J	Wang, Fa; Zhai, Hui; Lee, Dung-Hai								Nodes in the gap function of LaFePO, the gap function of the Fe(Se,Te) systems, and the STM signature of the s(+/-) pairing								PHYSICAL REVIEW B				81	18					184512	10.1103/PhysRevB.81.184512			MAY 1 2010	2010										69							WOS:000278141800091		
J	Bermudez, A.; Goldman, N.; Kubasiak, A.; Lewenstein, M.; Martin-Delgado, M. A.								Topological phase transitions in the non-Abelian honeycomb lattice								NEW JOURNAL OF PHYSICS				12						033041	10.1088/1367-2630/12/3/033041			MAR 24 2010	2010										69							WOS:000275976700003		
J	van den Brink, J; van Veenendaal, M								Correlation functions measured by indirect resonant inelastic X-ray scattering								EUROPHYSICS LETTERS				73	1			121	127		10.1209/epl/i2005-10366-9			JAN 2006	2006										69							WOS:000234404700020		
J	McCarney, ER; Kohn, JE; Plaxco, KW								Is there or isn't there? The case for (and against) residual structure in chemically denatured proteins								CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY				40	4			181	189		10.1080/10409230591008143			JUL-AUG 2005	2005										69							WOS:000231271200001		
J	Bernhard, C; Boris, AV; Kovaleva, NN; Khaliullin, G; Pimenov, AV; Yu, L; Chen, DP; Lin, CT; Keimer, B								Charge ordering and magnetopolarons in Na0.82CoO2								PHYSICAL REVIEW LETTERS				93	16					167003	10.1103/PhysRevLett.93.167003			OCT 15 2004	2004										69							WOS:000224533300066		
J	Liu, Chao-Xing; Zhang, Rui-Xing; VanLeeuwen, Brian K.								Topological nonsymmorphic crystalline insulators								PHYSICAL REVIEW B				90	8					085304	10.1103/PhysRevB.90.085304			AUG 11 2014	2014										68							WOS:000341164000009		
J	Yan, Chenhui; Liu, Junwei; Zang, Yunyi; Wang, Jianfeng; Wang, Zhenyu; Wang, Peng; Zhang, Zhi-Dong; Wang, Lili; Ma, Xucun; Ji, Shuaihua; He, Ke; Fu, Liang; Duan, Wenhui; Xue, Qi-Kun; Chen, Xi								Experimental Observation of Dirac-like Surface States and Topological Phase Transition in Pb1-xSnxTe(111) Films								PHYSICAL REVIEW LETTERS				112	18					186801	10.1103/PhysRevLett.112.186801			MAY 5 2014	2014										68							WOS:000336099800010		
J	Viyuela, O.; Rivas, A.; Martin-Delgado, M. A.								Uhlmann Phase as a Topological Measure for One-Dimensional Fermion Systems								PHYSICAL REVIEW LETTERS				112	13					130401	10.1103/PhysRevLett.112.130401			APR 2 2014	2014										68							WOS:000334337500001		
J	Zhang, Junhua; Triola, C.; Rossi, E.								Proximity Effect in Graphene-Topological-Insulator Heterostructures								PHYSICAL REVIEW LETTERS				112	9					096802	10.1103/PhysRevLett.112.096802			MAR 4 2014	2014										68							WOS:000332687200009		
J	Lee, Eric Kin-Ho; Schaffer, Robert; Bhattacharjee, Subhro; Kim, Yong Baek								Heisenberg-Kitaev model on the hyperhoneycomb lattice								PHYSICAL REVIEW B				89	4					045117	10.1103/PhysRevB.89.045117			JAN 13 2014	2014										68							WOS:000332210700004		
J	Liang, Tian; Gibson, Quinn; Xiong, Jun; Hirschberger, Max; Koduvayur, Sunanda P.; Cava, R. J.; Ong, N. P.								Evidence for massive bulk Dirac fermions in Pb1-xSnxSe from Nernst and thermopower experiments								NATURE COMMUNICATIONS				4						2696	10.1038/ncomms3696			NOV 2013	2013										68							WOS:000328019500001		
J	Dauphin, Alexandre; Goldman, Nathan								Extracting the Chern Number from the Dynamics of a Fermi Gas: Implementing a Quantum Hall Bar for Cold Atoms								PHYSICAL REVIEW LETTERS				111	13					135302	10.1103/PhysRevLett.111.135302			SEP 26 2013	2013										68							WOS:000325364300011		
J	Grusdt, Fabian; Hoening, Michael; Fleischhauer, Michael								Topological Edge States in the One-Dimensional Superlattice Bose-Hubbard Model								PHYSICAL REVIEW LETTERS				110	26					260405	10.1103/PhysRevLett.110.260405			JUN 25 2013	2013										68							WOS:000320960300002		
J	Sim, Adelene Y. L.; Lipfert, Jan; Herschlag, Daniel; Doniach, Sebastian								Salt dependence of the radius of gyration and flexibility of single-stranded DNA in solution probed by small-angle x-ray scattering								PHYSICAL REVIEW E				86	2					021901	10.1103/PhysRevE.86.021901			AUG 1 2012	2012										68							WOS:000307277300008		
J	Deng, Shusa; Viola, Lorenza; Ortiz, Gerardo								Majorana Modes in Time-Reversal Invariant s-Wave Topological Superconductors								PHYSICAL REVIEW LETTERS				108	3					036803	10.1103/PhysRevLett.108.036803			JAN 19 2012	2012										68							WOS:000299329100022		
J	Inosov, D. S.; Park, J. T.; Charnukha, A.; Li, Yuan; Boris, A. V.; Keimer, B.; Hinkov, V.								Crossover from weak to strong pairing in unconventional superconductors								PHYSICAL REVIEW B				83	21					214520	10.1103/PhysRevB.83.214520			JUN 29 2011	2011										68							WOS:000292217900004		
J	Kumar, Nardeep; Ruzicka, Brian A.; Butch, N. P.; Syers, P.; Kirshenbaum, K.; Paglione, J.; Zhao, Hui								Spatially resolved femtosecond pump-probe study of topological insulator Bi2Se3								PHYSICAL REVIEW B				83	23					235306	10.1103/PhysRevB.83.235306			JUN 6 2011	2011										68							WOS:000291310800010		
J	Prodan, Emil								Disordered topological insulators: a non-commutative geometry perspective								JOURNAL OF PHYSICS A-MATHEMATICAL AND THEORETICAL				44	11					113001	10.1088/1751-8113/44/11/113001			MAR 18 2011	2011										68							WOS:000287699800002		
J	Ishioka, J.; Liu, Y. H.; Shimatake, K.; Kurosawa, T.; Ichimura, K.; Toda, Y.; Oda, M.; Tanda, S.								Chiral Charge-Density Waves								PHYSICAL REVIEW LETTERS				105	17					176401	10.1103/PhysRevLett.105.176401			OCT 18 2010	2010										68							WOS:000283054700001		
J	Homes, C. C.; Akrap, A.; Wen, J. S.; Xu, Z. J.; Lin, Z. W.; Li, Q.; Gu, G. D.								Electronic correlations and unusual superconducting response in the optical properties of the iron chalcogenide FeTe0.55Se0.45								PHYSICAL REVIEW B				81	18					180508	10.1103/PhysRevB.81.180508			MAY 1 2010	2010										68							WOS:000278141800017		
J	Lee, Dung-Hai								Surface States of Topological Insulators: The Dirac Fermion in Curved Two-Dimensional Spaces								PHYSICAL REVIEW LETTERS				103	19					196804	10.1103/PhysRevLett.103.196804			NOV 6 2009	2009										68							WOS:000271568200033		
J	Chen, Wei; Lu, Hai-Zhou; Hou, Jing-Min								Topological semimetals with a double-helix nodal link								PHYSICAL REVIEW B				96	4					041102	10.1103/PhysRevB.96.041102			JUL 5 2017	2017										67							WOS:000405026300002		
J	Chen, Chui-Zhen; Song, Juntao; Jiang, Hua; Sun, Qing-feng; Wang, Ziqiang; Xie, X. C.								Disorder and Metal-Insulator Transitions in Weyl Semimetals								PHYSICAL REVIEW LETTERS				115	24					246603	10.1103/PhysRevLett.115.246603			DEC 11 2015	2015										67							WOS:000366171900013		
J	Silveirinha, Mario G.								Chern invariants for continuous media								PHYSICAL REVIEW B				92	12					125153	10.1103/PhysRevB.92.125153			SEP 30 2015	2015										67							WOS:000362085900002		
J	Xu, Yong; Tang, Peizhe; Zhang, Shou-Cheng								Large-gap quantum spin Hall states in decorated stanene grown on a substrate								PHYSICAL REVIEW B				92	8					081112	10.1103/PhysRevB.92.081112			AUG 18 2015	2015										67							WOS:000359676900001		
J	Swinteck, N.; Matsuo, S.; Runge, K.; Vasseur, J. O.; Lucas, P.; Deymier, P. A.								Bulk elastic waves with unidirectional backscattering-immune topological states in a time-dependent superlattice								JOURNAL OF APPLIED PHYSICS				118	6					063103	10.1063/1.4928619			AUG 14 2015	2015										67							WOS:000359798600003		
J	Syers, Paul; Kim, Dohun; Fuhrer, Michael S.; Paglione, Johnpierre								Tuning Bulk and Surface Conduction in the Proposed Topological Kondo Insulator SmB6								PHYSICAL REVIEW LETTERS				114	9					096601	10.1103/PhysRevLett.114.096601			MAR 3 2015	2015										67							WOS:000350505900010		
J	Taskin, A. A.; Yang, Fan; Sasaki, Satoshi; Segawa, Kouji; Ando, Yoichi								Topological surface transport in epitaxial SnTe thin films grown on Bi2Te3								PHYSICAL REVIEW B				89	12					121302	10.1103/PhysRevB.89.121302			MAR 17 2014	2014										67							WOS:000332825200001		
J	Fonseca, J. E.; Kubis, T.; Povolotskyi, M.; Novakovic, B.; Ajoy, A.; Hegde, G.; Ilatikhameneh, H.; Jiang, Z.; Sengupta, P.; Tan, Y.; Klimeck, G.								Efficient and realistic device modeling from atomic detail to the nanoscale								JOURNAL OF COMPUTATIONAL ELECTRONICS				12	4			592	600		10.1007/s10825-013-0509-0			DEC 2013	2013										67							WOS:000328204600007		
J	Pettes, Michael Thompson; Maassen, Jesse; Jo, Insun; Lundstrom, Mark S.; Shi, Li								Effects of Surface Band Bending and Scattering on Thermoelectric Transport in Suspended Bismuth Telluride Nanoplates								NANO LETTERS				13	11			5316	5322		10.1021/nl402828s			NOV 2013	2013										67							WOS:000327111700050		
J	Miao, Lin; Wang, Z. F.; Ming, Wenmei; Yao, Meng-Yu; Wang, Meixiao; Yang, Fang; Song, Y. R.; Zhu, Fengfeng; Fedorov, Alexei V.; Sun, Z.; Gao, C. L.; Liu, Canhua; Xue, Qi-Kun; Liu, Chao-Xing; Liu, Feng; Qian, Dong; Jia, Jin-Feng								Quasiparticle dynamics in reshaped helical Dirac cone of topological insulators								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				110	8			2758	2762		10.1073/pnas.1218104110			FEB 19 2013	2013										67							WOS:000315954400039		
J	Zhu, Qizhong; Zhang, Chuanwei; Wu, Biao								Exotic superfluidity in spin-orbit coupled Bose-Einstein condensates								EPL				100	5					50003	10.1209/0295-5075/100/50003			DEC 2012	2012										67							WOS:000315514100003		
J	Zholudev, M.; Teppe, F.; Orlita, M.; Consejo, C.; Torres, J.; Dyakonova, N.; Czapkiewicz, M.; Wrobel, J.; Grabecki, G.; Mikhailov, N.; Dvoretskii, S.; Ikonnikov, A.; Spirin, K.; Aleshkin, V.; Gavrilenko, V.; Knap, W.								Magnetospectroscopy of two-dimensional HgTe-based topological insulators around the critical thickness								PHYSICAL REVIEW B				86	20					205420	10.1103/PhysRevB.86.205420			NOV 16 2012	2012										67							WOS:000311140500004		
J	Park, Cheol-Hwan; Louie, Steven G.								Spin Polarization of Photoelectrons from Topological Insulators								PHYSICAL REVIEW LETTERS				109	9					097601	10.1103/PhysRevLett.109.097601			AUG 27 2012	2012										67							WOS:000308015500026		
J	Dora, Balazs; Kailasvuori, Janik; Moessner, R.								Lattice generalization of the Dirac equation to general spin and the role of the flat band								PHYSICAL REVIEW B				84	19					195422	10.1103/PhysRevB.84.195422			NOV 7 2011	2011										67							WOS:000296865800007		
J	Bermudez, Alejandro; Schaetz, Tobias; Porras, Diego								Synthetic Gauge Fields for Vibrational Excitations of Trapped Ions								PHYSICAL REVIEW LETTERS				107	15					150501	10.1103/PhysRevLett.107.150501			OCT 3 2011	2011										67							WOS:000296286200001		
J	Rosenberg, G.; Franz, M.								Witten effect in a crystalline topological insulator								PHYSICAL REVIEW B				82	3					035105	10.1103/PhysRevB.82.035105			JUL 7 2010	2010										67							WOS:000279601500002		
J	Raoux, Arnaud; Polini, Marco; Asgari, Reza; Hamilton, A. R.; Fazio, Rosario; MacDonald, A. H.								Velocity-modulation control of electron-wave propagation in graphene								PHYSICAL REVIEW B				81	7					073407	10.1103/PhysRevB.81.073407			FEB 2010	2010										67							WOS:000274998200024		
J	Lee, Wei-Cheng; Wu, Congjun; Arovas, Daniel P.; Zhang, Shou-Cheng								Quasiparticle interference on the surface of the topological insulator Bi2Te3								PHYSICAL REVIEW B				80	24					245439	10.1103/PhysRevB.80.245439			DEC 2009	2009										67							WOS:000273229200143		
J	Massee, F.; Huang, Y.; Huisman, R.; de Jong, S.; Goedkoop, J. B.; Golden, M. S.								Nanoscale superconducting-gap variations and lack of phase separation in optimally doped BaFe1.86Co0.14As2								PHYSICAL REVIEW B				79	22					220517	10.1103/PhysRevB.79.220517			JUN 2009	2009										67							WOS:000267699300025		
J	Zhou, Hengyun; Peng, Chao; Yoon, Yoseob; Hsu, Chia Wei; Nelson, Keith A.; Fu, Liang; Joannopoulos, John D.; Soljacic, Marin; Zhen, Bo								Observation of bulk Fermi arc and polarization half charge from paired exceptional points								SCIENCE				359	6379			1009	1012		10.1126/science.aap9859			MAR 2 2018	2018										66							WOS:000426366200036		
J	Liang, Qi-Feng; Zhou, Jian; Yu, Rui; Wang, Zhi; Weng, Hongming								Node-surface and node-line fermions from nonsymmorphic lattice symmetries								PHYSICAL REVIEW B				93	8					085427	10.1103/PhysRevB.93.085427			FEB 18 2016	2016										66							WOS:000370488300008		
J	Sodemann, Inti; Fu, Liang								Quantum Nonlinear Hall Effect Induced by Berry Curvature Dipole in Time-Reversal Invariant Materials								PHYSICAL REVIEW LETTERS				115	21					216806	10.1103/PhysRevLett.115.216806			NOV 20 2015	2015										66							WOS:000365003300010		
J	Lee, Inhee; Kim, Chung Koo; Lee, Jinho; Billinge, Simon J. L.; Zhong, Ruidan; Schneeloch, John A.; Liu, Tiansheng; Valla, Tonica; Tranquada, John M.; Gu, Genda; Davis, J. C. Seamus								Imaging Dirac-mass disorder from magnetic dopant atoms in the ferromagnetic topological insulator Cr-x(Bi0.1Sb0.9)(2-x)Te-3								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				112	5			1316	1321		10.1073/pnas.1424322112			FEB 3 2015	2015										66							WOS:000349087700036		
J	Burnell, F. J.; Chen, Xie; Fidkowski, Lukasz; Vishwanath, Ashvin								Exactly soluble model of a three-dimensional symmetry-protected topological phase of bosons with surface topological order								PHYSICAL REVIEW B				90	24					245122	10.1103/PhysRevB.90.245122			DEC 15 2014	2014										66							WOS:000346378000004		
J	You, Yi-Zhuang; Xu, Cenke								Symmetry-protected topological states of interacting fermions and bosons								PHYSICAL REVIEW B				90	24					245120	10.1103/PhysRevB.90.245120			DEC 12 2014	2014										66							WOS:000346383300004		
J	Wang, Jing; Xu, Yong; Zhang, Shou-Cheng								Two-dimensional time-reversal-invariant topological superconductivity in a doped quantum spin-Hall insulator								PHYSICAL REVIEW B				90	5					054503	10.1103/PhysRevB.90.054503			AUG 7 2014	2014										66							WOS:000339991800004		
J	Benalcazar, Wladimir A.; Teo, Jeffrey C. Y.; Hughes, Taylor L.								Classification of two-dimensional topological crystalline superconductors and Majorana bound states at disclinations								PHYSICAL REVIEW B				89	22					224503	10.1103/PhysRevB.89.224503			JUN 5 2014	2014										66							WOS:000336909900002		
J	Gu, Zheng-Cheng; Levin, Michael								Effect of interactions on two-dimensional fermionic symmetry-protected topological phases with Z(2) symmetry								PHYSICAL REVIEW B				89	20					201113	10.1103/PhysRevB.89.201113			MAY 19 2014	2014										66							WOS:000339629600001		
J	Gaidamauskas, Erikas; Paaske, Jens; Flensberg, Karsten								Majorana Bound States in Two-Channel Time-Reversal-Symmetric Nanowire Systems								PHYSICAL REVIEW LETTERS				112	12					126402	10.1103/PhysRevLett.112.126402			MAR 25 2014	2014										66							WOS:000333918500004		
J	Ali, Mazhar N.; Gibson, Quinn D.; Klimczuk, T.; Cava, R. J.								Noncentrosymmetric superconductor with a bulk three-dimensional Dirac cone gapped by strong spin-orbit coupling								PHYSICAL REVIEW B				89	2					020505	10.1103/PhysRevB.89.020505			JAN 14 2014	2014										66							WOS:000332211900001		
J	Wang, Rui; Wang, Baigeng; Shen, Rui; Sheng, L.; Xing, D. Y.								Floquet Weyl semimetal induced by off-resonant light								EPL				105	1					17004	10.1209/0295-5075/105/17004			JAN 2014	2014										66							WOS:000331197100016		
J	Feng, Baojie; Li, Hui; Liu, Cheng-Cheng; Shao, Ting-Na; Cheng, Peng; Yao, Yugui; Meng, Sheng; Chen, Lan; Wu, Kehui								Observation of Dirac Cone Warping and Chirality Effects in Silicene								ACS NANO				7	10			9049	9054		10.1021/nn403661h			OCT 2013	2013										66							WOS:000326209100077		
J	Teo, Jeffrey C. Y.; Hughes, Taylor L.								Existence of Majorana-Fermion Bound States on Disclinations and the Classification of Topological Crystalline Superconductors in Two Dimensions								PHYSICAL REVIEW LETTERS				111	4					047006	10.1103/PhysRevLett.111.047006			JUL 26 2013	2013										66							WOS:000327536900013		
J	Kargarian, Mehdi; Fiete, Gregory A.								Topological Crystalline Insulators in Transition Metal Oxides								PHYSICAL REVIEW LETTERS				110	15					156403	10.1103/PhysRevLett.110.156403			APR 9 2013	2013										66							WOS:000317458400027		
J	Alpichshev, Zhanybek; Biswas, Rudro R.; Balatsky, Alexander V.; Analytis, J. G.; Chu, J. -H.; Fisher, I. R.; Kapitulnik, A.								STM Imaging of Impurity Resonances on Bi2Se3								PHYSICAL REVIEW LETTERS				108	20					206402	10.1103/PhysRevLett.108.206402			MAY 15 2012	2012										66							WOS:000304064000013		
J	Zaliznyak, Igor A.; Xu, Zhijun; Tranquada, John M.; Gu, Genda; Tsvelik, Alexei M.; Stone, Matthew B.								Unconventional Temperature Enhanced Magnetism in Fe1.1Te								PHYSICAL REVIEW LETTERS				107	21					216403	10.1103/PhysRevLett.107.216403			NOV 18 2011	2011										66							WOS:000297156200013		
J	Park, Seung Ryong; Kim, Choong H.; Yu, Jaejun; Han, Jung Hoon; Kim, Changyoung								Orbital-Angular-Momentum Based Origin of Rashba-Type Surface Band Splitting								PHYSICAL REVIEW LETTERS				107	15					156803	10.1103/PhysRevLett.107.156803			OCT 6 2011	2011										66							WOS:000296288500011		
J	Meier, Sebastian; Grzesiek, Stephan; Blackledge, Martin								Mapping the conformational landscape of urea-denatured ubiquitin using residual dipolar couplings								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				129	31			9799	9807		10.1021/ja0724339			AUG 8 2007	2007										66							WOS:000248484400062		
J	Bedzyk, MJ; Cheng, LW								X-ray standing wave studies of minerals and mineral surfaces: Principles and applications								REVIEWS IN MINERALOGY & GEOCHEMISTRY				49				221	266		10.2138/gsrmg.49.1.221			2002	2002						Conference on Synchrotron Applications to Low-Temperature Geochemistry and Environmental Science held at the American-Geophysical-Union Fall Meeting	DEC 06-10, 2002	Amer Geophys Union	SAN FRANCISCO, CALIFORNIA	66							WOS:000180779900004		
J	Noh, Han-Jin; Jeong, Jinwon; Cho, En-Jin; Kim, Kyoo; Min, B. I.; Park, Byeong-Gyu								Experimental Realization of Type-II Dirac Fermions in a PdTe2 Superconductor								PHYSICAL REVIEW LETTERS				119	1					016401	10.1103/PhysRevLett.119.016401			JUL 5 2017	2017										65							WOS:000428176300008		
J	Zhang, Yi; Kim, Eun-Ah								Quantum Loop Topography for Machine Learning								PHYSICAL REVIEW LETTERS				118	21					216401	10.1103/PhysRevLett.118.216401			MAY 22 2017	2017										65							WOS:000402056400001		
J	Wang, Hailong; Kally, James; Lee, Joon Sue; Liu, Tao; Chang, Houchen; Hickey, Danielle Reifsnyder; Mkhoyan, K. Andre; Wu, Mingzhong; Richardella, Anthony; Samarth, Nitin								Surface-State-Dominated Spin-Charge Current Conversion in Topological-Insulator-Ferromagnetic-Insulator Heterostructures								PHYSICAL REVIEW LETTERS				117	7					076601	10.1103/PhysRevLett.117.076601			AUG 11 2016	2016										65							WOS:000381478400008		
J	Li, Tracy; Duca, Lucia; Reitter, Martin; Grusdt, Fabian; Demler, Eugene; Endres, Manuel; Schleier-Smith, Monika; Bloch, Immanuel; Schneider, Ulrich								Bloch state tomography using Wilson lines								SCIENCE				352	6289			1094	1097		10.1126/science.aad5812			MAY 27 2016	2016										65							WOS:000376480800037		
J	Mogi, M.; Yoshimi, R.; Tsukazaki, A.; Yasuda, K.; Kozuka, Y.; Takahashi, K. S.; Kawasaki, M.; Tokura, Y.								Magnetic modulation doping in topological insulators toward higher-temperature quantum anomalous Hall effect								APPLIED PHYSICS LETTERS				107	18					182401	10.1063/1.4935075			NOV 2 2015	2015										65							WOS:000364580800028		
J	Bercioux, Dario; Lucignano, Procolo								Quantum transport in Rashba spin-orbit materials: a review								REPORTS ON PROGRESS IN PHYSICS				78	10					106001	10.1088/0034-4885/78/10/106001			OCT 2015	2015										65							WOS:000363041800003		
J	Lu, Yunhao; Xu, Wentao; Zeng, Mingang; Yao, Guanggeng; Shen, Lei; Yang, Ming; Luo, Ziyu; Pan, Feng; Wu, Ke; Das, Tanmoy; He, Pimo; Jiang, Jianzhong; Martin, Jens; Feng, Yuan Ping; Lin, Hsin; Wang, Xue-sen								Topological Properties Determined by Atomic Buckling in Self-Assembled Ultrathin Bi(110)								NANO LETTERS				15	1			80	87		10.1021/nl502997v			JAN 2015	2015										65							WOS:000348086100014		
J	Cazalilla, M. A.; Ochoa, H.; Guinea, F.								Quantum Spin Hall Effect in Two-Dimensional Crystals of Transition-Metal Dichalcogenides								PHYSICAL REVIEW LETTERS				113	7					077201	10.1103/PhysRevLett.113.077201			AUG 11 2014	2014										65							WOS:000341114000007		
J	Alidoust, Nasser; Bian, Guang; Xu, Su-Yang; Sankar, Raman; Neupane, Madhab; Liu, Chang; Belopolski, Ilya; Qu, Dong-Xia; Denlinger, Jonathan D.; Chou, Fang-Cheng; Hasan, M. Zahid								Observation of monolayer valence band spin-orbit effect and induced quantum well states in MoX2								NATURE COMMUNICATIONS				5						4673	10.1038/ncomms5673			AUG 2014	2014										65							WOS:000341077100002		
J	Li, Weifeng; Guo, Meng; Zhang, Gang; Zhang, Yong-Wei								Gapless MoS2] allotrope possessing both massless Dirac and heavy fermions								PHYSICAL REVIEW B				89	20					205402	10.1103/PhysRevB.89.205402			MAY 5 2014	2014										65							WOS:000336120700003		
J	Wang, Z. F.; Chen, Li; Liu, Feng								Tuning Topological Edge States of Bi(111) Bilayer Film by Edge Adsorption								NANO LETTERS				14	5			2879	2883		10.1021/nl5009212			MAY 2014	2014										65							WOS:000336074800101		
J	Hajlaoui, M.; Papalazarou, E.; Mauchain, J.; Perfetti, L.; Taleb-Ibrahimi, A.; Navarin, F.; Monteverde, M.; Auban-Senzier, P.; Pasquier, C. R.; Moisan, N.; Boschetto, D.; Neupane, M.; Hasan, M. Z.; Durakiewicz, T.; Jiang, Z.; Xu, Y.; Miotkowski, I.; Chen, Y. P.; Jia, S.; Ji, H. W.; Cava, R. J.; Marsi, M.								Tuning a Schottky barrier in a photoexcited topological insulator with transient Dirac cone electron-hole asymmetry								NATURE COMMUNICATIONS				5						3003	10.1038/ncomms4003			JAN 2014	2014										65							WOS:000331082900002		
J	Zhang, Jian-Min; Ming, Wenmei; Huang, Zhigao; Liu, Gui-Bin; Kou, Xufeng; Fan, Yabin; Wang, Kang L.; Yao, Yugui								Stability, electronic, and magnetic properties of the magnetically doped topological insulators Bi2Se3, Bi2Te3, and Sb2Te3								PHYSICAL REVIEW B				88	23					235131	10.1103/PhysRevB.88.235131			DEC 30 2013	2013										65							WOS:000332163500002		
J	Yashina, Lada V.; Sanchez-Barriga, Jaime; Scholz, Markus R.; Volykhov, Andrey A.; Sirotina, Anna P.; Vera, S. Neudachina; Tamm, Marina E.; Varykhalov, Andrei; Marchenko, Dmitry; Springholz, Gunther; Bauer, Guenther; Knop-Gericke, Axel; Rader, Oliver								Negligible Surface Reactivity of Topological Insulators Bi2Se3 and Bi2Te3 towards Oxygen and Water								ACS NANO				7	6			5181	5191		10.1021/nn400908b			JUN 2013	2013										65							WOS:000321093800053		
J	Hamdou, Bacel; Kimling, Johannes; Dorn, August; Pippel, Eckhard; Rostek, Raimar; Woias, Peter; Nielsch, Kornelius								Thermoelectric Characterization of Bismuth Telluride Nanowires, Synthesized Via Catalytic Growth and Post-Annealing								ADVANCED MATERIALS				25	2			239	244		10.1002/adma.201202474			JAN 11 2013	2013										65							WOS:000313262300013		
J	Koski, Kristie J.; Wessells, Colin D.; Reed, Bryan W.; Cha, Judy J.; Kong, Desheng; Cui, Yi								Chemical Intercalation of Zerovalent Metals into 2D Layered Bi2Se3 Nanoribbons								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	33			13773	13779		10.1021/ja304925t			AUG 22 2012	2012										65							WOS:000307699000037		
J	Ishikawa, Jun J.; O'Farrell, Eoin C. T.; Nakatsuji, Satoru								Continuous transition between antiferromagnetic insulator and paramagnetic metal in the pyrochlore iridate Eu2Ir2O7								PHYSICAL REVIEW B				85	24					245109	10.1103/PhysRevB.85.245109			JUN 12 2012	2012										65							WOS:000305118000003		
J	Henk, J.; Ernst, A.; Eremeev, S. V.; Chulkov, E. V.; Maznichenko, I. V.; Mertig, I.								Complex Spin Texture in the Pure and Mn-Doped Topological Insulator Bi2Te3								PHYSICAL REVIEW LETTERS				108	20					206801	10.1103/PhysRevLett.108.206801			MAY 14 2012	2012										65							WOS:000304063700012		
J	Vidal, J.; Zhang, X.; Yu, L.; Luo, J. -W.; Zunger, A.								False-positive and false-negative assignments of topological insulators in density functional theory and hybrids								PHYSICAL REVIEW B				84	4					041109	10.1103/PhysRevB.84.041109			JUL 29 2011	2011										65							WOS:000293305100002		
J	Dolcini, Fabrizio								Full electrical control of charge and spin conductance through interferometry of edge states in topological insulators								PHYSICAL REVIEW B				83	16					165304	10.1103/PhysRevB.83.165304			APR 7 2011	2011										65							WOS:000289229600004		
J	Maciejko, Joseph; Hughes, Taylor L.; Zhang, Shou-Cheng								The Quantum Spin Hall Effect								Annual Review of Condensed Matter Physics				2				31	53		10.1146/annurev-conmatphys-062910-140538			2011	2011										65							WOS:000288917400003		
J	Egger, R.; Zazunov, A.; Levy Yeyati, A.								Helical Luttinger Liquid in Topological Insulator Nanowires								PHYSICAL REVIEW LETTERS				105	13					136403	10.1103/PhysRevLett.105.136403			SEP 23 2010	2010										65							WOS:000282136600014		
J	Zhang, Y.; Yang, L. X.; Chen, F.; Zhou, B.; Wang, X. F.; Chen, X. H.; Arita, M.; Shimada, K.; Namatame, H.; Taniguchi, M.; Hu, J. P.; Xie, B. P.; Feng, D. L.								Out-of-Plane Momentum and Symmetry-Dependent Energy Gap of the Pnictide Ba0.6K0.4Fe2As2 Superconductor Revealed by Angle-Resolved Photoemission Spectroscopy								PHYSICAL REVIEW LETTERS				105	11					117003	10.1103/PhysRevLett.105.117003			SEP 8 2010	2010										65							WOS:000281652700016		
J	Voelz, Vincent A.; Singh, Vijay R.; Wedemeyer, William J.; Lapidus, Lisa J.; Pande, Vijay S.								Unfolded-State Dynamics and Structure of Protein L Characterized by Simulation and Experiment								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				132	13			4702	4709		10.1021/ja908369h			APR 7 2010	2010										65							WOS:000276553600053		
J	Basov, D. N.; Averitt, R. D.; Hsieh, D.								Towards properties on demand in quantum materials								NATURE MATERIALS				16	11			1077	1088		10.1038/NMAT5017			NOV 2017	2017										64							WOS:000413668800011		
J	Yang, Hao; Sun, Yan; Zhang, Yang; Shi, Wu-Jun; Parkin, Stuart S. P.; Yan, Binghai								Topological Weyl semimetals in the chiral antiferromagnetic materials Mn3Ge and Mn3Sn								NEW JOURNAL OF PHYSICS				19						015008	10.1088/1367-2630/aa5487			JAN 20 2017	2017										64							WOS:000394535900001		
J	Zheng, Hao; Xu, Su -Yang; Bian, Guang; Guo, Chen; Chang, Guoqing; Sanchez, Daniel S.; Belopolski, Ilya; Lee, Chi-Cheng; Huang, Shin -Ming; Zhang, Xiao; Sankar, Raman; Alidoust, Nasser; Chang, Tay-Rong; Wu, Fan; Neupert, Titus; Chou, Fangcheng; Jeng, Horng-Tay; Yao, Nan; Bansil, Arun; Jia, Shuang; Lin, Hsin; Hasan, M. Zahid								Atomic-Scale Visualization of Quantum Interference on a Weyl Semimetal Surface by Scanning Tunneling Microscopy								ACS NANO				10	1			1378	1385		10.1021/acsnano.5b06807			JAN 2016	2016										64							WOS:000369115800154		
