J	An, Byeong Wan; Kim, Kukjoo; Kim, Mijung; Kim, So-Yun; Hur, Seung-Hyun; Park, Jang-Ung								Direct Printing of Reduced Graphene Oxide on Planar or Highly Curved Surfaces with High Resolutions Using Electrohydrodynamics								SMALL				11	19			2263	2268		10.1002/smll.201403131			MAY 20 2015	2015										45							WOS:000354491000008		
J	Sun, Biao; Wang, Anting; Gu, Chun; Chen, Guoliang; Xu, Lixin; Chung, Dick; Zhan, Qiwen								Mode-locked all-fiber laser producing radially polarized rectangular pulses								OPTICS LETTERS				40	8			1691	1694		10.1364/OL.40.001691			APR 15 2015	2015										45							WOS:000353920100019		
J	Poorkazem, Kianoosh; Liu, Dianyi; Kelly, Timothy L.								Fatigue resistance of a flexible, efficient, and metal oxide-free perovskite solar cell								Journal of Materials Chemistry A				3	17			9241	9248		10.1039/c5ta00084j			2015	2015										45							WOS:000353420800041		
J	Lee, Byoung Hoon; Lee, Jong-Hoon; Kahng, Yung Ho; Kim, Nara; Kim, Yong Jae; Lee, Jongjin; Lee, Takhee; Lee, Kwanghee								Graphene-Conducting Polymer Hybrid Transparent Electrodes for Efficient Organic Optoelectronic Devices								ADVANCED FUNCTIONAL MATERIALS				24	13			1847	1856		10.1002/adfm.201302928			APR 2014	2014										45							WOS:000333674100004		
J	Patil, Vikram; Capone, Aaron; Strauf, Stefan; Yang, Eui-Hyeok								Improved photoresponse with enhanced photoelectric contribution in fully suspended graphene photodetectors								SCIENTIFIC REPORTS				3						2791	10.1038/srep02791			SEP 27 2013	2013										45							WOS:000324981200008		
J	Aguergaray, Claude; Runge, Antoine; Erkintalo, Miro; Broderick, Neil G. R.								Raman-driven destabilization of mode-locked long cavity fiber lasers: fundamental limitations to energy scalability								OPTICS LETTERS				38	15			2644	2646		10.1364/OL.38.002644			AUG 1 2013	2013										45							WOS:000322576200004		
J	Qi, Mei; Ren, Zhaoyu; Jiao, Yang; Zhou, Yixuan; Xu, Xinlong; Li, Weilong; Li, Jiayuan; Zheng, Xinliang; Bai, Jintao								Hydrogen Kinetics on Scalable Graphene Growth by Atmospheric Pressure Chemical Vapor Deposition with Acetylene								JOURNAL OF PHYSICAL CHEMISTRY C				117	27			14348	14353		10.1021/jp403410b			JUL 11 2013	2013										45							WOS:000321883600069		
J	Li, X. H.; Wang, Y. G.; Wang, Y. S.; Zhang, Y. Z.; Wu, K.; Shum, P. P.; Yu, X.; Zhang, Y.; Wang, Q. J.								All-normal-dispersion passively mode-locked Yb-doped fiber ring laser based on a graphene oxide saturable absorber								LASER PHYSICS LETTERS				10	7					075108	10.1088/1612-2011/10/7/075108			JUL 2013	2013										45							WOS:000320561000016		
J	Bonaccorso, Francesco; Zerbetto, Mirco; Ferrari, Andrea C.; Amendola, Vincenzo								Sorting Nanoparticles by Centrifugal Fields in Clean Media								JOURNAL OF PHYSICAL CHEMISTRY C				117	25			13217	13229		10.1021/jp400599g			JUN 27 2013	2013										45							WOS:000321236400036		
J	Zheng, Kaihong; Meng, Fanben; Jiang, Lin; Yan, Qingyu; Hng, Huey Hoon; Chen, Xiaodong								Visible Photoresponse of Single-Layer Graphene Decorated with TiO2 Nanoparticles								SMALL				9	12			2076	2080		10.1002/smll.201202885			JUN 24 2013	2013										45							WOS:000320401800007		
J	Shang, Jingzhi; Luo, Zhiqiang; Cong, Chunxiao; Lin, Jianyi; Yu, Ting; Gurzadyan, Gagik G.								Femtosecond UV-pump/visible-probe measurements of carrier dynamics in stacked graphene films								APPLIED PHYSICS LETTERS				97	16					163103	10.1063/1.3504704			OCT 18 2010	2010										45							WOS:000283502100059		
J	Gong, M.; Yu, H.; Wushouer, X.; Yan, P.								Passively mode-locked Nd : YVO4 picosecond laser with oblique incidence on SESAM								LASER PHYSICS LETTERS				5	7			514	517		10.1002/lapl.200810025			JUL 2008	2008										45							WOS:000257568000005		
J	Sorianello, V.; Midrio, M.; Contestabile, G.; Asselberghs, I.; Van Campenhout, J.; Huyghebaert, C.; Goykhman, I.; Ott, A. K.; Ferrari, A. C.; Romagnoli, M.								Graphene-silicon phase modulators with gigahertz bandwidth								NATURE PHOTONICS				12	1			40	+		10.1038/s41566-017-0071-6			JAN 2018	2018										44							WOS:000423078900015		
J	Chen, Hao; Chen, YuShan; Yin, Jinde; Zhang, Xuejun; Guo, Tuan; Yan, Peiguang								High-damage-resistant tungsten disulfide saturable absorber mirror for passively Q-switched fiber laser								OPTICS EXPRESS				24	15			16287	16296		10.1364/OE.24.016287			JUL 25 2016	2016										44							WOS:000384715800008		
J	Yuan, Fang; Zhao, Huimin; Zang, Hongmei; Ye, Fei; Quan, Xie								Three-Dimensional Graphene Supported Bimetallic Nanocomposites with DNA Regulated-Flexibly Switchable Peroxidase-Like Activity								ACS APPLIED MATERIALS & INTERFACES				8	15			9855	9864		10.1021/acsami.6b00306			APR 20 2016	2016										44							WOS:000374812000037		
J	Wang, Aijian; Yu, Wang; Huang, Zhipeng; Zhou, Feng; Song, Jingbao; Song, Yinglin; Long, Lingliang; Cifuentes, Marie P.; Humphrey, Mark G.; Zhang, Long; Shao, Jianda; Zhang, Chi								Covalent functionalization of reduced graphene oxide with porphyrin by means of diazonium chemistry for nonlinear optical performance								SCIENTIFIC REPORTS				6						UNSP 23325	10.1038/srep23325			MAR 24 2016	2016										44							WOS:000372695600001		
J	Ahmad, H.; Reduan, S. A.; Ali, Zainal Abidin; Ismail, M. A.; Ruslan, N. E.; Lee, C. S. J.; Puteh, R.; Harun, S. W.								C-Band Q-Switched Fiber Laser Using Titanium Dioxide (TiO2) As Saturable Absorber								IEEE PHOTONICS JOURNAL				8	1					1500107	10.1109/JPHOT.2015.2506169			FEB 2016	2016										44							WOS:000367824400001		
J	Grivas, Christos								Optically pumped planar waveguide lasers: Part II: Gain media, laser systems, and applications								PROGRESS IN QUANTUM ELECTRONICS				45-46				3	160		10.1016/j.pquantelec.2015.12.001			JAN-MAR 2016	2016										44							WOS:000374602500002		
J	Parvez, Khaled; Yang, Sheng; Feng, Xinliang; Muellen, Klaus								Exfoliation of graphene via wet chemical routes								SYNTHETIC METALS				210				123	132		10.1016/j.synthmet.2015.07.014			DEC 2015	2015										44							WOS:000367770200013		
J	Tserkezis, C.; Esteban, R.; Sigle, D. O.; Mertens, J.; Herrmann, L. O.; Baumberg, J. J.; Aizpurua, J.								Hybridization of plasmonic antenna and cavity modes: Extreme optics of nanoparticle-on-mirror nanogaps								PHYSICAL REVIEW A				92	5					053811	10.1103/PhysRevA.92.053811			NOV 4 2015	2015										44							WOS:000364012200010		
J	Zhao, Gang; Han, Shuo; Wang, Aizhu; Wu, Yongzhong; Zhao, Mingwen; Wang, Zhengping; Hao, Xiaopeng								"Chemical Weathering" Exfoliation of Atom-Thick Transition Metal Dichalcogenides and Their Ultrafast Saturable Absorption Properties								ADVANCED FUNCTIONAL MATERIALS				25	33			5292	5299		10.1002/adfm.201501972			SEP 2 2015	2015										44							WOS:000360724600006		
J	Dai, Xiaoyu; Jiang, Leyong; Xiang, Yuanjiang								Low threshold optical bistability at terahertz frequencies with graphene surface plasmons								SCIENTIFIC REPORTS				5						12271	10.1038/srep12271			JUL 21 2015	2015										44							WOS:000358241900001		
J	Bonaccorso, Francesco; Balis, Nikolaos; Stylianakis, Minas M.; Savarese, Marika; Adamo, Carlo; Gemmi, Mauro; Pellegrini, Vittorio; Stratakis, Emmanuel; Kymakis, Emmanuel								Functionalized Graphene as an Electron-Cascade Acceptor for Air-Processed Organic Ternary Solar Cells								ADVANCED FUNCTIONAL MATERIALS				25	25			3870	3880		10.1002/adfm.201501052			JUL 1 2015	2015										44							WOS:000357268900009		
J	Gao, Wei; Lee, Hiang Kwee; Hobley, Jonathan; Liu, Tianxi; Phang, In Yee; Ling, Xing Yi								Graphene Liquid Marbles as Photothermal Miniature Reactors for Reaction Kinetics Modulation								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				54	13			3993	3996		10.1002/anie.201412103			MAR 23 2015	2015										44							WOS:000351204600024		
J	Jiao, Shoufeng; Jin, Jing; Wang, Lun								One-pot preparation of Au-RGO/PDDA nanocomposites and their application for nitrite sensing								SENSORS AND ACTUATORS B-CHEMICAL				208				36	42		10.1016/j.snb.2014.11.020			MAR 1 2015	2015										44							WOS:000346000500006		
J	Zhang, Mingda; Zhang, Xiangdong								Ultrasensitive optical absorption in graphene based on bound states in the continuum								Scientific Reports				5						8266	10.1038/srep08266			FEB 5 2015	2015										44							WOS:000348833500001		
J	Ma, Ji; Lin, Tingting; Pan, Xiaoyong; Wang, Weizhi								Graphene-like Molecules Based on Tetraphenylethene Oligomers: Synthesis, Characterization, and Applications								CHEMISTRY OF MATERIALS				26	14			4221	4229		10.1021/cm501590w			JUL 22 2014	2014										44							WOS:000339471400025		
J	Zheng, Xiaorui; Jia, Baohua; Chen, Xi; Gu, Min								In Situ Third-Order Nonlinear Responses During Laser Reduction of Graphene Oxide Thin Films Towards On-Chip Nonlinear Photonic Devices								ADVANCED MATERIALS				26	17			2699	2703		10.1002/adma.201304681			MAY 2014	2014										44							WOS:000335401100013		
J	Guo, Shirui; Bao, Duoduo; Upadhyayula, Srigokul; Wang, Wei; Guvenc, Ali B.; Kyle, Jennifer R.; Hosseinibay, Hamed; Bozhilov, Krassimir N.; Vullev, Valentine I.; Ozkan, Cengiz S.; Ozkan, Mihrimah								Photoinduced Electron Transfer Between Pyridine Coated Cadmium Selenide Quantum Dots and Single Sheet Graphene								ADVANCED FUNCTIONAL MATERIALS				23	41			5199	5211		10.1002/adfm.201203652			NOV 6 2013	2013										44							WOS:000327480600012		
J	Kozawa, Daichi; Miyauchi, Yuhei; Mouri, Shinichiro; Matsuda, Kazunari								Exploring the Origin of Blue and Ultraviolet Fluorescence in Graphene Oxide								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				4	12			2035	2040		10.1021/jz400930f			JUN 20 2013	2013										44							WOS:000320979400009		
J	Akbari, R.; Major, A.								Optical, spectral and phase-matching properties of BIBO, BBO and LBO crystals for optical parametric oscillation in the visible and near-infrared wavelength ranges								LASER PHYSICS				23	3					035401	10.1088/1054-660X/23/3/035401			MAR 2013	2013										44							WOS:000318005700018		
J	Ryzhii, V.; Otsuji, T.; Ryzhii, M.; Leiman, V. G.; Yurchenko, S. O.; Mitin, V.; Shur, M. S.								Effect of plasma resonances on dynamic characteristics of double graphene-layer optical modulator								JOURNAL OF APPLIED PHYSICS				112	10					104507	10.1063/1.4766814			NOV 15 2012	2012										44							WOS:000311969800149		
J	Sotor, Jaroslaw; Sobon, Grzegorz; Abramski, Krzysztof M.								Scalar soliton generation in all-polarization-maintaining, graphene mode-locked fiber laser								OPTICS LETTERS				37	11			2166	2168		10.1364/OL.37.002166			JUN 1 2012	2012										44							WOS:000305085000130		
J	Jung, M.; Koo, J.; Chang, Y. M.; Debnath, P.; Song, Y. -W.; Lee, J. H.								An all fiberized, 1.89-mu m Q-switched laser employing carbon nanotube evanescent field interaction								LASER PHYSICS LETTERS				9	9			669	673		10.7452/lapl.201210061			2012	2012										44							WOS:000307562500009		
J	Nourbakhsh, Arnirhasan; Cantoro, Mirco; Klekachev, Alexander V.; Pourtois, Geoffrey; Vosch, Tom; Hofkens, Johan; van der Veen, Marleen H.; Heyns, Marc M.; De Gendt, Stefan; Sels, Bert F.								Single Layer vs Bilayer Graphene: A Comparative Study of the Effects of Oxygen Plasma Treatment on Their Electronic and Optical Properties								JOURNAL OF PHYSICAL CHEMISTRY C				115	33			16619	16624		10.1021/jp203010z			AUG 25 2011	2011										44							WOS:000294077000047		
J	Zhao, Qiang; Qian, Jinwen; Zhu, Meihua; An, Quanfu								Facile fabrication of polyelectrolyte complex/carbon nanotube nanocomposites with improved mechanical properties and ultra-high separation performance								JOURNAL OF MATERIALS CHEMISTRY				19	46			8732	8740		10.1039/b912578g			2009	2009										44							WOS:000271907800004		
J	Reshak, Ali Hussain; Auluck, S.; Kityk, I. V.								Linear and nonlinear optical susceptibilities for a novel borate oxide BaBiBO4: Theory and experiment								JOURNAL OF SOLID STATE CHEMISTRY				181	4			789	795		10.1016/j.jssc.2008.01.018			APR 2008	2008										44							WOS:000254962800015		
J	Wang, Jianlu; Fang, Hehai; Wang, Xudong; Chen, Xiaoshuang; Lu, Wei; Hu, Weida								Recent Progress on Localized Field Enhanced Two-dimensional Material Photodetectors from Ultraviolet-Visible to Infrared								SMALL				13	35					UNSP 1700894	10.1002/smll.201700894			SEP 20 2017	2017										43							WOS:000410676700009		
J	Makarov, Sergey V.; Zalogina, Anastasia S.; Tajik, Mohammad; Zuev, Dmitry A.; Rybin, Mikhail V.; Kuchmizhak, Aleksandr A.; Juodkazis, Saulius; Kivshar, Yuri								Light-Induced Tuning and Reconfiguration of Nanophotonic Structures								LASER & PHOTONICS REVIEWS				11	5					UNSP 1700108	10.1002/lpor.201700108			SEP 2017	2017										43							WOS:000411742300011		
J	Han, Tae-Hee; Kim, Hobeom; Kwon, Sung-Joo; Lee, Tae-Woo								Graphene-based flexible electronic devices								MATERIALS SCIENCE & ENGINEERING R-REPORTS				118				1	43		10.1016/j.mser.2017.05.001			AUG 2017	2017										43							WOS:000405046200001		
J	Zhang, Kun; Fang, Xin; Wang, Yilun; Wan, Yi; Song, Qingjun; Zhai, Wenhao; Li, Yanping; Ran, Guangzhao; Ye, Yu; Dai, Lun								Ultrasensitive Near-Infrared Photodetectors Based on a Graphene-MoTe2-Graphene Vertical van der Waals Heterostructure								ACS APPLIED MATERIALS & INTERFACES				9	6			5392	5398		10.1021/acsami.6b14483			FEB 15 2017	2017										43							WOS:000394481800040		
J	Gatti, Teresa; Casaluci, Simone; Prato, Mirko; Salerno, Marco; Di Stasio, Francesco; Ansaldo, Alberto; Menna, Enzo; Di Carlo, Aldo; Bonaccorso, Francesco								Boosting Perovskite Solar Cells Performance and Stability through Doping a Poly-3(hexylthiophene) Hole Transporting Material with Organic Functionalized Carbon Nanostructures								ADVANCED FUNCTIONAL MATERIALS				26	41			7443	7453		10.1002/adfm.201602803			NOV 2 2016	2016										43							WOS:000387545500008		
J	Das, Suprem R.; Nian, Qiong; Cargill, Allison A.; Hondred, John A.; Ding, Shaowei; Saei, Mojib; Cheng, Gary J.; Claussen, Jonathan C.								3D nanostructured inkjet printed graphene via UV-pulsed laser irradiation enables paper-based electronics and electrochemical devices								NANOSCALE				8	35			15870	15879		10.1039/c6nr04310k			SEP 21 2016	2016										43							WOS:000382839100006		
J	Turchanin, Andrey; Goelzhaeuser, Armin								Carbon Nanomembranes								ADVANCED MATERIALS				28	29			6075	6103		10.1002/adma.201506058			AUG 3 2016	2016										43							WOS:000382479400004		
J	Dremetsika, Evdokia; Dlubak, Bruno; Gorza, Simon-Pierre; Ciret, Charles; Martin, Marie-Blandine; Hofmann, Stephan; Seneor, Pierre; Dolfi, Daniel; Massar, Serge; Emplit, Philippe; Kockaert, Pascal								Measuring the nonlinear refractive index of graphene using the optical Kerr effect method								OPTICS LETTERS				41	14			3281	3284		10.1364/OL.41.003281			JUL 15 2016	2016										43							WOS:000379681400033		
J	Guo, Wei; Jing, Feng; Xiao, Jian; Zhou, Ce; Lin, Yuanwei; Wang, Shuai								Oxidative-Etching-Assisted Synthesis of Centimeter-Sized Single-Crystalline Graphene								ADVANCED MATERIALS				28	16			3152	3158		10.1002/adma.201503705			APR 27 2016	2016										43							WOS:000374577400014		
J	Chakraborty, S.; Marshall, O. P.; Folland, T. G.; Kim, Y. -J.; Grigorenko, A. N.; Novoselov, K. S.								Gain modulation by graphene plasmons in aperiodic lattice lasers								SCIENCE				351	6270			246	248		10.1126/science.aad2930			JAN 15 2016	2016										43							WOS:000368098600033		
J	Politano, A.; Chiarello, G.; Samnakay, R.; Liu, G.; Gurbulak, B.; Duman, S.; Balandin, A. A.; Boukhvalov, D. W.								The influence of chemical reactivity of surface defects on ambient-stable InSe-based nanodevices								NANOSCALE				8	16			8474	8479		10.1039/c6nr01262k			2016	2016										43							WOS:000374788800005		
J	Pattammattel, Ajith; Kumar, Challa Vijaya								Kitchen Chemistry 101: Multigram Production of High Quality Biographene in a Blender with Edible Proteins								ADVANCED FUNCTIONAL MATERIALS				25	45			7088	7098		10.1002/adfm.201503247			DEC 2 2015	2015										43							WOS:000366502900014		
J	Karvonen, Lasse; Saynatjoki, Antti; Mehravar, Soroush; Rodriguez, Raul D.; Hartmann, Susanne; Zahn, Dietrich R. T.; Honkanen, Seppo; Norwood, Robert A.; Peyghambarian, N.; Kieu, Khanh; Lipsanen, Harri; Riikonen, Juha								Investigation of Second- and Third-Harmonic Generation in Few-Layer Gallium Selenide by Multiphoton Microscopy								SCIENTIFIC REPORTS				5						10334	10.1038/srep10334			MAY 19 2015	2015										43							WOS:000355299300001		
J	Lim, Jun; Yeo, Hyeonuk; Goh, Munju; Ku, Bon-Cheol; Kim, Seo Gyun; Lee, Heon Sang; Park, Byoungnam; You, Nam-Ho								Grafting of Polyimide onto Chemically-Functionalized Graphene Nanosheets for Mechanically-Strong Barrier Membranes								CHEMISTRY OF MATERIALS				27	6			2040	2047		10.1021/cm5044254			MAR 24 2015	2015										43							WOS:000351971600019		
J	Ren, Jun; Wang, Shuxian; Cheng, Zhaochen; Yu, Haohai; Zhang, Huaijin; Chen, Yanxue; Mei, Liangmo; Wang, Pu								Passively Q-switched nanosecond erbium-doped fiber laser with MoS2 saturable absorber								OPTICS EXPRESS				23	5			5607	5613		10.1364/OE.23.005607			MAR 9 2015	2015										43							WOS:000350878500023		
J	Khazaeinezhad, Reza; Kassani, Sahar Hosseinzadeh; Jeong, Hwanseong; Nazari, Tavakol; Yeom, Dong-Il; Oh, Kyunghwan								Mode-Locked All-Fiber Lasers at Both Anomalous and Normal Dispersion Regimes Based on Spin-Coated MoS2 Nano-Sheets on a Side-Polished Fiber								IEEE PHOTONICS JOURNAL				7	1					1500109	10.1109/JPHOT.2014.2381656			FEB 2015	2015										43							WOS:000349678100005		
J	Cunningham, Graeme; Hanlon, Damien; McEvoy, Niall; Duesberg, Georg S.; Coleman, Jonathan N.								Large variations in both dark- and photoconductivity in nanosheet networks as nanomaterial is varied from MoS2 to WTe2								NANOSCALE				7	1			198	208		10.1039/c4nr04951a			2015	2015										43							WOS:000346919200020		
J	Kumar, Pawan; Bansiwal, Amit; Labhsetwar, Nitin; Jain, Suman L.								Visible light assisted photocatalytic reduction of CO2 using a graphene oxide supported heteroleptic ruthenium complex								GREEN CHEMISTRY				17	3			1605	1609		10.1039/c4gc01400f			2015	2015										43							WOS:000351091300031		
J	Tetsuka, H.; Nagoya, A.; Asahi, R.								Highly luminescent flexible amino-functionalized graphene quantum dots@cellulose nanofiber-clay hybrids for white-light emitting diodes								JOURNAL OF MATERIALS CHEMISTRY C				3	15			3536	3541		10.1039/c5tc00250h			2015	2015										43							WOS:000352288300004		
J	Liu, Yanbiao; Lee, Juen Hon Dustin; Xia, Qing; Ma, Ying; Yu, Yang; Yung, Lin Yue Lanry; Xie, Jianping; Ong, Choon Nam; Vecitis, Chad D.; Zhou, Zhi								A graphene-based electrochemical filter for water purification								JOURNAL OF MATERIALS CHEMISTRY A				2	39			16554	16562		10.1039/c4ta04006f			OCT 21 2014	2014										43							WOS:000342880200030		
J	Liu, Panbo; Huang, Ying; Zhang, Xiang								Superparamagnetic Fe3O4 nanoparticles on graphene-polyaniline: Synthesis, characterization and their excellent electromagnetic absorption properties								JOURNAL OF ALLOYS AND COMPOUNDS				596				25	31		10.1016/j.jallcom.2014.01.188			MAY 25 2014	2014										43							WOS:000332397400005		
J	Stauber, T.; Gomez-Santos, G.; Garcia de Abajo, F. Javier								Extraordinary Absorption of Decorated Undoped Graphene								PHYSICAL REVIEW LETTERS				112	7					077401	10.1103/PhysRevLett.112.077401			FEB 20 2014	2014										43							WOS:000331953300034		
J	Tang, Yulong; Yu, Xuechao; Li, Xiaohui; Yan, Zhiyu; Wang, Qi Jie								High-power thulium fiber laser Q switched with single-layer graphene								OPTICS LETTERS				39	3			614	617		10.1364/OL.39.000614			FEB 1 2014	2014										43							WOS:000330571200052		
J	Choi, Sun Young; Jeong, Hwanseong; Hong, Byung Hee; Rotermund, Fabian; Yeom, Dong-Il								All-fiber dissipative soliton laser with 10.2 nJ pulse energy using an evanescent field interaction with graphene saturable absorber								LASER PHYSICS LETTERS				11	1					015101	10.1088/1612-2011/11/1/015101			JAN 2014	2014										43							WOS:000329565200006		
J	Niu, Wenbin; Su, Liap Tat; Chen, Rui; Chen, Hu; Wang, Yi; Palaniappan, Alagappan; Sun, Handong; Tok, Alfred Ling Yoong								3-Dimensional photonic crystal surface enhanced upconversion emission for improved near-infrared photoresponse								NANOSCALE				6	2			817	824		10.1039/c3nr04884e			2014	2014										43							WOS:000328892300026		
J	Winzer, Torben; Malic, Ermin; Knorr, Andreas								Microscopic mechanism for transient population inversion and optical gain in graphene								PHYSICAL REVIEW B				87	16					165413	10.1103/PhysRevB.87.165413			APR 8 2013	2013										43							WOS:000317195700006		
J	Dong, Yucheng; Ma, Ruguang; Hu, Mingjun; Cheng, Hua; Yang, Qingdan; Li, Yang Yang; Zapien, Juan Antonio								Thermal evaporation-induced anhydrous synthesis of Fe3O4-graphene composite with enhanced rate performance and cyclic stability for lithium ion batteries								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				15	19			7174	7181		10.1039/c3cp50588j			2013	2013										43							WOS:000317980600023		
J	Ismail, Mohd Afiq; Harun, Sulaiman Wadi; Zulkepely, Nurul Rozullyah; Nor, Roslan Md; Ahmad, Fauzan; Ahmad, Harith								Nanosecond soliton pulse generation by mode-locked erbium-doped fiber laser using single-walled carbon-nanotube-based saturable absorber								APPLIED OPTICS				51	36			8621	8624		10.1364/AO.51.008621			DEC 20 2012	2012										43							WOS:000312783700017		
J	Han, Dongdong; Liu, Xueming								Sideband-controllable mode-locking fiber laser based on chirped fiber Bragg gratings								OPTICS EXPRESS				20	24			27045	27050		10.1364/OE.20.027045			NOV 19 2012	2012										43							WOS:000312452800095		
J	Sanna, Roberta; Sanna, Davide; Alzari, Valeria; Nuvoli, Daniele; Scognamillo, Sergio; Piccinini, Massimo; Lazzari, Massimo; Gioffredi, Emilia; Malucelli, Giulio; Mariani, Alberto								Synthesis and characterization of graphene-containing thermoresponsive nanocomposite hydrogels of poly(N-vinylcaprolactam) prepared by frontal polymerization								JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY				50	19			4110	4118		10.1002/pola.26215			OCT 1 2012	2012										43							WOS:000308093900022		
J	Begliarbekov, Milan; Sul, Onejae; Santanello, John; Ai, Nan; Zhang, Xi; Yang, Eui-Hyeok; Strauf, Stefan								Localized States and Resultant Band Bending in Graphene Antidot Superlattices								NANO LETTERS				11	3			1254	1258		10.1021/nl1042648			MAR 2011	2011										43							WOS:000288061500059		
J	Tang, Qing-Yuan; Chan, Yan-Cheong; Wong, Ning-Bew; Cheung, Rebecca								Surfactant-assisted processing of polyimide/multiwall carbon nanotube nanocomposites for microelectronics applications								POLYMER INTERNATIONAL				59	9			1240	1245		10.1002/pi.2855			SEP 2010	2010										43							WOS:000282352700009		
J	Haastrup, Sten; Strange, Mikkel; Pandey, Mohnish; Deilmann, Thorsten; Schmidt, Per S.; Hinsche, Nicki F.; Gjerding, Morten N.; Torelli, Daniele; Larsen, Peter M.; Riis-Jensen, Anders C.; Gath, Jakob; Jacobsen, Karsten W.; Mortensen, Jens Jorgen; Olsen, Thomas; Thygesen, Kristian S.								The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals								2D MATERIALS				5	4					UNSP 042002	10.1088/2053-1583/aacfc1			OCT 2018	2018										42							WOS:000444308000001		
J	Nag, Anindya; Mitra, Arkadeep; Mukhopadhyay, Subhas Chandra								Graphene and its sensor-based applications: A review								SENSORS AND ACTUATORS A-PHYSICAL				270				177	194		10.1016/j.sna.2017.12.028			FEB 1 2018	2018										42							WOS:000424853000021		
J	Wang, Xiaoting; Li, Yongtao; Huang, Le; Jiang, Xiang-Wei; Jiang, Lang; Dong, Huanli; Wei, Zhongming; Li, Jingbo; Hu, Wenping								Short-Wave Near-Infrared Linear Dichroism of Two-Dimensional Germanium Selenide								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				139	42			14976	14982		10.1021/jacs.7b06314			OCT 25 2017	2017										42							WOS:000414115800030		
J	Kang, Minpyo; Kim, Jejung; Jang, Bongkyun; Chae, Youngcheol; Kim, Jae-Hyun; Ahn, Jong-Hyun								Graphene-Based Three-Dimensional Capacitive Touch Sensor for Wearable Electronics								ACS NANO				11	8			7950	7957		10.1021/acsnano.7b02474			AUG 2017	2017										42							WOS:000408520900043		
J	Wang, Gongkai; Lu, Chengxing; Zhang, Xin; Wan, Biao; Liu, Hanyu; Xia, Meirong; Gou, Huiyang; Xin, Guoqing; Lian, Jie; Zhang, Yongguang								Toward ultrafast lithium ion capacitors: A novel atomic layer deposition seeded preparation of Li4Ti5O12/graphene anode								NANO ENERGY				36				46	57		10.1016/j.nanoen.2017.04.020			JUN 2017	2017										42							WOS:000402704000006		
J	Luan, Chao; Yang, Kejian; Zhao, Jia; Zhao, Shengzhi; Song, Lei; Li, Tao; Chu, Hongwei; Qiao, Junpeng; Wang, Chao; Li, Zhen; Jiang, Shouzhen; Man, Baoyuan; Zheng, Lihe								WS2 as a saturable absorber for Q-switched 2 micron lasers								OPTICS LETTERS				41	16			3783	3786		10.1364/OL.41.003783			AUG 15 2016	2016										42							WOS:000381975900029		
J	Rao, Kodepelly Sanjeeva; Sentilnathan, Jaganathan; Cho, Hsun-Wei; Wu, Jih-Jen; Yoshimura, Masahiro								Soft Processing of Graphene Nanosheets by Glycine-Bisulfate Ionic-Complex-Assisted Electrochemical Exfoliation of Graphite for Reduction Catalysis								ADVANCED FUNCTIONAL MATERIALS				25	2			298	305		10.1002/adfm.201402621			JAN 14 2015	2015										42							WOS:000347790600016		
J	Lee, Junsu; Jung, Minwan; Koo, Joonhoi; Chi, Cheolhwan; Lee, Ju Han								Passively Q-Switched 1.89-mu m Fiber Laser Using a Bulk-Structured Bi-2 Te-3 Topological Insulator								IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS				21	1					0900206	10.1109/JSTQE.2014.2329934			JAN-FEB 2015	2015										42							WOS:000353954400001		
J	Tong, Jincheng; Zhang, Li; Li, Fei; Li, Mingming; Cao, Shaokui								An efficient top-down approach for the fabrication of large-aspect-ratio g-C3N4 nanosheets with enhanced photocatalytic activities								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				17	36			23532	23537		10.1039/c5cp04057d			2015	2015										42							WOS:000361142200026		
J	Runge, Antoine F. J.; Aguergaray, Claude; Provo, Richard; Erkintalo, Miro; Broderick, Neil G. R.								All-normal dispersion fiber lasers mode-locked with a nonlinear amplifying loop mirror								OPTICAL FIBER TECHNOLOGY				20	6			657	665		10.1016/j.yofte.2014.07.010			DEC 2014	2014										42							WOS:000344933400011		
J	Cheng, J. L.; Vermeulen, N.; Sipe, J. E.								DC current induced second order optical nonlinearity in graphene								OPTICS EXPRESS				22	13			15868	15876		10.1364/OE.22.015868			JUN 30 2014	2014										42							WOS:000338055900069		
J	Xiang, Yuanjiang; Dai, Xiaoyu; Guo, Jun; Wen, Shuangchun; Tang, Dingyuan								Tunable optical bistability at the graphene-covered nonlinear interface								APPLIED PHYSICS LETTERS				104	5					051108	10.1063/1.4863927			FEB 3 2014	2014										42							WOS:000331644100008		
J	Schultz, Brian J.; Dennis, Robert V.; Lee, Vincent; Banerjee, Sarbajit								An electronic structure perspective of graphene interfaces								NANOSCALE				6	7			3444	3466		10.1039/c3nr06923k			2014	2014										42							WOS:000333042500001		
