PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Brabec, T; Krausz, F								Intense few-cycle laser fields: Frontiers of nonlinear optics								REVIEWS OF MODERN PHYSICS				72	2			545	591		10.1103/RevModPhys.72.545			APR 2000	2000										2231							WOS:000087128700005		
J	Lutman, A. A.; Ding, Y.; Feng, Y.; Huang, Z.; Messerschmidt, M.; Wu, J.; Krzywinski, J.								Femtosecond x-ray free electron laser pulse duration measurement from spectral correlation function								PHYSICAL REVIEW SPECIAL TOPICS-ACCELERATORS AND BEAMS				15	3					030705	10.1103/PhysRevSTAB.15.030705			MAR 13 2012	2012										24							WOS:000301412500001		
J	Nikolopoulos, L. A. A.; Kelly, T. J.; Costello, J. T.								Theory of ac Stark splitting in core-resonant Auger decay in strong x-ray fields								PHYSICAL REVIEW A				84	6					063419	10.1103/PhysRevA.84.063419			DEC 21 2011	2011										24							WOS:000298381500014		
J	Covington, A. M.; Aguilar, A.; Covington, I. R.; Hinojosa, G.; Shirley, C. A.; Phaneuf, R. A.; Alvarez, I.; Cisneros, C.; Dominguez-Lopez, I.; Sant'Anna, M. M.; Schlachter, A. S.; Ballance, C. P.; McLaughlin, B. M.								Valence-shell photoionization of chlorinelike Ar+ ions								PHYSICAL REVIEW A				84	1					013413	10.1103/PhysRevA.84.013413			JUL 18 2011	2011										24							WOS:000292823300012		
J	Luft, Joseph R.; Snell, Edward H.; DeTitta, George T.								Lessons from high-throughput protein crystallization screening: 10 years of practical experience								EXPERT OPINION ON DRUG DISCOVERY				6	5			465	480		10.1517/17460441.2011.566857			MAY 2011	2011										24							WOS:000289800500002		
J	Rouzee, A.; Johnsson, P.; Gryzlova, E. V.; Fukuzawa, H.; Yamada, A.; Siu, W.; Huismans, Y.; Louis, E.; Bijkerk, F.; Holland, D. M. P.; Grum-Grzhimailo, A. N.; Kabachnik, N. M.; Vrakking, M. J. J.; Ueda, K.								Angle-resolved photoelectron spectroscopy of sequential three-photon triple ionization of neon at 90.5 eV photon energy								PHYSICAL REVIEW A				83	3					031401	10.1103/PhysRevA.83.031401			MAR 18 2011	2011										24							WOS:000288531000002		
J	Nahon, Laurent; Garcia, Gustavo A.; Soldi-Lose, Heloise; Daly, Steven; Powis, Ivan								Effects of dimerization on the photoelectron angular distribution parameters from chiral camphor enantiomers obtained with circularly polarized vacuum-ultraviolet radiation								PHYSICAL REVIEW A				82	3					032514	10.1103/PhysRevA.82.032514			SEP 28 2010	2010										24							WOS:000282210600008		
J	Krajewska, K.; Kaminski, J. Z.								Recoil effects in multiphoton electron-positron pair creation								PHYSICAL REVIEW A				82	1					013420	10.1103/PhysRevA.82.013420			JUL 28 2010	2010										24							WOS:000280450600002		
J	Ulrich, Volker; Barth, Silko; Joshi, Sanjeev; Hergenhahn, Uwe; Mikajlo, Elisabeth; Harding, Chris J.; Powis, Ivan								Giant chiral asymmetry in the C 1s core level photoemission from randomly oriented fenchone enantiomers								JOURNAL OF PHYSICAL CHEMISTRY A				112	16			3544	3549		10.1021/jp709761u			APR 24 2008	2008										24							WOS:000255104800006		
J	Ricketts, Claire L.; Schroeder, Detlef; Roithova, Jana; Schwarz, Helmut; Thissen, Roland; Dutuit, Odile; Zabka, Jan; Herman, Zdenek; Price, Stephen D.								Competition of electron transfer, dissociation, and bond-forming processes in the reaction of the CO22+ dication with neutral CO2								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				10	33			5135	5143		10.1039/b800865e			2008	2008										24							WOS:000258414900015		
J	Guo, Jinghua; Tong, Tyler; Svec, Lukas; Go, John; Dong, Chungli; Chiou, Jau-Wern								Soft-x-ray spectroscopy experiment of liquids								JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A				25	4			1231	1233		10.1116/1.2747620			JUL-AUG 2007	2007						53rd International Symposium of the American-Vacuum-Society	NOV 12-17, 2006	Amer Vacuum Soc	San Francisco, CA	24							WOS:000248491700102		
J	Jankala, K; Sankari, R; Schulz, J; Huttula, M; Calo, A; Heinasmaki, S; Fritzsche, S; Rander, T; Svensson, S; Aksela, S; Aksela, H								Laser excitation combined with 2p photoionization and Auger decay of potassium								PHYSICAL REVIEW A				73	2					022720	10.1103/PhysRevA.73.022720			FEB 2006	2006										24							WOS:000235668100117		
J	Schulz, J; Tchaplyguine, M; Rander, T; Bergersen, H; Lindblad, A; Ohrwall, G; Svensson, S; Heinasmaki, S; Sankari, R; Osmekhin, S; Aksela, S; Aksela, H								Final state selection in the 4p photoemission of Rb by combining laser spectroscopy with soft-x-ray photoionization								PHYSICAL REVIEW A				72	3					032718	10.1103/PhysRevA.72.032718			SEP 2005	2005										24							WOS:000232228300098		
J	Thomas, TD; Saethre, LJ; Borve, KJ; Gundersen, M; Kukk, E								Reactivity and core-ionization energies in conjugated dienes. Carbon 1s photoelectron spectroscopy of 1,3-pentadiene								JOURNAL OF PHYSICAL CHEMISTRY A				109	23			5085	5092		10.1021/jp051196y			JUN 16 2005	2005										24							WOS:000229751600016		
J	Rosa, LG; Losovyj, YB; Choi, J; Dowben, PA								Vibronic coupling in the valence band photoemission of the ferroelectric copolymer: Poly(vinylidene fluoride) (70%) and trifluoroethylene (30%)								JOURNAL OF PHYSICAL CHEMISTRY B				109	16			7817	7820		10.1021/jp044323j			APR 28 2005	2005										24							WOS:000228603700033		
J	Kheifets, AS								Single-center model for double photoionization of the H-2 molecule								PHYSICAL REVIEW A				71	2					022704	10.1103/PhysRevA.71.022704			FEB 2005	2005										24							WOS:000227483900063		
J	Dowek, D; Lebech, M; Houver, JC; Lucchese, RR								Photoemission in the molecular frame using the vector correlation approach: from valence to inner-valence shell ionization								JOURNAL OF ELECTRON SPECTROSCOPY AND RELATED PHENOMENA				141	2-3			211	227		10.1016/j.elspec.2004.06.012			DEC 2004	2004										24							WOS:000225473400015		
J	Viefhaus, J; Grum-Grzhimailo, AN; Kabachnik, NM; Becker, U								Electron-electron coincidence study of double Auger processes in atoms								JOURNAL OF ELECTRON SPECTROSCOPY AND RELATED PHENOMENA				141	2-3			121	126		10.1016/j.elspec.2004.06.013			DEC 2004	2004										24							WOS:000225473400006		
J	Ivanov, VK								Theoretical studies of photodetachment								RADIATION PHYSICS AND CHEMISTRY				70	1-3			345	370		10.1016/j.radphyschem.2003.12.020			MAY-JUN 2004	2004										24							WOS:000221072300019		
J	Champeaux, JP; Bizau, JM; Cubaynes, D; Blancard, C; Nahar, S; Hitz, D; Bruneau, J; Wuilleumier, FJ								Measurements and calculations of photoionization cross sections of multiply charged ions in ground and metastable states along the isonuclear series of oxygen: O2+ to O4+								ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES				148	2			583	592		10.1086/377124			OCT 2003	2003										24							WOS:000185676300015		
J	Piancastelli, MN; Stolte, WC; Ohrwall, G; Yu, SW; Bull, D; Lantz, K; Schlachter, AS; Lindle, DW								Fragmentation processes following core excitation in acetylene and ethylene by partial ion yield spectroscopy								JOURNAL OF CHEMICAL PHYSICS				117	18			8264	8269		10.1063/1.1512276			NOV 8 2002	2002										24							WOS:000178990700014		
J	Zatsarinny, O; Gorczyca, TW; Fischer, CF								Photodetachment of He- 1s2s2p (4)p(o) in the region of the 1s threshold								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				35	20			4161	4178	PII S0953-4075(02)38181-1	10.1088/0953-4075/35/20/305			OCT 28 2002	2002										24							WOS:000179551600008		
J	Miron, C; Feifel, R; Bjorneholm, O; Svensson, S; de Brito, AN; Sorensen, SL; Piancastelli, MN; Simon, M; Morin, P								Mapping potential energy surfaces by core electron excitation: the resonant Auger decay spectrum of BF3								CHEMICAL PHYSICS LETTERS				359	1-2			48	54	PII S0009-2614(02)00627-9	10.1016/S0009-2614(02)00627-9			JUN 13 2002	2002										24							WOS:000176372500008		
J	Adachi, J; Kosugi, N; Shigemasa, E; Yagishita, A								Vibronic coupling and valence mixing in the 1s -> Rydberg excited states of C2H2 in comparison with N-2 and CO								CHEMICAL PHYSICS LETTERS				309	5-6			427	433		10.1016/S0009-2614(99)00721-6			AUG 20 1999	1999										24							WOS:000082325300017		
J	Franke, R; Bender, S; Hormes, J; Pavlychev, AA; Fominych, NG								A quasi-atomic treatment of chemical and structural effects on K-shell excitations in hexagonal and cubic BN crystals								CHEMICAL PHYSICS				216	1-2			243	257		10.1016/S0301-0104(96)00374-6			MAR 15 1997	1997										24							WOS:A1997WM95500018		
J	Gou, BC; Chung, KT								Energy and lifetime of triply excited states of lithium-like beryllium and carbon								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				29	24			6103	6111		10.1088/0953-4075/29/24/016			DEC 28 1996	1996										24							WOS:A1996WB22600016		
J	Kowalewski, Markus; Fingerhut, Benjamin P.; Dorfman, Konstantin E.; Bennett, Kochise; Mukamel, Shaul								Simulating Coherent Multidimensional Spectroscopy of Nonadiabatic Molecular Processes: From the Infrared to the X-ray Regime								CHEMICAL REVIEWS				117	19			12165	12226		10.1021/acs.chemrev.7b00081			OCT 11 2017	2017										23							WOS:000413056900003		
J	Ischenko, Anatoly A.; Weber, Peter M.; Miller, R. J. Dwayne								Capturing Chemistry in Action with Electrons: Realization of Atomically Resolved Reaction Dynamics								CHEMICAL REVIEWS				117	16			11066	11124		10.1021/acs.chemrev.6b00770			AUG 23 2017	2017										23							WOS:000408519200010		
J	Owen, Robin L.; Axford, Danny; Sherrell, Darren A.; Kuo, Anling; Ernst, Oliver P.; Schulz, Eike C.; Miller, R. J. Dwayne; Mueller-Werkmeister, Henrike M.								Low-dose fixed-target serial synchrotron crystallography								ACTA CRYSTALLOGRAPHICA SECTION D-STRUCTURAL BIOLOGY				73				373	378		10.1107/S2059798317002996			APR 2017	2017										23							WOS:000398536800008		
J	Gati, Cornelius; Oberthuer, Dominik; Yefanov, Oleksandr; Bunker, Richard D.; Stellato, Francesco; Chiu, Elaine; Yeh, Shin-Mei; Aquila, Andrew; Basu, Shibom; Bean, Richard; Beyerlein, Kenneth R.; Botha, Sabine; Boutet, Sebastien; DePonte, Daniel P.; Doak, R. Bruce; Fromme, Raimund; Galli, Lorenzo; Grotjohann, Ingo; James, Daniel R.; Kupitz, Christopher; Lomb, Lukas; Messerschmidt, Marc; Nass, Karol; Rendek, Kimberly; Shoeman, Robert L.; Wang, Dingjie; Weierstall, Uwe; White, Thomas A.; Williams, Garth J.; Zatsepin, Nadia A.; Fromme, Petra; Spence, John C. H.; Goldie, Kenneth N.; Jehle, Johannes A.; Metcalf, Peter; Barty, Anton; Chapman, Henry N.								Atomic structure of granulin determined from native nanocrystalline granulovirus using an X-ray free-electron laser								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				114	9			2247	2252		10.1073/pnas.1609243114			FEB 28 2017	2017										23							WOS:000395101200053		
J	Ilchen, M.; Douguet, N.; Mazza, T.; Rafipoor, A. J.; Callegari, C.; Finetti, P.; Plekan, O.; Prince, K. C.; Demidovich, A.; Grazioli, C.; Avaldi, L.; Bolognesi, P.; Coreno, M.; Di Fraia, M.; Devetta, M.; Ovcharenko, Y.; Duesterer, S.; Ueda, K.; Bartschat, K.; Grum-Grzhimailo, A. N.; Bozhevolnov, A. V.; Kazansky, A. K.; Kabachnik, N. M.; Meyer, M.								Circular Dichroism in Multiphoton Ionization of Resonantly Excited He+ Ions								PHYSICAL REVIEW LETTERS				118	1					013002	10.1103/PhysRevLett.118.013002			JAN 5 2017	2017										23							WOS:000391474000009		
J	Ringsmuth, Andrew K.; Landsberg, Michael J.; Hankamer, Ben								Can photosynthesis enable a global transition from fossil fuels to solar fuels, to mitigate climate change and fuel-supply limitations?								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				62				134	163		10.1016/j.rser.2016.04.016			SEP 2016	2016										23							WOS:000379270600009		
J	Osaka, Taito; Hirano, Takashi; Sano, Yasuhisa; Inubushi, Yuichi; Matsuyama, Satoshi; Tono, Kensuke; Ishikawa, Tetsuya; Yamauchi, Kazuto; Yabashi, Makina								Wavelength-tunable split-and-delay optical system for hard X-ray free-electron lasers								OPTICS EXPRESS				24	9			9187	9201		10.1364/OE.24.009187			MAY 2 2016	2016										23							WOS:000375259600007		
J	Huang, W. Ronny; Nanni, Emilio A.; Ravi, Koustuban; Hong, Kyung-Han; Fallahi, Arya; Wong, Liang Jie; Keathley, Phillip D.; Zapata, Luis E.; Kaertner, Franz X.								Toward a terahertz-driven electron gun								SCIENTIFIC REPORTS				5						14899	10.1038/srep14899			OCT 21 2015	2015										23							WOS:000363284200001		
J	Makita, M.; Karvinen, P.; Zhu, D.; Juranic, P. N.; Gruenert, J.; Cartier, S.; Jungmann-Smith, J. H.; Lemke, H. T.; Mozzanica, A.; Nelson, S.; Patthey, L.; Sikorski, M.; Song, S.; Feng, Y.; David, C.								High-resolution single-shot spectral monitoring of hard x-ray free-electron laser radiation								OPTICA				2	10			912	916		10.1364/OPTICA.2.000912			OCT 20 2015	2015										23							WOS:000364485100014		
J	Motomura, Koji; Kukk, Edwin; Fukuzawa, Hironobu; Wada, Shin-ichi; Nagaya, Kiyonobu; Ohmura, Satoshi; Mondal, Subhendu; Tachibanai, Tetsuya; Ito, Yuta; Koga, Ryosuke; Sakai, Tsukasa; Matsunami, Kenji; Rudenko, Artem; Nicolas, Christoyhe; Liu, Xiao-Jing; Miron, Catalin; Zhang, Yizhu; Jiang, Yuhai; Chen, Jianhui; Anand, Mailam; Kim, Dong Eon; Tono, Kensuke; Yabashi, Makina; Yao, Makoto; Ueda, Kiyoshi								Charge and Nuclear Dynamics Induced by Deep Inner-Shell Multiphoton Ionization of CH3I Molecules by Intense X-ray Free-Electron Laser Pulses								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				6	15			2944	2949		10.1021/acs.jpclett.5b01205			AUG 6 2015	2015										23							WOS:000359333100018		
J	White, William E.; Robert, Aymeric; Dunne, Mike								The Linac Coherent Light Source								JOURNAL OF SYNCHROTRON RADIATION				22				472	476		10.1107/S1600577515005196			MAY 2015	2015										23							WOS:000353920300002		
J	Zhang, Zhen; Bane, Karl; Ding, Yuantao; Huang, Zhirong; Iverson, Richard; Maxwell, Timothy; Stupakov, Gennady; Wang, Lanfa								Electron beam energy chirp control with a rectangular corrugated structure at the Linac Coherent Light Source								PHYSICAL REVIEW SPECIAL TOPICS-ACCELERATORS AND BEAMS				18	1					010702	10.1103/PhysRevSTAB.18.010702			JAN 30 2015	2015										23							WOS:000351271900002		
J	Tanaka, Takashi								Proposal to Generate an Isolated Monocycle X-Ray Pulse by Counteracting the Slippage Effect in Free-Electron Lasers								PHYSICAL REVIEW LETTERS				114	4					044801	10.1103/PhysRevLett.114.044801			JAN 26 2015	2015										23							WOS:000348681800002		
J	Rackstraw, D. S.; Ciricosta, O.; Vinko, S. M.; Barbrel, B.; Burian, T.; Chalupsky, J.; Cho, B. I.; Chung, H. -K.; Dakovski, G. L.; Engelhorn, K.; Hajkova, V.; Heimann, P.; Holmes, M.; Juha, L.; Krzywinski, J.; Lee, R. W.; Toleikis, S.; Turner, J. J.; Zastrau, U.; Wark, J. S.								Saturable Absorption of an X-Ray Free-Electron-Laser Heated Solid-Density Aluminum Plasma								PHYSICAL REVIEW LETTERS				114	1					015003	10.1103/PhysRevLett.114.015003			JAN 9 2015	2015										23							WOS:000348401100003		
J	Schreck, Simon; Beye, Martin; Sellberg, Jonas A.; McQueen, Trevor; Laksmono, Hartawan; Kennedy, Brian; Eckert, Sebastian; Schlesinger, Daniel; Nordlund, Dennis; Ogasawara, Hirohito; Sierra, Raymond G.; Segtnan, Vegard H.; Kubicek, Katharina; Schlotter, William F.; Dakovski, Georgi L.; Moeller, Stefan P.; Bergmann, Uwe; Techert, Simone; Pettersson, Lars G. M.; Wernet, Philippe; Bogan, Michael J.; Harada, Yoshihisa; Nilsson, Anders; Foehlisch, Alexander								Reabsorption of Soft X-Ray Emission at High X-Ray Free-Electron Laser Fluences								PHYSICAL REVIEW LETTERS				113	15					153002	10.1103/PhysRevLett.113.153002			OCT 6 2014	2014										23							WOS:000344245600005		
J	Hatcher, Lauren E.; Raithby, Paul R.								Dynamic single-crystal diffraction studies using synchrotron radiation								COORDINATION CHEMISTRY REVIEWS				277				69	79		10.1016/j.ccr.2014.02.021			OCT 1 2014	2014										23							WOS:000343354100006		
J	Woldeyes, Rahel A.; Sivak, David A.; Fraser, James S.								E pluribus unum, no more: from one crystal, many conformations								CURRENT OPINION IN STRUCTURAL BIOLOGY				28				56	62		10.1016/j.sbi.2014.07.005			OCT 2014	2014										23							WOS:000345203000009		
J	Stoupin, S.; Terentyev, S. A.; Blank, V. D.; Shvyd'ko, Yu. V.; Goetze, K.; Assoufid, L.; Polyakov, S. N.; Kuznetsov, M. S.; Kornilov, N. V.; Katsoudas, J.; Alonso-Mori, R.; Chollet, M.; Feng, Y.; Glownia, J. M.; Lemke, H.; Robert, A.; Sikorski, M.; Song, S.; Zhu, D.								All-diamond optical assemblies for a beam-multiplexing X-ray monochromator at the Linac Coherent Light Source								JOURNAL OF APPLIED CRYSTALLOGRAPHY				47				1329	1336		10.1107/S1600576714013028			AUG 2014	2014										23							WOS:000340362000020		
J	Hemsing, E.; Dunning, M.; Hast, C.; Raubenheimer, T. O.; Weathersby, S.; Xiang, D.								Highly coherent vacuum ultraviolet radiation at the 15th harmonic with echo-enabled harmonic generation technique								PHYSICAL REVIEW SPECIAL TOPICS-ACCELERATORS AND BEAMS				17	7					070702	10.1103/PhysRevSTAB.17.070702			JUL 21 2014	2014										23							WOS:000355561300001		
J	Schroedter, L.; Mueller, M.; Kickermann, A.; Przystawik, A.; Toleikis, S.; Adolph, M.; Flueckiger, L.; Gorkhover, T.; Noesel, L.; Krikunova, M.; Oelze, T.; Ovcharenko, Y.; Rupp, D.; Sauppe, M.; Wolter, D.; Schorb, S.; Bostedt, C.; Moeller, T.; Laarmann, T.								Hidden Charge States in Soft-X-Ray Laser-Produced Nanoplasmas Revealed by Fluorescence Spectroscopy								PHYSICAL REVIEW LETTERS				112	18					183401	10.1103/PhysRevLett.112.183401			MAY 5 2014	2014										23							WOS:000336099800007		
J	Mogk, Stefan; Meiwes, Andreas; Shtopel, Swetlana; Schraermeyer, Ulrich; Lazarus, Michael; Kubata, Bruno; Wolburg, Hartwig; Duszenko, Michael								Cyclical Appearance of African Trypanosomes in the Cerebrospinal Fluid: New Insights in How Trypanosomes Enter the CNS								PLOS ONE				9	3					e91372	10.1371/journal.pone.0091372			MAR 11 2014	2014										23							WOS:000332842400081		
J	Szlachetko, J.; Milne, C. J.; Hoszowska, J.; Dousse, J. -Cl.; Blachucki, W.; Sa, J.; Kayser, Y.; Messerschmidt, M.; Abela, R.; Boutet, S.; David, C.; Williams, G.; Pajek, M.; Patterson, B. D.; Smolentsev, G.; van Bokhoven, J. A.; Nachtegaal, M.								Communication: The electronic structure of matter probed with a single femtosecond hard x-ray pulse								STRUCTURAL DYNAMICS				1	2					021101	10.1063/1.4868260			MAR 2014	2014										23							WOS:000354988600001		
J	Slater, Craig S.; Blake, Sophie; Brouard, Mark; Lauer, Alexandra; Vallance, Claire; John, Jaya John; Turchetta, Renato; Nomerotski, Andrei; Christensen, Lauge; Nielsen, Jens H.; Johansson, Mikael P.; Stapelfeldt, Henrik								Covariance imaging experiments using a pixel-imaging mass-spectrometry camera								PHYSICAL REVIEW A				89	1					011401	10.1103/PhysRevA.89.011401			JAN 21 2014	2014										23							WOS:000332210500003		
J	LaForge, A. C.; Drabbels, M.; Brauer, N. B.; Coreno, M.; Devetta, M.; Di Fraia, M.; Finetti, P.; Grazioli, C.; Katzy, R.; Lyamayev, V.; Mazza, T.; Mudrich, M.; O'Keeffe, P.; Ovcharenko, Y.; Piseri, P.; Plekan, O.; Prince, K. C.; Richter, R.; Stranges, S.; Callegari, C.; Moeller, T.; Stienkemeier, F.								Collective Autoionization in Multiply-Excited Systems: A novel ionization process observed in Helium Nanodroplets								SCIENTIFIC REPORTS				4						3621	10.1038/srep03621			JAN 10 2014	2014										23							WOS:000329841400001		
J	Demirci, Hasan; Sierra, Raymond G.; Laksmono, Hartawan; Shoeman, Robert L.; Botha, Sabine; Barends, Thomas R. M.; Nass, Karol; Schlichting, Ilme; Doak, R. Bruce; Gati, Cornelius; Williams, Garth J.; Boutet, Sebastien; Messerschmidt, Marc; Jogl, Gerwald; Dahlberg, Albert E.; Gregory, Steven T.; Bogan, Michael J.								Serial femtosecond X-ray diffraction of 30S ribosomal subunit microcrystals in liquid suspension at ambient temperature using an X-ray free-electron laser								ACTA CRYSTALLOGRAPHICA SECTION F-STRUCTURAL BIOLOGY AND CRYSTALLIZATION COMMUNICATIONS				69				1066	1069		10.1107/S174430911302099X			SEP 2013	2013										23							WOS:000323719700026		
J	Kern, Bastian; Strelnikov, Dmitry; Weis, Patrick; Boettcher, Artur; Kappes, Manfred M.								IR Absorptions of C-60(+) and C-60(-) in Neon Matrixes								JOURNAL OF PHYSICAL CHEMISTRY A				117	34			8251	8255		10.1021/jp4054605			AUG 29 2013	2013										23							WOS:000323916800021		
J	Pinker, Franziska; Brun, Mathieu; Morin, Pierre; Deman, Anne-Laure; Chateaux, Jean-Francois; Olieric, Vincent; Stirnimann, Christian; Lorber, Bernard; Terrier, Nicolas; Ferrigno, Rosaria; Sauter, Claude								ChipX: A Novel Microfluidic Chip for Counter-Diffusion Crystallization of Biomolecules and in Situ Crystal Analysis at Room Temperature								CRYSTAL GROWTH & DESIGN				13	8			3333	3340		10.1021/cg301757g			AUG 2013	2013										23							WOS:000323020000010		
J	Koyama, Takahisa; Yumoto, Hirokatsu; Senba, Yasunori; Tono, Kensuke; Sato, Takahiro; Togashi, Tadashi; Inubushi, Yuichi; Katayama, Tetsuo; Kim, Jangwoo; Matsuyama, Satoshi; Mimura, Hidekazu; Yabashi, Makina; Yamauchi, Kazuto; Ohashi, Haruhiko; Ishikawa, Tetsuya								Investigation of ablation thresholds of optical materials using 1-mu m-focusing beam at hard X-ray free electron laser								OPTICS EXPRESS				21	13			15382	15388		10.1364/OE.21.015382			JUL 1 2013	2013										23							WOS:000321288400046		
J	Schmidt, Marius								Mix and Inject: Reaction Initiation by Diffusion for Time-Resolved Macromolecular Crystallography								ADVANCES IN CONDENSED MATTER PHYSICS										167276	10.1155/2013/167276			2013	2013										23							WOS:000319583000001		
J	Kazansky, A. K.; Grigorieva, A. V.; Kabachnik, N. M.								Dichroism in short-pulse two-color XUV plus IR multiphoton ionization of atoms								PHYSICAL REVIEW A				85	5					053409	10.1103/PhysRevA.85.053409			MAY 8 2012	2012										23							WOS:000303753100002		
J	Willner, Alan E.; Byer, Robert L.; Chang-Hasnain, Constance J.; Forrest, Stephen R.; Kressel, Henry; Kogelnik, Herwig; Tearney, Guillermo J.; Townes, Charles H.; Zervas, Michalis N.								Optics and Photonics: Key Enabling Technologies								PROCEEDINGS OF THE IEEE				100				1604	1643		10.1109/JPROC.2012.2190174			MAY 2012	2012										23							WOS:000309838000045		
J	Madjet, Mohamed El-Amine; Vendrell, Oriol; Santra, Robin								Ultrafast Dynamics of Photoionized Acetylene								PHYSICAL REVIEW LETTERS				107	26					263002	10.1103/PhysRevLett.107.263002			DEC 20 2011	2011										23							WOS:000298607400003		
J	Ciricosta, Orlando; Chung, Hyun-Kyung; Lee, Richard W.; Wark, Justin S.								Simulations of neon irradiated by intense X-ray laser radiation								HIGH ENERGY DENSITY PHYSICS				7	3			111	116		10.1016/j.hedp.2011.02.003			SEP 2011	2011										23							WOS:000292700200001		
J	Itala, E.; Ha, D. T.; Kooser, K.; Huels, M. A.; Rachlew, E.; Nommiste, E.; Joost, U.; Kukk, E.								Molecular fragmentation of pyrimidine derivatives following site-selective carbon core ionization								JOURNAL OF ELECTRON SPECTROSCOPY AND RELATED PHENOMENA				184	3-6			119	124		10.1016/j.elspec.2011.01.007			APR 2011	2011										23							WOS:000292173400008		
J	Healion, Daniel; Wang, Haitao; Mukamel, Shaul								Simulation and visualization of attosecond stimulated x-ray Raman spectroscopy signals in trans-N-methylacetamide at the nitrogen and oxygen K-edges								JOURNAL OF CHEMICAL PHYSICS				134	12					124101	10.1063/1.3557057			MAR 28 2011	2011										23							WOS:000289151400006		
J	Duke, E. M. H.; Johnson, L. N.								Macromolecular crystallography at synchrotron radiation sources: current status and future developments								PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES				466	2124			3421	3452		10.1098/rspa.2010.0448			DEC 8 2010	2010										23							WOS:000283662900001		
J	Baum, Peter; Manz, Joern; Schild, Axel								Quantum model simulations of attosecond electron diffraction								SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY				53	6			987	1004		10.1007/s11433-010-4017-y			JUN 2010	2010						9th International Conference on Femtochemistry, Femtobiology and Femtophysics - Frontiers in Ultrafast Science and Technology (Femtochemistry IX)	AUG 08-13, 2009		Peking Univ, Beijing, PEOPLES R CHINA	23							WOS:000278695200004		
J	Wehlitz, Ralf								Simultaneous Emission of Multiple Electrons from Atoms and Molecules Using Synchrotron Radiation								Advances In Atomic Molecular and Optical Physics				58				1	76		10.1016/S1049-250X(10)05806-4			2010	2010										23							WOS:000280059900001		
J	Kar, Sabyasachi; Ho, Y. K.								Doubly excited nonautoionizing P, D, and F states of helium with Coulomb and screened Coulomb potentials								PHYSICAL REVIEW A				79	6					062508	10.1103/PhysRevA.79.062508			JUN 2009	2009										23							WOS:000267700100071		
J	Molodtsov, S. L.; Fedoseenko, S. I.; Vyalikh, D. V.; Iossifov, I. E.; Follath, R.; Gorovikov, S. A.; Brzhezinskaya, M. M.; Dedkov, Y. S.; Puettner, R.; Schmidt, J. -S.; Adamchuk, V. K.; Gudat, W.; Kaindl, G.								High-resolution Russian-German beamline at BESSY								APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING				94	3			501	505		10.1007/s00339-008-4916-1			MAR 2009	2009										23							WOS:000262504200012		
J	Guillemin, R.; Carniato, S.; Stolte, W. C.; Journel, L.; Taieb, R.; Lindle, D. W.; Simon, M.								Linear dichroism in resonant inelastic x-ray scattering to molecular spin-orbit states								PHYSICAL REVIEW LETTERS				101	13					133003	10.1103/PhysRevLett.101.133003			SEP 26 2008	2008										23							WOS:000259680600023		
J	Lucchese, R. R.; Soderstrom, J.; Tanaka, T.; Hoshino, M.; Kitajima, M.; Tanaka, H.; De Fanis, A.; Rubensson, J.-E.; Ueda, K.								Vibrationally resolved partial cross sections and asymmetry parameters for nitrogen K-shell photoionization of the N2O molecule								PHYSICAL REVIEW A				76	1					012506	10.1103/PhysRevA.76.012506			JUL 2007	2007										23							WOS:000248486600081		
J	Matsumoto, M; Ueda, K; Kukk, E; Yoshida, H; Tanaka, T; Kitajima, M; Tanaka, H; Tamenori, Y; Kuramoto, K; Ehara, A; Nakatsuji, H								Vibrationally resolved C and O 1s photoelectron spectra of carbon monoxides								CHEMICAL PHYSICS LETTERS				417	1-3			89	93		10.1016/j.cplett.2005.09.094			JAN 9 2006	2006										23							WOS:000234530400017		
J	Grum-Grzhimailo, AN; Fritzsche, S; O'Keeffe, P; Meyer, M								Universal scaling of resonances in vector correlation photoionization parameters								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				38	14			2545	2553		10.1088/0953-4075/38/14/017			JUL 28 2005	2005										23							WOS:000231344900019		
