PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Giannozzi, Paolo; Baroni, Stefano; Bonini, Nicola; Calandra, Matteo; Car, Roberto; Cavazzoni, Carlo; Ceresoli, Davide; Chiarotti, Guido L.; Cococcioni, Matteo; Dabo, Ismaila; Dal Corso, Andrea; de Gironcoli, Stefano; Fabris, Stefano; Fratesi, Guido; Gebauer, Ralph; Gerstmann, Uwe; Gougoussis, Christos; Kokalj, Anton; Lazzeri, Michele; Martin-Samos, Layla; Marzari, Nicola; Mauri, Francesco; Mazzarello, Riccardo; Paolini, Stefano; Pasquarello, Alfredo; Paulatto, Lorenzo; Sbraccia, Carlo; Scandolo, Sandro; Sclauzero, Gabriele; Seitsonen, Ari P.; Smogunov, Alexander; Umari, Paolo; Wentzcovitch, Renata M.								QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials								JOURNAL OF PHYSICS-CONDENSED MATTER				21	39					395502	10.1088/0953-8984/21/39/395502			SEP 30 2009	2009										10461							WOS:000269626500008		
J	Ferrari, AC; Robertson, J								Interpretation of Raman spectra of disordered and amorphous carbon								PHYSICAL REVIEW B				61	20			14095	14107		10.1103/PhysRevB.61.14095			MAY 15 2000	2000										8128							WOS:000087284900099		
J	Barnard, AS; Zapol, P; Curtiss, LA								Modeling the morphology and phase stability of TiO2 nanocrystals in water								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				1	1			107	116		10.1021/ct0499635			JAN-FEB 2005	2005										164							WOS:000231685200014		
J	Liu, Qin; Li, Xiuling; He, Qun; Khalil, Adnan; Liu, Daobin; Xiang, Ting; Wu, Xiaojun; Song, Li								Gram-Scale Aqueous Synthesis of Stable Few-Layered 1T-MoS2: Applications for Visible-Light-Driven Photocatalytic Hydrogen Evolution								SMALL				11	41			5556	5564		10.1002/smll.201501822			NOV 4 2015	2015										163							WOS:000363593600013		
J	Guo, Ruiqiang; Wang, Xinjiang; Kuang, Youdi; Huang, Baoling								First-principles study of anisotropic thermoelectric transport properties of IV-VI semiconductor compounds SnSe and SnS								PHYSICAL REVIEW B				92	11					115202	10.1103/PhysRevB.92.115202			SEP 1 2015	2015										163							WOS:000360331300005		
J	McGuire, Michael A.; Dixit, Hemant; Cooper, Valentino R.; Sales, Brian C.								Coupling of Crystal Structure and Magnetism in the Layered, Ferromagnetic Insulator CrI3								CHEMISTRY OF MATERIALS				27	2			612	620		10.1021/cm504242t			JAN 27 2015	2015										163							WOS:000348618400027		
J	Gobre, Vivekanand V.; Tkatchenko, Alexandre								Scaling laws for van der Waals interactions in nanostructured materials								NATURE COMMUNICATIONS				4						2341	10.1038/ncomms3341			AUG 2013	2013										163							WOS:000323753200002		
J	Lindsay, L.; Broido, D. A.								Enhanced thermal conductivity and isotope effect in single-layer hexagonal boron nitride								PHYSICAL REVIEW B				84	15					155421	10.1103/PhysRevB.84.155421			OCT 13 2011	2011										163							WOS:000295872400010		
J	Li, Hui-Ying; Wang, Hai-Feng; Gong, Xue-Qing; Guo, Yang-Long; Guo, Yun; Lu, Guanzhong; Hu, P.								Multiple configurations of the two excess 4f electrons on defective CeO2(111): Origin and implications								PHYSICAL REVIEW B				79	19					193401	10.1103/PhysRevB.79.193401			MAY 2009	2009										163							WOS:000266501300023		
J	Li, B; Zhao, J; Onda, K; Jordan, KD; Yang, JL; Petek, H								Ultrafast interfacial proton-coupled electron transfer								SCIENCE				311	5766			1436	1440		10.1126/science.1122190			MAR 10 2006	2006										163							WOS:000236029400041		
J	Weissenrieder, J; Kaya, S; Lu, JL; Gao, HJ; Shaikhutdinov, S; Freund, HJ; Sierka, M; Todorova, TK; Sauer, J								Atomic structure of a thin silica film on a Mo(112) substrate: A two-dimensional network of SiO4 tetrahedra								PHYSICAL REVIEW LETTERS				95	7					076103	10.1103/PhysRevLett.95.076103			AUG 12 2005	2005										163							WOS:000231247300038		
J	Todorova, M; Lundgren, E; Blum, V; Mikkelsen, A; Gray, S; Gustafson, J; Borg, M; Rogal, J; Reuter, K; Andersen, JN; Scheffler, M								The Pd(100)-(root 5 x root 5)R27 degrees-O surface oxide revisited								SURFACE SCIENCE				541	1-3			101	112		10.1016/S0039-6028(03)00873-2			SEP 1 2003	2003										163							WOS:000184970600010		
J	Xiang, HJ; Yang, JL; Hou, JG; Zhu, QS								First-principles study of small-radius single-walled BN nanotubes								PHYSICAL REVIEW B				68	3					035427	10.1103/PhysRevB.68.035427			JUL 15 2003	2003										163							WOS:000185229600141		
J	Dong, W; Ledentu, V; Sautet, P; Eichler, A; Hafner, J								Hydrogen adsorption on palladium, a comparative theoretical study of different surfaces								SURFACE SCIENCE				411	1-2			123	136		10.1016/S0039-6028(98)00354-9			AUG 11 1998	1998										163							WOS:000075652000026		
J	Jiang, Nan; Tang, Qing; Sheng, Meili; You, Bo; Jiang, De-en; Sun, Yujie								Nickel sulfides for electrocatalytic hydrogen evolution under alkaline conditions: a case study of crystalline NiS, NiS2, and Ni3S2 nanoparticles								CATALYSIS SCIENCE & TECHNOLOGY				6	4			1077	1084		10.1039/c5cy01111f			2016	2016										162							WOS:000371177100016		
J	Kumar, Mukesh; Dubey, Ashish; Adhikari, Nirmal; Venkatesan, Swaminathan; Qiao, Qiquan								Strategic review of secondary phases, defects and defect-complexes in kesterite CZTS-Se solar cells								ENERGY & ENVIRONMENTAL SCIENCE				8	11			3134	3159		10.1039/c5ee02153g			2015	2015										162							WOS:000364324500006		
J	Zhao, Li-Dong; He, Jiaqing; Hao, Shiqiang; Wu, Chun-I; Hogan, Timothy P.; Wolverton, C.; Dravid, Vinayak P.; Kanatzidis, Mercouri G.								Raising the Thermoelectric Performance of p-Type PbS with Endotaxial Nanostructuring and Valence-Band Offset Engineering Using CdS and ZnS								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	39			16327	16336		10.1021/ja306527n			OCT 3 2012	2012										162							WOS:000309335000037		
J	Peverati, Roberto; Truhlar, Donald G.								Exchange-Correlation Functional with Good Accuracy for Both Structural and Energetic Properties while Depending Only on the Density and Its Gradient								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				8	7			2310	2319		10.1021/ct3002656			JUL 2012	2012										162							WOS:000306245900016		
J	Nilius, Niklas								Properties of oxide thin films and their adsorption behavior studied by scanning tunneling microscopy and conductance spectroscopy								SURFACE SCIENCE REPORTS				64	12			595	659		10.1016/j.surfrep.2009.07.004			DEC 1 2009	2009										162							WOS:000271793400001		
J	Doe, Robert E.; Persson, Kristin A.; Meng, Y. Shirley; Ceder, Gerbrand								First-Principles Investigation of the Li-Fe-F Phase Diagram and Equilibrium and Nonequilibrium Conversion Reactions of Iron Fluorides with Lithium								CHEMISTRY OF MATERIALS				20	16			5274	5283		10.1021/cm801105p			AUG 26 2008	2008										162							WOS:000258580500026		
J	Romaner, Lorenz; Heimel, Georg; Bredas, Jean-Luc; Gerlach, Alexander; Schreiber, Frank; Johnson, Robert L.; Zegenhagen, Joerg; Duhm, Steffen; Koch, Norbert; Zojer, Egbert								Impact of bidirectional charge transfer and molecular distortions on the electronic structure of a metal-organic interface								PHYSICAL REVIEW LETTERS				99	25					256801	10.1103/PhysRevLett.99.256801			DEC 21 2007	2007										162							WOS:000251887100045		
J	Ketteler, G; Ogletree, DF; Bluhm, H; Liu, HJ; Hebenstreit, ELD; Salmeron, M								In situ spectroscopic study of the oxidation and reduction of Pd(111)								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				127	51			18269	18273		10.1021/ja055754y			DEC 28 2005	2005										162							WOS:000234258700059		
J	Baettig, P; Spaldin, NA								Ab initio prediction of a multiferroic with large polarization and magnetization								APPLIED PHYSICS LETTERS				86	1					012505	10.1063/1.1843290			JAN 3 2005	2005										162							WOS:000226701200059		
J	Chang, CM; Chou, MY								Alternative low-symmetry structure for 13-atom metal clusters								PHYSICAL REVIEW LETTERS				93	13					133401	10.1103/PhysRevLett.93.133401			SEP 24 2004	2004										162							WOS:000224131400035		
J	Kahn, D; Lu, JP								Vibrational modes of carbon nanotubes and nanoropes								PHYSICAL REVIEW B				60	9			6535	6540		10.1103/PhysRevB.60.6535			SEP 1 1999	1999										162							WOS:000082570400068		
J	Goniakowski, J; Holender, JM; Kantorovich, LN; Gillan, MJ; White, JA								Influence of gradient corrections on the bulk and surface properties of TiO2 and SnO2								PHYSICAL REVIEW B				53	3			957	960		10.1103/PhysRevB.53.957			JAN 15 1996	1996										162							WOS:A1996TU29000001		
J	Ares, Pablo; Aguilar-Galindo, Fernando; Rodriguez-San-Miguel, David; Aldave, Diego A.; Diaz-Tendero, Sergio; Alcami, Manuel; Martin, Fernando; Gomez-Herrero, Julio; Zamora, Felix								Mechanical Isolation of Highly Stable Antimonene under Ambient Conditions								ADVANCED MATERIALS				28	30			6332	+		10.1002/adma.201602128			AUG 10 2016	2016										161							WOS:000382480100004		
J	Cai, Yongqing; Ke, Qingqing; Zhang, Gang; Zhang, Yong-Wei								Energetics, Charge Transfer, and Magnetism of Small Molecules Physisorbed on Phosphorene								JOURNAL OF PHYSICAL CHEMISTRY C				119	6			3102	3110		10.1021/jp510863p			FEB 12 2015	2015										161							WOS:000349578400022		
J	Wang, Z. F.; Su, Ninghai; Liu, Feng								Prediction of a Two-Dimensional Organic Topological Insulator								NANO LETTERS				13	6			2842	2845		10.1021/nl401147u			JUN 2013	2013										161							WOS:000320485100086		
J	Chen, Lan; Li, Hui; Feng, Baojie; Ding, Zijing; Qiu, Jinglan; Cheng, Peng; Wu, Kehui; Meng, Sheng								Spontaneous Symmetry Breaking and Dynamic Phase Transition in Monolayer Silicene								PHYSICAL REVIEW LETTERS				110	8					085504	10.1103/PhysRevLett.110.085504			FEB 20 2013	2013										161							WOS:000315141600015		
J	Komsa, Hannu-Pekka; Krasheninnikov, Arkady V.								Two-Dimensional Transition Metal Dichalcogenide Alloys: Stability and Electronic Properties								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				3	23			3652	3656		10.1021/jz301673x			DEC 6 2012	2012										161							WOS:000312170600043		
J	Hansen, Lars P.; Ramasse, Quentin M.; Kisielowski, Christian; Brorson, Michael; Johnson, Erik; Topsoe, Henrik; Helveg, Stig								Atomic-Scale Edge Structures on Industrial-Style MoS2 Nanocatalysts								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				50	43			10153	10156		10.1002/anie.201103745			2011	2011										161							WOS:000296274700016		
J	Shang, S. L.; Saengdeejing, A.; Mei, Z. G.; Kim, D. E.; Zhang, H.; Ganeshan, S.; Wang, Y.; Liu, Z. K.								First-principles calculations of pure elements: Equations of state and elastic stiffness constants								COMPUTATIONAL MATERIALS SCIENCE				48	4			813	826		10.1016/j.commatsci.2010.03.041			JUN 2010	2010										161							WOS:000279295300015		
J	Sillar, Kaido; Hofmann, Alexander; Sauer, Joachim								Ab Initio Study of Hydrogen Adsorption in MOF-5								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				131	11			4143	4150		10.1021/ja8099079			MAR 25 2009	2009										161							WOS:000264792700075		
J	Kislov, Nikolai; Lahiri, Jayeeta; Verma, Himanshu; Goswami, D. Yogi; Stefanakos, Elias; Batzill, Matthias								Photocatalytic Degradation of Methyl Orange over Single Crystalline ZnO: Orientation Dependence of Photoactivity and Photostability of ZnO								LANGMUIR				25	5			3310	3315		10.1021/la803845f			MAR 3 2009	2009										161							WOS:000263770800116		
J	Alkauskas, Audrius; Broqvist, Peter; Devynck, Fabien; Pasquarello, Alfredo								Band offsets at semiconductor-oxide interfaces from hybrid density-functional calculations								PHYSICAL REVIEW LETTERS				101	10					106802	10.1103/PhysRevLett.101.106802			SEP 5 2008	2008										161							WOS:000258975100047		
J	Akbarzadeh, Alireza R.; Ozolins, Vidvuds; Wolverton, Christopher								First-principles determination of multicomponent hydride phase diagrams: application to the Li-Mg-N-H system								ADVANCED MATERIALS				19	20			3233	+		10.1002/adma.200700843			OCT 19 2007	2007										161							WOS:000250735600022		
J	Wang, L.; Zhou, F.; Meng, Y. S.; Ceder, G.								First-principles study of surface properties of LiFePO4: Surface energy, structure, Wulff shape, and surface redox potential								PHYSICAL REVIEW B				76	16					165435	10.1103/PhysRevB.76.165435			OCT 2007	2007										161							WOS:000250620600121		
J	Zhou, F; Marianetti, CA; Cococcioni, M; Morgan, D; Ceder, G								Phase separation in LixFePO4 induced by correlation effects								PHYSICAL REVIEW B				69	20					201101	10.1103/PhysRevB.69.201101			MAY 2004	2004										161							WOS:000222095700001		
J	Humblot, V; Haq, S; Muryn, C; Hofer, WA; Raval, R								From local adsorption stresses to chiral surfaces: (R,R)-tartaric acid on Ni(110)								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				124	3			503	510		10.1021/ja012021e			JAN 23 2002	2002										161							WOS:000173356900031		
J	Liu, Tingting; Xie, Lisi; Yang, Jianhui; Kong, Rongmei; Du, Gu; Asiri, Abdullah M.; Sun, Xuping; Chen, Liang								Self-Standing CoP Nanosheets Array: A Three-Dimensional Bifunctional Catalyst Electrode for Overall Water Splitting in both Neutral and Alkaline Media								CHEMELECTROCHEM				4	8			1840	1845		10.1002/celc.201700392			AUG 2017	2017										160							WOS:000410498700006		
J	Rosen, Jonathan; Hutchings, Gregory S.; Lu, Qi; Rivera, Sean; Zhou, Yang; Vlachos, Dionisios G.; Jiao, Feng								Mechanistic Insights into the Electrochemical Reduction of CO2 to CO on Nanostructured Ag Surfaces								ACS CATALYSIS				5	7			4293	4299		10.1021/acscatal.5b00840			JUL 2015	2015										160							WOS:000357626800046		
J	Yu, Liping; Kokenyesi, Robert S.; Keszler, Douglas A.; Zunger, Alex								Inverse Design of High Absorption Thin-Film Photovoltaic Materials								ADVANCED ENERGY MATERIALS				3	1			43	48		10.1002/aenm.201200538			JAN 2013	2013										160							WOS:000313239600006		
J	Shakoor, R. A.; Seo, Dong-Hwa; Kim, Hyungsub; Park, Young-Uk; Kim, Jongsoon; Kim, Sung-Wook; Gwon, Hyeokjo; Lee, Seongsu; Kang, Kisuk								A combined first principles and experimental study on Na3V2(PO4)(2)F-3 for rechargeable Na batteries								JOURNAL OF MATERIALS CHEMISTRY				22	38			20535	20541		10.1039/c2jm33862a			2012	2012										160							WOS:000308658600062		
J	Wang, Yanchao; Liu, Hanyu; Lv, Jian; Zhu, Li; Wang, Hui; Ma, Yanming								High pressure partially ionic phase of water ice								NATURE COMMUNICATIONS				2						563	10.1038/ncomms1566			NOV 2011	2011										160							WOS:000297686500050		
J	Kotakoski, J.; Meyer, J. C.; Kurasch, S.; Santos-Cottin, D.; Kaiser, U.; Krasheninnikov, A. V.								Stone-Wales-type transformations in carbon nanostructures driven by electron irradiation								PHYSICAL REVIEW B				83	24					245420	10.1103/PhysRevB.83.245420			JUN 23 2011	2011										160							WOS:000291984500007		
J	Chen, Hua; Zhu, Wenguang; Zhang, Zhenyu								Contrasting Behavior of Carbon Nucleation in the Initial Stages of Graphene Epitaxial Growth on Stepped Metal Surfaces								PHYSICAL REVIEW LETTERS				104	18					186101	10.1103/PhysRevLett.104.186101			MAY 7 2010	2010										160							WOS:000277417500036		
J	Godinho, Kate G.; Walsh, Aron; Watson, Graeme W.								Energetic and Electronic Structure Analysis of Intrinsic Defects in SnO2								JOURNAL OF PHYSICAL CHEMISTRY C				113	1			439	448		10.1021/jp807753t			JAN 8 2009	2009										160							WOS:000262168000059		
J	Sun, CQ								Oxidation electronics: bond-band-barrier correlation and its applications								PROGRESS IN MATERIALS SCIENCE				48	6			521	685		10.1016/S0079-6425(03)00010-0			2003	2003										160							WOS:000184558000001		
J	Palmer, MS; Neurock, M; Olken, MM								Periodic density functional theory study of methane activation over La2O3: Activity of O2-, O-, O-2(2-), oxygen point defect, and Sr2+-doped surface sites								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				124	28			8452	8461		10.1021/ja0121235			JUL 17 2002	2002										160							WOS:000176843200041		
J	Watwe, RM; Bengaard, HS; Rostrup-Nielsen, JR; Dumesic, JA; Norskov, JK								Theoretical studies of stability and reactivity of CHx species on Ni(111)								JOURNAL OF CATALYSIS				189	1			16	30		10.1006/jcat.1999.2699			JAN 1 2000	2000										160							WOS:000084796000002		
J	Pallassana, V; Neurock, M; Hansen, LB; Hammer, B; Norskov, JK								Theoretical analysis of hydrogen chemisorption on Pd(111), Re(0001) and Pd-ML/Re(0001), Re-ML/Pd(111) pseudomorphic overlayers								PHYSICAL REVIEW B				60	8			6146	6154		10.1103/PhysRevB.60.6146			AUG 15 1999	1999										160							WOS:000082478600132		
J	Zhang, Shengli; Guo, Shiying; Chen, Zhongfang; Wang, Yeliang; Gao, Hongjun; Gomez-Herrero, Julio; Ares, Pablo; Zamora, Felix; Zhu, Zhen; Zeng, Haibo								Recent progress in 2D group-VA semiconductors: from theory to experiment								CHEMICAL SOCIETY REVIEWS				47	3			982	1021		10.1039/c7cs00125h			FEB 7 2018	2018										159							WOS:000424136900010		
J	Qin, Xian; Liu, Xiaowang; Huang, Wei; Bettinelli, Marco; Liu, Xiaogang								Lanthanide-Activated Phosphors Based on 4f-5d Optical Transitions: Theoretical and Experimental Aspects								CHEMICAL REVIEWS				117	5			4488	4527		10.1021/acs.chemrev.6b00691			MAR 8 2017	2017										159							WOS:000396185400013		
J	Filip, Marina R.; Hillman, Samuel; Haghighirad, Amir Abbas; Snaith, Henry J.; Giustino, Feliciano								Band Gaps of the Lead-Free Halide Double Perovskites Cs2BiAgCl6 and Cs2BiAgBr6 from Theory and Experiment								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				7	13			2579	2585		10.1021/acs.jpclett.6b01041			JUL 7 2016	2016										159							WOS:000379457400049		
J	Jain, Anubhav; Shin, Yongwoo; Persson, Kristin A.								Computational predictions of energy materials using density functional theory								NATURE REVIEWS MATERIALS				1	1					15004	10.1038/natrevmats.2015.4			JAN 2016	2016										159							WOS:000377667000004		
J	Gautier, Romain; Zhang, Xiuwen; Hu, Linhua; Yu, Liping; Lin, Yuyuan; Sunde, Tor O. L.; Chon, Danbee; Poeppelmeier, Kenneth R.; Zunger, Alex								Prediction and accelerated laboratory discovery of previously unknown 18-electron ABX compounds								NATURE CHEMISTRY				7	4			308	316		10.1038/NCHEM.2207			APR 2015	2015										159							WOS:000351756200010		
J	Yue, Qu; Chang, Shengli; Qin, Shiqiao; Li, Jingbo								Functionalization of monolayer MoS2 by substitutional doping: A first-principles study								PHYSICS LETTERS A				377	19-20			1362	1367		10.1016/j.physleta.2013.03.034			AUG 15 2013	2013										159							WOS:000318583300008		
J	Chu, Jinn P.; Jang, J. S. C.; Huang, J. C.; Chou, H. S.; Yang, Y.; Ye, J. C.; Wang, Y. C.; Lee, J. W.; Liu, F. X.; Liaw, P. K.; Chen, Y. C.; Lee, C. M.; Li, C. L.; Rullyani, Cut								Thin film metallic glasses: Unique properties and potential applications								THIN SOLID FILMS				520	16			5097	5122		10.1016/j.tsf.2012.03.092			JUN 1 2012	2012										159							WOS:000305719000001		
J	Yu, Liping; Zunger, Alex								Identification of Potential Photovoltaic Absorbers Based on First-Principles Spectroscopic Screening of Materials								PHYSICAL REVIEW LETTERS				108	6					068701	10.1103/PhysRevLett.108.068701			FEB 10 2012	2012										159							WOS:000300102900032		
J	Pan, Hui; Zhang, Yong-Wei								Edge-dependent structural, electronic and magnetic properties of MoS2 nanoribbons								JOURNAL OF MATERIALS CHEMISTRY				22	15			7280	7290		10.1039/c2jm15906f			2012	2012										159							WOS:000301957300028		
J	Deak, Peter; Aradi, Balint; Frauenheim, Thomas; Janzen, Erik; Gali, Adam								Accurate defect levels obtained from the HSE06 range-separated hybrid functional								PHYSICAL REVIEW B				81	15					153203	10.1103/PhysRevB.81.153203			APR 15 2010	2010										159							WOS:000277210500007		
J	Lee, Jaekwang; Demkov, Alexander A.								Charge origin and localization at the n-type SrTiO3/LaAlO3 interface								PHYSICAL REVIEW B				78	19					193104	10.1103/PhysRevB.78.193104			NOV 2008	2008										159							WOS:000262607800004		
J	Yoon, Mina; Yang, Shenyuan; Wang, Enge; Zhang, Zhenyu								Charged fullerenes as high-capacity hydrogen storage media								NANO LETTERS				7	9			2578	2583		10.1021/nl070809a			SEP 2007	2007										159							WOS:000249501900007		
J	Elliott, James A.; Paddison, Stephen J.								Modelling of morphology and proton transport in PFSA membranes								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				9	21			2602	2618		10.1039/b701234a			JUN 7 2007	2007										159							WOS:000247314000009		
J	Koch, N; Vollmer, A; Salzmann, I; Nickel, B; Weiss, H; Rabe, JP								Evidence for temperature-dependent electron band dispersion in pentacene								PHYSICAL REVIEW LETTERS				96	15					156803	10.1103/PhysRevLett.96.156803			APR 21 2006	2006										159							WOS:000236969700053		
J	Xiao, L; Tollberg, B; Hu, XK; Wang, LC								Structural study of gold clusters								JOURNAL OF CHEMICAL PHYSICS				124	11					114309	10.1063/1.2179419			MAR 21 2006	2006										159							WOS:000236160000024		
J	Lorenz, S; Gross, A; Scheffler, M								Representing high-dimensional potential-energy surfaces for reactions at surfaces by neural networks								CHEMICAL PHYSICS LETTERS				395	4-6			210	215		10.1016/j.cplett.2004.07.076			SEP 11 2004	2004										159							WOS:000223770000008		
J	Sun, ZM; Ahuja, R; Li, S; Schneider, JM								Structure and bulk modulus of M2AlC (M=Ti, V, and Cr)								APPLIED PHYSICS LETTERS				83	5			899	901		10.1063/1.1599038			AUG 4 2003	2003										159							WOS:000184474000029		
J	Stampfl, C; Ganduglia-Pirovano, MV; Reuter, K; Scheffler, M								Catalysis and corrosion: the theoretical surface-science context								SURFACE SCIENCE				500	1-3			368	394	PII S0039-6028(01)01551-5	10.1016/S0039-6028(01)01551-5			MAR 10 2002	2002										159							WOS:000175303400017		
J	Bogicevic, A; Ovesson, S; Hyldgaard, P; Lundqvist, BI; Brune, H; Jennison, DR								Nature, strength, and consequences of indirect adsorbate interactions on metals								PHYSICAL REVIEW LETTERS				85	9			1910	1913		10.1103/PhysRevLett.85.1910			AUG 28 2000	2000										159							WOS:000088965300033		
J	Jiang, H. R.; Lu, Ziheng; Wu, M. C.; Ciucci, Francesco; Zhao, T. S.								Borophene: A promising anode material offering high specific capacity and high rate capability for lithium-ion batteries								NANO ENERGY				23				97	104		10.1016/j.nanoen.2016.03.013			MAY 2016	2016										158							WOS:000375045900012		
J	Gomes, Lidia C.; Carvalho, A.								Phosphorene analogues: Isoelectronic two-dimensional group-IV monochalcogenides with orthorhombic structure								PHYSICAL REVIEW B				92	8					085406	10.1103/PhysRevB.92.085406			AUG 6 2015	2015										158							WOS:000359048700010		
J	Kawai, Shigeki; Saito, Shohei; Osumi, Shinichiro; Yamaguchi, Shigehiro; Foster, Adam S.; Spijker, Peter; Meyer, Ernst								Atomically controlled substitutional boron-doping of graphene nanoribbons								NATURE COMMUNICATIONS				6						8098	10.1038/ncomms9098			AUG 2015	2015										158							WOS:000360354700004		
J	Menendez-Proupin, E.; Palacios, P.; Wahnon, P.; Conesa, J. C.								Self-consistent relativistic band structure of the CH3NH3PbI3 perovskite								PHYSICAL REVIEW B				90	4					045207	10.1103/PhysRevB.90.045207			JUL 24 2014	2014										158							WOS:000341253000005		
J	Wang, Jiajun; Guan, Zhaoyong; Huang, Jing; Li, Qunxiang; Yang, Jinlong								Enhanced photocatalytic mechanism for the hybrid g-C3N4/MoS2 nanocomposite								JOURNAL OF MATERIALS CHEMISTRY A				2	21			7960	7966		10.1039/c4ta00275j			2014	2014										158							WOS:000335924100045		
J	Robertson, J.; Clark, S. J.								Limits to doping in oxides								PHYSICAL REVIEW B				83	7					075205	10.1103/PhysRevB.83.075205			FEB 28 2011	2011										158							WOS:000287796600007		
J	Campana, Carlos; Mussard, Bastien; Woo, Tom K.								Electrostatic Potential Derived Atomic Charges for Periodic Systems Using a Modified Error Functional								JOURNAL OF CHEMICAL THEORY AND COMPUTATION				5	10			2866	2878		10.1021/ct9003405			OCT 2009	2009										158							WOS:000270595800027		
J	Sun, Y. -N.; Qin, Z. -H.; Lewandowski, M.; Carrasco, E.; Sterrer, M.; Shaikhutdinov, S.; Freund, H. -J.								Monolayer iron oxide film on platinum promotes low temperature CO oxidation								JOURNAL OF CATALYSIS				266	2			359	368		10.1016/j.jcat.2009.07.002			SEP 10 2009	2009										158							WOS:000270116300022		
J	Sun, Songmei; Wang, Wenzhong; Zhang, Ling; Zhou, Lin; Yin, Wenzong; Shang, Meng								Visible Light-induced Efficient Contaminant Removal by Bi5O7I								ENVIRONMENTAL SCIENCE & TECHNOLOGY				43	6			2005	2010		10.1021/es8032814			MAR 15 2009	2009										158							WOS:000264108800056		
J	Hannewald, K; Bobbert, PA								Ab initio theory of charge-carrier conduction in ultrapure organic crystals								APPLIED PHYSICS LETTERS				85	9			1535	1537		10.1063/1.1776335			AUG 30 2004	2004										158							WOS:000223555000029		
J	Greeley, J; Mavrikakis, M								Methanol decomposition on Cu(111): A DFT study								JOURNAL OF CATALYSIS				208	2			291	300		10.1006/jcat.2002.3586			JUN 10 2002	2002										158							WOS:000176073900005		
J	Petersen, M; Wagner, F; Hufnagel, L; Scheffler, M; Blaha, P; Schwarz, K								Improving the efficiency of FP-LAPW calculations								COMPUTER PHYSICS COMMUNICATIONS				126	3			294	309		10.1016/S0010-4655(99)00495-6			APR 2000	2000										158							WOS:000086932800008		
J	Sadigh, B; Lenosky, TJ; Theiss, SK; Caturla, MJ; de la Rubia, TD; Foad, MA								Mechanism of boron diffusion in silicon: An ab initio and kinetic Monte Carlo study								PHYSICAL REVIEW LETTERS				83	21			4341	4344		10.1103/PhysRevLett.83.4341			NOV 22 1999	1999										158							WOS:000083745600030		
J	Pan, Xing-Chen; Chen, Xuliang; Liu, Huimei; Feng, Yanqing; Wei, Zhongxia; Zhou, Yonghui; Chi, Zhenhua; Pi, Li; Yen, Fei; Song, Fengqi; Wan, Xiangang; Yang, Zhaorong; Wang, Baigeng; Wang, Guanghou; Zhang, Yuheng								Pressure-driven dome-shaped superconductivity and electronic structural evolution in tungsten ditelluride								NATURE COMMUNICATIONS				6						7805	10.1038/ncomms8805			JUL 2015	2015										157							WOS:000358860100007		
J	Wang, Yeliang; Li, Linfei; Yao, Wei; Song, Shiru; Sun, J. T.; Pan, Jinbo; Ren, Xiao; Li, Chen; Okunishi, Eiji; Wang, Yu-Qi; Wang, Eryin; Shao, Yan; Zhang, Y. Y.; Yang, Hai-tao; Schwier, Eike F.; Iwasawa, Hideaki; Shimada, Kenya; Taniguchi, Masaki; Cheng, Zhaohua; Zhou, Shuyun; Du, Shixuan; Pennycook, Stephen J.; Pantelides, Sokrates T.; Gao, Hong-Jun								Monolayer PtSe2, a New Semiconducting Transition-Metal-Dichalcogenide, Epitaxially Grown by Direct Selenization of Pt								NANO LETTERS				15	6			4013	4018		10.1021/acs.nanolett.5b00964			JUN 2015	2015										157							WOS:000356316900054		
J	He, Daowei; Zhang, Yuhan; Wu, Qisheng; Xu, Rui; Nan, Haiyan; Liu, Junfang; Yao, Jianjun; Wang, Zilu; Yuan, Shijun; Li, Yun; Shi, Yi; Wang, Jinlan; Ni, Zhenhua; He, Lin; Miao, Feng; Song, Fengqi; Xu, Hangxun; Watanabe, K.; Taniguchi, T.; Xu, Jian-Bin; Wang, Xinran								Two-dimensional quasi-freestanding molecular crystals for high-performance organic field-effect transistors								NATURE COMMUNICATIONS				5						5162	10.1038/ncomms6162			OCT 2014	2014										157							WOS:000343981200004		
