PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Ackermann, W.; Asova, G.; Ayvazyan, V.; Azima, A.; Baboi, N.; Baehr, J.; Balandin, V.; Beutner, B.; Brandt, A.; Bolzmann, A.; Brinkmann, R.; Brovko, O. I.; Castellano, M.; Castro, P.; Catani, L.; Chiadroni, E.; Choroba, S.; Cianchi, A.; Costello, J. T.; Cubaynes, D.; Dardis, J.; Decking, W.; Delsim-Hashemi, H.; Delserieys, A.; Di Pirro, G.; Dohlus, M.; Duesterer, S.; Eckhardt, A.; Edwards, H. T.; Faatz, B.; Feldhaus, J.; Floettmann, K.; Frisch, J.; Froehlich, L.; Garvey, T.; Gensch, U.; Gerth, Ch.; Goerler, M.; Golubeva, N.; Grabosch, H.-J.; Grecki, M.; Grimm, O.; Hacker, K.; Hahn, U.; Han, J. H.; Honkavaara, K.; Hott, T.; Huening, M.; Ivanisenko, Y.; Jaeschke, E.; Jalmuzna, W.; Jezynski, T.; Kammering, R.; Katalev, V.; Kavanagh, K.; Kennedy, E. T.; Khodyachykh, S.; Klose, K.; Kocharyan, V.; Koerfer, M.; Kollewe, M.; Koprek, W.; Korepanov, S.; Kostin, D.; Krassilnikov, M.; Kube, G.; Kuhlmann, M.; Lewis, C. L. S.; Lilje, L.; Limberg, T.; Lipka, D.; Loehl, F.; Luna, H.; Luong, M.; Martins, M.; Meyer, M.; Michelato, P.; Miltchev, V.; Moeller, W. D.; Monaco, L.; Mueller, W. F. O.; Napieralski, Andrzej; Napoly, O.; Nicolosi, P.; Noelle, D.; Nunez, T.; Oppelt, A.; Pagani, C.; Paparella, R.; Pchalek, N.; Pedregosa-Gutierrez, J.; Petersen, B.; Petrosyan, B.; Petrosyan, G.; Petrosyan, L.; Pflueger, J.; Ploenjes, E.; Poletto, L.; Pozniak, K.; Prat, E.; Proch, D.; Pucyk, P.; Radcliffe, P.; Redlin, H.; Rehlich, K.; Richter, M.; Roehrs, M.; Roensch, J.; Romaniuk, R.; Ross, M.; Rossbach, J.; Rybnikov, V.; Sachwitz, M.; Saldin, E. L.; Sandner, W.; Schlarb, H.; Schmidt, B.; Schmitz, M.; Schmueser, P.; Schneider, J. R.; Schneidmiller, E. A.; Schnepp, S.; Schreiber, S.; Seidel, M.; Sertore, D.; Shabunov, A. V.; Simon, C.; Simrock, S.; Sombrowski, E.; Sorokin, A. A.; Spanknebel, P.; Spesyvtsev, R.; Staykov, L.; Steffen, B.; Stephan, F.; Stulle, F.; Thom, H.; Tiedtke, K.; Tischer, M.; Toleikis, S.; Treusch, R.; Trines, D.; Tsakov, I.; Vogel, E.; Weiland, T.; Weise, H.; Wellhoeffer, M.; Wendt, M.; Will, I.; Winter, A.; Wittenburg, K.; Wurth, W.; Yeates, P.; Yurkov, M. V.; Zagorodnov, I.; Zapfe, K.								Operation of a free-electron laser from the extreme ultraviolet to the water window								NATURE PHOTONICS				1	6			336	342		10.1038/nphoton.2007.76			JUN 2007	2007										1047							WOS:000247344500011		
J	Appel, Aaron M.; Bercaw, John E.; Bocarsly, Andrew B.; Dobbek, Holger; DuBois, Daniel L.; Dupuis, Michel; Ferry, James G.; Fujita, Etsuko; Hille, Russ; Kenis, Paul J. A.; Kerfeld, Cheal A.; Morris, Robert H.; Peden, Charles H. F.; Portis, Archie R.; Ragsdale, Stephen W.; Rauchfuss, Thomas B.; Reek, Joost N. H.; Seefeldt, Lance C.; Thauer, Rudolf K.; Waldrop, Grover L.								Frontiers, Opportunities, and Challenges in Biochemical and Chemical Catalysis of CO2 Fixation								CHEMICAL REVIEWS				113	8			6621	6658		10.1021/cr300463y			AUG 2013	2013										780							WOS:000323301200017		
J	Thibault, Pierre; Dierolf, Martin; Menzel, Andreas; Bunk, Oliver; David, Christian; Pfeiffer, Franz								High-resolution scanning x-ray diffraction microscopy								SCIENCE				321	5887			379	382		10.1126/science.1158573			JUL 18 2008	2008										690							WOS:000257713900042		
J	Young, L.; Kanter, E. P.; Kraessig, B.; Li, Y.; March, A. M.; Pratt, S. T.; Santra, R.; Southworth, S. H.; Rohringer, N.; DiMauro, L. F.; Doumy, G.; Roedig, C. A.; Berrah, N.; Fang, L.; Hoener, M.; Bucksbaum, P. H.; Cryan, J. P.; Ghimire, S.; Glownia, J. M.; Reis, D. A.; Bozek, J. D.; Bostedt, C.; Messerschmidt, M.								Femtosecond electronic response of atoms to ultra-intense X-rays								NATURE				466	7302			56	U66		10.1038/nature09177			JUL 1 2010	2010										485							WOS:000279343800034		
J	Boutet, Sebastien; Lomb, Lukas; Williams, Garth J.; Barends, Thomas R. M.; Aquila, Andrew; Doak, R. Bruce; Weierstall, Uwe; DePonte, Daniel P.; Steinbrener, Jan; Shoeman, Robert L.; Messerschmidt, Marc; Barty, Anton; White, Thomas A.; Kassemeyer, Stephan; Kirian, Richard A.; Seibert, M. Marvin; Montanez, Paul A.; Kenney, Chris; Herbst, Ryan; Hart, Philip; Pines, Jack; Haller, Gunther; Gruner, Sol M.; Philipp, Hugh T.; Tate, Mark W.; Hromalik, Marianne; Koerner, Lucas J.; van Bakel, Niels; Morse, John; Ghonsalves, Wilfred; Arnlund, David; Bogan, Michael J.; Caleman, Carl; Fromme, Raimund; Hampton, Christina Y.; Hunter, Mark S.; Johansson, Linda C.; Katona, Gergely; Kupitz, Christopher; Liang, Mengning; Martin, Andrew V.; Nass, Karol; Redecke, Lars; Stellato, Francesco; Timneanu, Nicusor; Wang, Dingjie; Zatsepin, Nadia A.; Schafer, Donald; Defever, James; Neutze, Richard; Fromme, Petra; Spence, John C. H.; Chapman, Henry N.; Schlichting, Ilme								High-Resolution Protein Structure Determination by Serial Femtosecond Crystallography								SCIENCE				337	6092			362	364		10.1126/science.1217737			JUL 20 2012	2012										453							WOS:000306542600057		
J	Weiss, Richard G.								The Past, Present, and Future of Molecular Gels. What Is the Status of the Field, and Where Is It Going?								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				136	21			7519	7530		10.1021/ja503363v			MAY 28 2014	2014										347							WOS:000336635400001		
J	Amann, J.; Berg, W.; Blank, V.; Decker, F. -J.; Ding, Y.; Emma, P.; Feng, Y.; Frisch, J.; Fritz, D.; Hastings, J.; Huang, Z.; Krzywinski, J.; Lindberg, R.; Loos, H.; Lutman, A.; Nuhn, H. -D.; Ratner, D.; Rzepiela, J.; Shu, D.; Shvyd'ko, Yu; Spampinati, S.; Stoupin, S.; Terentyev, S.; Trakhtenberg, E.; Walz, D.; Welch, J.; Wu, J.; Zholents, A.; Zhu, D.								Demonstration of self-seeding in a hard-X-ray free-electron laser								NATURE PHOTONICS				6	10			693	698		10.1038/NPHOTON.2012.180			OCT 2012	2012										335							WOS:000309523900017		
J	Corde, S.; Phuoc, K. Ta; Lambert, G.; Fitour, R.; Malka, V.; Rousse, A.; Beck, A.; Lefebvre, E.								Femtosecond x rays from laser-plasma accelerators								REVIEWS OF MODERN PHYSICS				85	1			1	48		10.1103/RevModPhys.85.1			JAN 9 2013	2013										309							WOS:000313339600001		
J	Blaga, Cosmin I.; Xu, Junliang; DiChiara, Anthony D.; Sistrunk, Emily; Zhang, Kaikai; Agostini, Pierre; Miller, Terry A.; DiMauro, Louis F.; Lin, C. D.								Imaging ultrafast molecular dynamics with laser-induced electron diffraction								NATURE				483	7388			194	197		10.1038/nature10820			MAR 8 2012	2012										304							WOS:000301174900034		
J	Vaz, C. A. F.								Electric field control of magnetism in multiferroic heterostructures								JOURNAL OF PHYSICS-CONDENSED MATTER				24	33					333201	10.1088/0953-8984/24/33/333201			AUG 22 2012	2012										283							WOS:000306997300001		
J	Gann, E.; Young, A. T.; Collins, B. A.; Yan, H.; Nasiatka, J.; Padmore, H. A.; Ade, H.; Hexemer, A.; Wang, C.								Soft x-ray scattering facility at the Advanced Light Source with real-time data processing and analysis								REVIEW OF SCIENTIFIC INSTRUMENTS				83	4					045110	10.1063/1.3701831			APR 2012	2012										278							WOS:000303415300072		
J	Nugent, Keith A.								Coherent methods in the X-ray sciences								ADVANCES IN PHYSICS				59	1			1	99	PII 917135272	10.1080/00018730903270926			2010	2010										274							WOS:000272136200001		
J	Gruenbein, Marie Luise; Shoeman, Robert L.; Doak, R. Bruce								Velocimetry of fast microscopic liquid jets by nanosecond dual-pulse laser illumination for megahertz X-ray free-electron lasers								OPTICS EXPRESS				26	6			7190	7203		10.1364/OE.26.007190			MAR 19 2018	2018										4							WOS:000427900400079		
J	Lucchini, Matteo; Lucarelli, Giacinto D.; Murari, Mario; Trabattoni, Andrea; Fabris, Nicola; Frassetto, Fabio; De Silvestri, Sandro; Poletto, Luca; Nisoli, Mauro								Few-femtosecond extreme-ultraviolet pulses fully reconstructed by a ptychographic technique								OPTICS EXPRESS				26	6			6771	6784		10.1364/OE.26.006771			MAR 19 2018	2018										4							WOS:000427900400040		
J	Biasin, Elisa; van Driel, Tim B.; Levi, Gianluca; Laursen, Mads G.; Dohn, Asmus O.; Moltke, Asbjorn; Vester, Peter; Hansen, Frederik B. K.; Kjaer, Kasper S.; Harlang, Tobias; Hartsock, Robert; Christensen, Morten; Gaffney, Kelly J.; Henriksen, Niels E.; Moller, Klaus B.; Haldrup, Kristoffer; Nielsen, Martin M.								Anisotropy enhanced X-ray scattering from solvated transition metal complexes								JOURNAL OF SYNCHROTRON RADIATION				25				306	315		10.1107/S1600577517016964			MAR 2018	2018										4							WOS:000426315400002		
J	Enquist, Henrik; Jurgilaitis, Andrius; Jarnac, Amelie; Bengtsson, Asa U. J.; Burza, Matthias; Curbis, Francesca; Disch, Christian; Ekstrom, J. Carl; Harb, Maher; Isaksson, Lennart; Kotur, Marija; Kroon, David; Lindau, Filip; Mansten, Erik; Nygaard, Jesper; Persson, Anna I. H.; Van Thai Pham; Rissi, Michael; Thorin, Sara; Tu, Chien-Ming; Wallen, Erik; Wang, Xiaocui; Werin, Sverker; Larsson, Jorgen								FemtoMAX - an X-ray beamline for structural dynamics at the short-pulse facility of MAX IV								JOURNAL OF SYNCHROTRON RADIATION				25				570	579		10.1107/S1600577517017660			MAR 2018	2018										4							WOS:000426315400034		
J	Schneider, Raimund; Mehringer, Thomas; Mercurio, Giuseppe; Wenthaus, Lukas; Classen, Anton; Brenner, Gunter; Gorobtsov, Oleg; Benz, Adrian; Bhatti, Daniel; Bocklage, Lars; Fischer, Birgit; Lazarev, Sergey; Obukhov, Yuri; Schlage, Kai; Skopintsev, Petr; Wagner, Jochen; Waldmann, Felix; Willing, Svenja; Zaluzhnyy, Ivan; Wurth, Wilfried; Vartanyants, Ivan A.; Rohlsberger, Ralf; Von Zanthier, Joachim								Quantum imaging with incoherently scattered light from a free-electron laser								NATURE PHYSICS				14	2			126	129		10.1038/NPHYS4301			FEB 2018	2018										4							WOS:000423846600017		
J	Thomas, John Meurig								The enduring relevance and academic fascination of catalysis								NATURE CATALYSIS				1	1			2	5		10.1038/s41929-017-0014-0			JAN 2018	2018										4							WOS:000428619500002		
J	Ma, Kun; Chen, Zhan-Bin; Xie, Lu-You; Dong, Chen-Zhong; Qu, Yi-Zhi								Relativistic effects on the linear polarization and angular distribution of x-ray radiation emitted by inner-shell photoionization of atoms								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				50	22					225202	10.1088/1361-6455/aa90d4			NOV 28 2017	2017										4							WOS:000414024800002		
J	Wiedorn, Max O.; Awel, Salah; Morgan, Andrew J.; Barthelmess, Miriam; Bean, Richard; Beyerlein, Kenneth R.; Chavas, Leonard M. G.; Eckerskorn, Niko; Fleckenstein, Holger; Heymann, Michael; Horke, Daniel A.; Knoska, Juraj; Mariani, Valerio; Oberthuer, Dominik; Roth, Nils; Yefanov, Oleksandr; Barty, Anton; Bajt, Sasa; Kuepper, Jochen; Rode, Andrei V.; Kirian, Richard A.; Chapman, Henry N.								Post-sample aperture for low background diffraction experiments at X-ray free-electron lasers								JOURNAL OF SYNCHROTRON RADIATION				24				1296	1298		10.1107/S1600577517011961			NOV 2017	2017										4							WOS:000414172900019		
J	Teschmit, Nicole; Dlugolecki, Karol; Gusa, Daniel; Rubinsky, Igor; Horke, Daniel A.; Kuepper, Jochen								Characterizing and optimizing a laser-desorption molecular beam source								JOURNAL OF CHEMICAL PHYSICS				147	14					144204	10.1063/1.4991639			OCT 14 2017	2017										4							WOS:000413201100018		
J	Shao, Hua-Chieh; Starace, Anthony F.								Energy-resolved coherent diffraction from laser-driven electronic motion in atoms								PHYSICAL REVIEW A				96	4					042706	10.1103/PhysRevA.96.042706			OCT 12 2017	2017										4							WOS:000412835300010		
J	Huang, Qiushi; Yi, Qiang; Cao, Zhaodong; Qi, Runze; Loch, Rolf A.; Jonnard, Philippe; Wu, Meiyi; Giglia, Angelo; Li, Wenbin; Louis, Eric; Bijkerk, Fred; Zhang, Zhong; Wang, Zhanshan								High Reflectance Nanoscale V/Sc Multilayer for Soft X-ray Water Window Region								SCIENTIFIC REPORTS				7						12929	10.1038/s41598-017-13222-5			OCT 10 2017	2017										4							WOS:000412651700015		
J	Epp, S. W.; Hada, M.; Zhong, Y.; Kumagai, Y.; Motomura, K.; Mizote, S.; Ono, T.; Owada, S.; Axford, D.; Bakhtiarzadeh, S.; Fukuzawa, H.; Hayashi, Y.; Katayama, T.; Marx, A.; Mueller-Werkmeister, H. M.; Owen, R. L.; Sherrell, D. A.; Tono, K.; Ueda, K.; Westermeier, F.; Miller, R. J. D.								Time zero determination for FEL pump-probe studies based on ultrafast melting of bismuth								STRUCTURAL DYNAMICS-US				4	5					054308	10.1063/1.4999701			SEP 2017	2017										4							WOS:000414175400012		
J	Foster, Peter W.; Peters, William K.; Jonas, David M.								Nonadiabatic eigenfunctions can have conical nodes								CHEMICAL PHYSICS LETTERS				683				268	275		10.1016/j.cplett.2017.02.016			SEP 1 2017	2017										4							WOS:000405802200043		
J	Hemonnot, Clement Y. J.; Koester, Sarah								Imaging of Biological Materials and Cells by X-ray Scattering and Diffraction								ACS NANO				11	9			8542	8559		10.1021/acsnano.7b03447			SEP 2017	2017										4							WOS:000411918200003		
J	Hutchison, Christopher D. M.; Cordon-Preciado, Violeta; Morgan, Rhodri M. L.; Nakane, Takanori; Ferreira, Josie; Dorlhiac, Gabriel; Sanchez-Gonzalez, Alvaro; Johnson, Allan S.; Fitzpatrick, Ann; Fare, Clyde; Marangos, Jon P.; Yoon, Chun Hong; Hunter, Mark S.; DePonte, Daniel P.; Boutet, Sebastien; Owada, Shigeki; Tanaka, Rie; Tono, Kensuke; Iwata, So; van Thor, Jasper J.								X-ray Free Electron Laser Determination of Crystal Structures of Dark and Light States of a Reversibly Photoswitching Fluorescent Protein at Room Temperature								INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES				18	9					1918	10.3390/ijms18091918			SEP 2017	2017										4							WOS:000411963800097		
J	Marx, Vivien								Structural biology: doors open at the European XFEL								NATURE METHODS				14	9			843	846		10.1038/nmeth.4394			SEP 2017	2017										4							WOS:000408776400010		
J	Pitzer, Martin								How to determine the handedness of single molecules using Coulomb explosion imaging								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				50	15					153001	10.1088/1361-6455/aa77a9			AUG 14 2017	2017										4							WOS:000404727700001		
J	Goldsztejn, G.; Puettner, R.; Journel, L.; Guillemin, R.; Travnikova, O.; de Miranda, B. Cunha; Ismail, I.; Carniato, S.; Selles, P.; Ceolin, D.; Lago, A. F.; Feifel, R.; Lablanquie, P.; Penent, F.; Piancastelli, M. N.; Simon, M.; Marchenko, T.								Experimental and theoretical study of the double-core-hole hypersatellite Auger spectrum of Ne								PHYSICAL REVIEW A				96	1					012513	10.1103/PhysRevA.96.012513			JUL 19 2017	2017										4							WOS:000405874200002		
J	Khan, Arnab; Tribedi, Lokesh C.; Misra, Deepankar								Three-body fragmentation of multiply charged nitrous oxide induced by Ar8+- and Xe15+-ion impact								PHYSICAL REVIEW A				96	1					012703	10.1103/PhysRevA.96.012703			JUL 11 2017	2017										4							WOS:000405179200011		
J	Grosser, M.; Slowik, J. M.; Santra, R.								Attosecond x-ray scattering from a particle-hole wave packet								PHYSICAL REVIEW A				95	6					062107	10.1103/PhysRevA.95.062107			JUN 9 2017	2017										4							WOS:000402967400001		
J	Ablikim, Utuq; Bomme, Cedric; Savelyev, Evgeny; Xiong, Hui; Kushawaha, Rajesh; Boll, Rebecca; Amini, Kasra; Osipov, Timur; Kilcoyne, David; Rudenko, Artem; Berrah, Nora; Rolles, Daniel								Isomer-dependent fragmentation dynamics of inner-shell photoionized difluoroiodobenzene								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				19	21			13419	13431		10.1039/c7cp01379e			JUN 7 2017	2017										4							WOS:000402488300002		
J	Coppens, Francois; Leal, Antonio; Barranco, Manuel; Halberstadt, Nadine; Pi, Marti								Head-on Collisions of Xe Atoms Against Superfluid He-4 Nanodroplets								JOURNAL OF LOW TEMPERATURE PHYSICS				187	5-6			439	445		10.1007/s10909-016-1690-x			JUN 2017	2017						22nd International Symposium on Quantum Fluids and Solids (QFS)	AUG 10-16, 2016	Charles Univ, Fac Math & Phys; Inst Phys AS CR; Int Union Pure & Appl Phys; European Phys Soc; Natl Instruments; Linde; ChromSpec; Oxford Instruments; Edwards; Springer	ActiveAir, Prague, CZECH REPUBLIC	4							WOS:000405332600016		
J	Giannessi, Luca; Masciovecchio, Claudio								FERMI: Present and Future Challenges								APPLIED SCIENCES-BASEL				7	6					640	10.3390/app7060640			JUN 2017	2017										4							WOS:000404449800116		
J	Ho, Phay J.; Knight, Chris								Large-scale atomistic calculations of clusters in intense x-ray pulses								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				50	10					104003	10.1088/1361-6455/aa69e6			MAY 28 2017	2017										4							WOS:000400410400001		
J	Pabst, Stefan; Dahlstrom, Jan Marcus								Characterizing attosecond pulses in the soft x-ray regime								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				50	10					104002	10.1088/1361-6455/aa65a1			MAY 28 2017	2017										4							WOS:000400291500001		
J	Kukk, Edwin; Motomura, Koji; Fukuzawa, Hironobu; Nagaya, Kiyonobu; Ueda, Kiyoshi								Molecular Dynamics of XFEL-Induced Photo-Dissociation, Revealed by Ion-Ion Coincidence Measurements								APPLIED SCIENCES-BASEL				7	5					531	10.3390/app7050531			MAY 2017	2017										4							WOS:000404449000090		
J	Wang, Yang; Heermann, Ralf; Jung, Kirsten								CipA and CipB as Scaffolds To Organize Proteins into Crystalline Inclusions								ACS SYNTHETIC BIOLOGY				6	5			826	836		10.1021/acssynbio.6b00323			MAY 2017	2017										4							WOS:000402026600009		
J	Hanna, Athiya Mahmud; Vendrell, Oriol; Ourmazd, Abbas; Santra, Robin								Laser control over the ultrafast Coulomb explosion of N-2(2+) after Auger decay: A quantum-dynamics investigation								PHYSICAL REVIEW A				95	4					043419	10.1103/PhysRevA.95.043419			APR 24 2017	2017										4							WOS:000400050500007		
J	Toyota, Koudai; Son, Sang-Kil; Santra, Robin								Interplay between relativistic energy corrections and resonant excitations in x-ray multiphoton ionization dynamics of Xe atoms								PHYSICAL REVIEW A				95	4					043412	10.1103/PhysRevA.95.043412			APR 14 2017	2017										4							WOS:000399932400007		
J	Tsuru, Shota; Sako, Tokuei; Fujikawa, Takashi; Yagishita, Akira								Theory of time-resolved x-ray photoelectron diffraction from transient conformational molecules								PHYSICAL REVIEW A				95	4					043404	10.1103/PhysRevA.95.043404			APR 5 2017	2017										4							WOS:000399378500005		
J	Bighin, G.; Salasnich, L.								Vortices and antivortices in two-dimensional ultracold Fermi gases								SCIENTIFIC REPORTS				7						45702	10.1038/srep45702			APR 4 2017	2017										4							WOS:000398148100001		
J	Benkechkache, M. A.; Latreche, S.; Ronchin, S.; Boscardin, M.; Pancheri, L.; Dalla Betta, G. -F.								Design and First Characterization of Active and Slim-Edge Planar Detectors for FEL Applications								IEEE TRANSACTIONS ON NUCLEAR SCIENCE				64	4			1062	1070		10.1109/TNS.2017.2672745			APR 2017	2017										4							WOS:000399748600008		
J	Hopersky, A. N.; Nadolinsky, A. M.; Novikov, S. A.								Merging of x-ray photons in an atomic field								JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS				50	6					065601	10.1088/1361-6455/aa606e			MAR 28 2017	2017										4							WOS:000396175800001		
J	Schrad, Jason R.; Young, Eric J.; Abrahao, Jonatas S.; Cortines, Juliana R.; Parent, Kristin N.								Microscopic Characterization of the Brazilian Giant Samba Virus								VIRUSES-BASEL				9	2					30	10.3390/v9020030			FEB 2017	2017										4							WOS:000397251000001		
J	Foglia, Laura; Bencivenga, Filippo; Mincigrucci, Riccardo; Simoncig, Alberto; Calvi, Andrea; Cucini, Riccardo; Principi, Emiliano; Zangrando, Marco; Mahne, Nicola; Manfredda, Michele; Raimondi, Lorenzo; Pedersoli, Emanuele; Capotondi, Flavio; Kiskinova, Maya; Masciovecchio, Claudio								Four-wave-mixing experiments and beyond: The TIMER/mini-TIMER setups at FERMI								Proceedings of SPIE				10237						UNSP 102370C	10.1117/12.2268068			2017	2017						Conference on Advances in X-Ray Free-Electron Lasers Instrumentation IV	APR 25-27, 2017	SPIE	Prague, CZECH REPUBLIC	4							WOS:000406878700003		
J	Hutchison, Christopher D. M.; van Thor, Jasper J.								Populations and coherence in femtosecond time resolved X-ray crystallography of the photoactive yellow protein								INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY				36	1			117	143		10.1080/0144235X.2017.1276726			JAN-MAR 2017	2017										4							WOS:000395783000003		
J	Milne, Christopher J.; Beaud, Paul; Deng, Yunpei; Erny, Christian; Follath, Rolf; Flechsig, Uwe; Hauri, Christoph P.; Ingold, Gerhard; Juranic, Pavle; Knopp, Gregor; Lemke, Henrik; Pedrini, Bill; Radi, Peter; Patthey, Luc								Opportunities for Chemistry at the SwissFEL X-ray Free Electron Laser								CHIMIA				71	5			299	307		10.2533/chimia.2017.299			2017	2017										4							WOS:000404206100008		
J	Lackner, Florian; Chatterley, Adam S.; Pemmaraju, C. D.; Closser, Kristina D.; Prendergast, David; Neumark, Daniel M.; Leone, Stephen R.; Gessner, Oliver								Direct observation of ring-opening dynamics in strong-field ionized selenophene using femtosecond inner-shell absorption spectroscopy								JOURNAL OF CHEMICAL PHYSICS				145	23					234313	10.1063/1.4972258			DEC 21 2016	2016										4							WOS:000391688900025		
J	Jing, Qingli; Madsen, Lars Bojer								Laser-induced dissociative ionization of H-2 from the near-infrared to the mid-infrared regime								PHYSICAL REVIEW A				94	6					063402	10.1103/PhysRevA.94.063402			DEC 2 2016	2016										4							WOS:000389023800005		
J	Yang, Fan; Lin, Yu; Baldini, Maria; Dahl, Jeremy E. P.; Carlson, Robert M. K.; Mao, Wendy L.								Effects of Molecular Geometry on the Properties of Compressed Diamondoid Crystals								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				7	22			4641	4647		10.1021/acs.jpclett.6b02161			NOV 17 2016	2016										4							WOS:000388433200035		
J	Kienitz, Jens S.; Trippel, Sebastian; Mullins, Terry; Dlugolecki, Karol; Gonzalez-Ferez, Rosario; Kuepper, Jochen								Adiabatic Mixed-Field Orientation of Ground-State-Selected Carbonyl Sulfide Molecules								CHEMPHYSCHEM				17	22			3740	3746		10.1002/cphc.201600710			NOV 2016	2016										4							WOS:000388625000019		
J	Kramberger, C.; Meyer, J. C.								Progress in structure recovery from low dose exposures: Mixed molecular adsorption, exploitation of symmetry and reconstruction from the minimum signal level								ULTRAMICROSCOPY				170				60	68		10.1016/j.ultramic.2016.08.009			NOV 2016	2016										4							WOS:000386925500007		
J	Mahon, Brian P.; Kurian, Justin J.; Lomelino, Carrie L.; Smith, Ian R.; Socorro, Lilien; Bennett, Antonette; Hendon, Alex M.; Chipman, Paul; Savin, Daniel A.; Agbandje-McKenna, Mavis; McKenna, Robert								Microbatch Mixing: "Shaken not Stirred", a Method for Macromolecular Microcrystal Production for Serial Crystallography								CRYSTAL GROWTH & DESIGN				16	11			6214	6221		10.1021/acs.cgd.6b00643			NOV 2016	2016										4							WOS:000387094600012		
J	Fan, Jiadong; Sun, Zhibin; Wang, Yaling; Park, Jaehyun; Kim, Sunam; Gallagher-Jones, Marcus; Kim, Yoonhee; Song, Changyong; Yao, Shengkun; Zhang, Jian; Zhang, Jianhua; Duan, Xiulan; Tono, Kensuke; Yabashi, Makina; Ishikawa, Tetsuya; Fan, Chunhai; Zhao, Yuliang; Chai, Zhifang; Gao, Xueyun; Earnest, Thomas; Jiang, Huaidong								Single-pulse enhanced coherent diffraction imaging of bacteria with an X-ray free-electron laser								SCIENTIFIC REPORTS				6						34008	10.1038/srep34008			SEP 23 2016	2016										4							WOS:000384045500001		
J	Gomez, Luis F.; O'Connell, Sean M. O.; Jones, Curtis F.; Kwok, Justin; Vilesov, Andrey F.								Laser-induced reconstruction of Ag clusters in helium droplets								JOURNAL OF CHEMICAL PHYSICS				145	11					114304	10.1063/1.4962362			SEP 21 2016	2016										4							WOS:000383959300016		
J	Abdullah, Malik Muhammad; Jurek, Zoltan; Son, Sang-Kil; Santra, Robin								Calculation of x-ray scattering patterns from nanocrystals at high x-ray intensity								STRUCTURAL DYNAMICS				3	5					054101	10.1063/1.4958887			SEP 2016	2016										4							WOS:000387553300003		
J	Sikorski, Marcin; Feng, Yiping; Song, Sanghoon; Zhu, Diling; Carini, Gabriella; Herrmann, Sven; Nishimura, Kurtis; Hart, Philip; Robert, Aymeric								Application of an ePix100 detector for coherent scattering using a hard X-ray free-electron laser								JOURNAL OF SYNCHROTRON RADIATION				23				1171	1179		10.1107/S1600577516010869			SEP 2016	2016										4							WOS:000382299500017		
J	Duran-Olivencia, Miguel A.; Goddard, Benjamin D.; Kalliadasis, Serafim								Dynamical Density Functional Theory for Orientable Colloids Including Inertia and Hydrodynamic Interactions								JOURNAL OF STATISTICAL PHYSICS				164	4			785	809		10.1007/s10955-016-1545-5			AUG 2016	2016										4							WOS:000380266900003		
J	Maia, Filipe R. N. C.; White, Thomas A.; Loh, N. Duane; Hajdu, Janos								CCP-FEL: a collection of computer programs for free-electron laser research								JOURNAL OF APPLIED CRYSTALLOGRAPHY				49				1117	1120		10.1107/S1600576716011134			AUG 2016	2016										4							WOS:000382755900001		
J	Ilchen, M.; Mazza, T.; Karamatskos, E. T.; Markellos, D.; Bakhtiarzadeh, S.; Rafipoor, A. J.; Kelly, T. J.; Walsh, N.; Costello, J. T.; O'Keeffe, P.; Gerken, N.; Martins, M.; Lambropoulos, P.; Meyer, M.								Two-electron processes in multiple ionization under strong soft-x-ray radiation								PHYSICAL REVIEW A				94	1					013413	10.1103/PhysRevA.94.013413			JUL 18 2016	2016										4							WOS:000380094300011		
J	Popova-Gorelova, Daria; Kuepper, Jochen; Santra, Robin								Imaging electron dynamics with time- and angle-resolved photoelectron spectroscopy								PHYSICAL REVIEW A				94	1					013412	10.1103/PhysRevA.94.013412			JUL 18 2016	2016										4							WOS:000380094300010		
J	Ahad, Lutful; Vartiainen, Ismo; Setala, Tero; Friberg, Ari T.; David, Christian; Makita, Mikako; Turunen, Jari								On spectral and temporal coherence of x-ray free-electron laser beams								OPTICS EXPRESS				24	12			13081	13090		10.1364/OE.24.013081			JUN 13 2016	2016										4							WOS:000378298400062		
