PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	BLATTER, G; FEIGELMAN, MV; GESHKENBEIN, VB; LARKIN, AI; VINOKUR, VM								VORTICES IN HIGH-TEMPERATURE SUPERCONDUCTORS								REVIEWS OF MODERN PHYSICS				66	4			1125	1388		10.1103/RevModPhys.66.1125			OCT 1994	1994										4726							WOS:A1994QE12700001		
J	Mirkovic, Tihana; Ostroumov, Evgeny E.; Anna, Jessica M.; van Grondelle, Rienk; Govindjee; Scholes, Gregory D.								Light Absorption and Energy Transfer in the Antenna Complexes of Photosynthetic Organisms								CHEMICAL REVIEWS				117	2			249	293		10.1021/acs.chemrev.6b00002			JAN 25 2017	2017										193							WOS:000392910400002		
J	Kawakami, E.; Scarlino, P.; Ward, D. R.; Braakman, F. R.; Savage, D. E.; Lagally, M. G.; Friesen, Mark; Coppersmith, S. N.; Eriksson, M. A.; Vandersypen, L. M. K.								Electrical control of a long-lived spin qubit in a Si/SiGe quantum dot								NATURE NANOTECHNOLOGY				9	9			666	670		10.1038/NNANO.2014.153			SEP 2014	2014										193							WOS:000341814400006		
J	Natoli, Gioacchino; Andrau, Jean-Christophe								Noncoding Transcription at Enhancers: General Principles and Functional Models								Annual Review of Genetics				46				1	19		10.1146/annurev-genet-110711-155459			2012	2012										193							WOS:000311568300001		
J	Limonov, Mikhail F.; Rybin, Mikhail V.; Poddubny, Alexander N.; Kivshar, Yuri S.								Fano resonances in photonics								NATURE PHOTONICS				11	9			543	554		10.1038/NPHOTON.2017.142			SEP 2017	2017										192							WOS:000408764700007		
J	Brosnan, Christopher A.; Voinnet, Olivier								The long and the short of noncoding RNAs								CURRENT OPINION IN CELL BIOLOGY				21	3			416	425		10.1016/j.ceb.2009.04.001			JUN 2009	2009										192							WOS:000267498900013		
J	Kurizki, Gershon; Bertet, Patrice; Kubo, Yuimaru; Molmer, Klaus; Petrosyan, David; Rabl, Peter; Schmiedmayer, Joerg								Quantum technologies with hybrid systems								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				112	13			3866	3873		10.1073/pnas.1419326112			MAR 31 2015	2015										191							WOS:000351914500035		
J	Buckley, Sonia; Rivoire, Kelley; Vuckovic, Jelena								Engineered quantum dot single-photon sources								REPORTS ON PROGRESS IN PHYSICS				75	12					126503	10.1088/0034-4885/75/12/126503			DEC 2012	2012										191							WOS:000311423200006		
J	Linden, Noah; Popescu, Sandu; Skrzypczyk, Paul								How Small Can Thermal Machines Be? The Smallest Possible Refrigerator								PHYSICAL REVIEW LETTERS				105	13					130401	10.1103/PhysRevLett.105.130401			SEP 21 2010	2010										191							WOS:000282054300001		
J	Chen, Weijian; Ozdemir, Sahin Kaya; Zhao, Guangming; Wiersig, Jan; Yang, Lan								Exceptional points enhance sensing in an optical microcavity								NATURE				548	7666			192	+		10.1038/nature23281			AUG 10 2017	2017										190							WOS:000407284300039		
J	Kawaji, Hideya; Nakamura, Mari; Takahashi, Yukari; Sandelin, Albin; Katayama, Shintaro; Fukuda, Shiro; Daub, Carsten O.; Kai, Chikatoshi; Kawai, Jun; Yasuda, Jun; Carninci, Piero; Hayashizaki, Yoshihide								Hidden layers of human small RNAs								BMC GENOMICS				9						157	10.1186/1471-2164-9-157			APR 10 2008	2008										190							WOS:000255708800001		
J	Togawa, Y.; Koyama, T.; Takayanagi, K.; Mori, S.; Kousaka, Y.; Akimitsu, J.; Nishihara, S.; Inoue, K.; Ovchinnikov, A. S.; Kishine, J.								Chiral Magnetic Soliton Lattice on a Chiral Helimagnet								PHYSICAL REVIEW LETTERS				108	10					107202	10.1103/PhysRevLett.108.107202			MAR 5 2012	2012										189							WOS:000301101200014		
J	Guil, Sonia; Esteller, Manel								DNA methylomes, histone codes and miRNAs: Tying it all together								INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY				41	1			87	95		10.1016/j.biocel.2008.09.005			JAN 2009	2009										188							WOS:000262620400014		
J	Zhen, Bo; Hsu, Chia Wei; Igarashi, Yuichi; Lu, Ling; Kaminer, Ido; Pick, Adi; Chua, Song-Liang; Joannopoulos, John D.; Soljacic, Marin								Spawning rings of exceptional points out of Dirac cones								NATURE				525	7569			354	358		10.1038/nature14889			SEP 17 2015	2015										187							WOS:000361297900038		
J	Allegra, Alessandro; Alonci, Andrea; Campo, Salvatore; Penna, Giuseppa; Petrungaro, Annamaria; Gerace, Demetrio; Musolino, Caterina								Circulating microRNAs: New biomarkers in diagnosis, prognosis and treatment of cancer (Review)								INTERNATIONAL JOURNAL OF ONCOLOGY				41	6			1897	1912		10.3892/ijo.2012.1647			DEC 2012	2012										187							WOS:000311587900001		
J	Kondo, T.; Plaza, S.; Zanet, J.; Benrabah, E.; Valenti, P.; Hashimoto, Y.; Kobayashi, S.; Payre, F.; Kageyama, Y.								Small Peptides Switch the Transcriptional Activity of Shavenbaby During Drosophila Embryogenesis								SCIENCE				329	5989			336	339		10.1126/science.1188158			JUL 16 2010	2010										187							WOS:000279925900046		
J	Hofmann, Oliver; Caballero, Otavia L.; Stevenson, Brian J.; Chen, Yao-Tseng; Cohen, Tzeela; Chua, Ramon; Maher, Christopher A.; Panji, Sumir; Schaefer, Ulf; Kruger, Adele; Lehvaslaiho, Minna; Carninci, Piero; Hayashizaki, Yoshihide; Jongeneel, C. Victor; Simpson, Andrew J. G.; Old, Lloyd J.; Hide, Winston								Genome-wide analysis of cancer/testis gene expression								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				105	51			20422	20427		10.1073/pnas.0810777105			DEC 23 2008	2008										187							WOS:000261995600073		
J	Scheel, M.; Seemann, R.; Brinkmann, M.; Di Michiel, M.; Sheppard, A.; Breidenbach, B.; Herminghaus, S.								Morphological clues to wet granular pile stability								NATURE MATERIALS				7	3			189	193		10.1038/nmat2117			MAR 2008	2008										187							WOS:000253408300010		
J	Lizio, Marina; Harshbarger, Jayson; Shimoji, Hisashi; Severin, Jessica; Kasukawa, Takeya; Sahin, Serkan; Abugessaisa, Imad; Fukuda, Shiro; Hori, Fumi; Ishikawa-Kato, Sachi; Mungall, Christopher J.; Arner, Erik; Baillie, J. Kenneth; Bertin, Nicolas; Bono, Hidemasa; de Hoon, Michiel; Diehl, Alexander D.; Dimont, Emmanuel; Freeman, Tom C.; Fujieda, Kaori; Hide, Winston; Kaliyaperumal, Rajaram; Katayama, Toshiaki; Lassmann, Timo; Meehan, Terrence F.; Nishikata, Koro; Ono, Hiromasa; Rehli, Michael; Sandelin, Albin; Schultes, Erik A.; Hoen, Peter A. C't; Tatum, Zuotian; Thompson, Mark; Toyoda, Tetsuro; Wright, Derek W.; Daub, Carsten O.; Itoh, Masayoshi; Carninci, Piero; Hayashizaki, Yoshihide; Forrest, Alistair R. R.; Kawaji, Hideya		FANTOM Consortium						Gateways to the FANTOM5 promoter level mammalian expression atlas								GENOME BIOLOGY				16						22	10.1186/s13059-014-0560-6			JAN 5 2015	2015										186							WOS:000351817700001		
J	Silva, CCD; de Vondel, JV; Morelle, M; Moshchalkov, VV								Controlled multiple reversals of a ratchet effect								NATURE				440	7084			651	654		10.1038/nature04595			MAR 30 2006	2006										186							WOS:000236350400039		
J	Martin, JI; Velez, M; Hoffmann, A; Schuller, IK; Vicent, JL								Artificially induced reconfiguration of the vortex lattice by arrays of magnetic dots								PHYSICAL REVIEW LETTERS				83	5			1022	1025		10.1103/PhysRevLett.83.1022			AUG 2 1999	1999										186							WOS:000081820400034		
J	Guil, Sonia; Esteller, Manel								Cis-acting noncoding RNAs: friends and foes								NATURE STRUCTURAL & MOLECULAR BIOLOGY				19	11			1068	1075		10.1038/nsmb.2428			NOV 2012	2012										185							WOS:000310788800004		
J	Takahashi, Y.; Sawada, G.; Kurashige, J.; Uchi, R.; Matsumura, T.; Ueo, H.; Takano, Y.; Eguchi, H.; Sudo, T.; Sugimachi, K.; Yamamoto, H.; Doki, Y.; Mori, M.; Mimori, K.								Amplification of PVT-1 is involved in poor prognosis via apoptosis inhibition in colorectal cancers								BRITISH JOURNAL OF CANCER				110	1			164	171		10.1038/bjc.2013.698			JAN 7 2014	2014										184							WOS:000329493700021		
J	Schneider, Ch; Porras, Diego; Schaetz, Tobias								Experimental quantum simulations of many-body physics with trapped ions								REPORTS ON PROGRESS IN PHYSICS				75	2					024401	10.1088/0034-4885/75/2/024401			FEB 2012	2012										184							WOS:000300011000002		
J	PERKOVIC, O; DAHMEN, K; SETHNA, JP								AVALANCHES, BARKHAUSEN NOISE, AND PLAIN OLD CRITICALITY								PHYSICAL REVIEW LETTERS				75	24			4528	4531		10.1103/PhysRevLett.75.4528			DEC 11 1995	1995										184							WOS:A1995TJ63000048		
J	Ludwig, Max; Safavi-Naeini, Amir H.; Painter, Oskar; Marquardt, Florian								Enhanced Quantum Nonlinearities in a Two-Mode Optomechanical System								PHYSICAL REVIEW LETTERS				109	6					063601	10.1103/PhysRevLett.109.063601			AUG 7 2012	2012										183							WOS:000307283300005		
J	Sone, Masamitsu; Hayashi, Tetsutaro; Tarui, Hiroshi; Agata, Kiyokazu; Takeichi, Masatoshi; Nakagawa, Shinichi								The mRNA-like noncoding RNA Gomafu constitutes a novel nuclear domain in a subset of neurons								JOURNAL OF CELL SCIENCE				120	15			2498	2506		10.1242/jcs.009357			AUG 1 2007	2007										183							WOS:000248693400004		
J	Lapidot, Michal; Pilpel, Yitzhak								Genome-wide natural antisense transcription: coupling its regulation to its different regulatory mechanisms								EMBO REPORTS				7	12			1216	1222		10.1038/sj.embor.7400857			DEC 2006	2006										183							WOS:000242795500009		
J	Xu, Jin-Peng; Wang, Mei-Xiao; Liu, Zhi Long; Ge, Jian-Feng; Yang, Xiaojun; Liu, Canhua; Xu, Zhu An; Guan, Dandan; Gao, Chun Lei; Qian, Dong; Liu, Ying; Wang, Qiang-Hua; Zhang, Fu-Chun; Xue, Qi-Kun; Jia, Jin-Feng								Experimental Detection of a Majorana Mode in the core of a Magnetic Vortex inside a Topological Insulator-Superconductor Bi2Te3/NbSe2 Heterostructure								PHYSICAL REVIEW LETTERS				114	1					017001	10.1103/PhysRevLett.114.017001			JAN 7 2015	2015										182							WOS:000348572200019		
J	Otto, Thomas D.; Wilinski, Daniel; Assefa, Sammy; Keane, Thomas M.; Sarry, Louis R.; Boehme, Ulrike; Lemieux, Jacob; Barrell, Bart; Pain, Arnab; Berriman, Matthew; Newbold, Chris; Llinas, Manuel								New insights into the blood-stage transcriptome of Plasmodium falciparum using RNA-Seq								MOLECULAR MICROBIOLOGY				76	1			12	24		10.1111/j.1365-2958.2009.07026.x			APR 2010	2010										182							WOS:000276036000002		
J	Mahmud, Goher; Campbell, Christopher J.; Bishop, Kyle J. M.; Komarova, Yulia A.; Chaga, Oleg; Soh, Siowling; Huda, Sabil; Kandere-Grzybowska, Kristiana; Grzybowski, Bartosz A.								Directing cell motions on micropatterned ratchets								NATURE PHYSICS				5	8			606	612		10.1038/NPHYS1306			AUG 2009	2009										182							WOS:000269132100023		
J	VIVES, E; ORTIN, J; MANOSA, L; RAFOLS, I; PEREZMAGRANE, R; PLANES, A								DISTRIBUTIONS OF AVALANCHES IN MARTENSITIC TRANSFORMATIONS								PHYSICAL REVIEW LETTERS				72	11			1694	1697		10.1103/PhysRevLett.72.1694			MAR 14 1994	1994										182							WOS:A1994NA49200031		
J	CHENG, Z; SAVIT, R; MERLIN, R								STRUCTURE AND ELECTRONIC-PROPERTIES OF THUE-MORSE LATTICES								PHYSICAL REVIEW B				37	9			4375	4382		10.1103/PhysRevB.37.4375			MAR 15 1988	1988										182							WOS:A1988M626200005		
J	Brockdorff, Neil								Noncoding RNA and Polycomb recruitment								RNA				19	4			429	442		10.1261/rna.037598.112			APR 2013	2013										181							WOS:000316329100002		
J	Bourassa, J.; Gambetta, J. M.; Abdumalikov, A. A., Jr.; Astafiev, O.; Nakamura, Y.; Blais, A.								Ultrastrong coupling regime of cavity QED with phase-biased flux qubits								PHYSICAL REVIEW A				80	3					032109	10.1103/PhysRevA.80.032109			SEP 2009	2009										181							WOS:000270383900030		
J	Hodaei, Hossein; Hassan, Absar U.; Wittek, Steffen; Garcia-Gracia, Hipolito; El-Ganainy, Ramy; Christodoulides, Demetrios N.; Khajavikhan, Mercedeh								Enhanced sensitivity at higher-order exceptional points								NATURE				548	7666			187	+		10.1038/nature23280			AUG 10 2017	2017										180							WOS:000407284300038		
J	Kim, Seongsu; Gupta, Manoj Kumar; Lee, Keun Young; Sohn, Ahrum; Kim, Tae Yun; Shin, Kyung-Sik; Kim, Dohwan; Kim, Sung Kyun; Lee, Kang Hyuck; Shin, Hyeon-Jin; Kim, Dong-Wook; Kim, Sang-Woo								Transparent Flexible Graphene Triboelectric Nanogenerators								ADVANCED MATERIALS				26	23			3918	3925		10.1002/adma.201400172			JUN 18 2014	2014										180							WOS:000337618600017		
J	Sun, Lei; Xie, Huangming; Mori, Marcelo A.; Alexander, Ryan; Yuan, Bingbing; Hattangadi, Shilpa M.; Liu, Qingqing; Kahn, C. Ronald; Lodish, Harvey F.								Mir193b-365 is essential for brown fat differentiation								NATURE CELL BIOLOGY				13	8			958	U198		10.1038/ncb2286			AUG 2011	2011										180							WOS:000293373700014		
J	Rubinsztein-Dunlop, Halina; Forbes, Andrew; Berry, M. V.; Dennis, M. R.; Andrews, David L.; Mansuripur, Masud; Denz, Cornelia; Alpmann, Christina; Banzer, Peter; Bauer, Thomas; Karimi, Ebrahim; Marrucci, Lorenzo; Padgett, Miles; Ritsch-Marte, Monika; Litchinitser, Natalia M.; Bigelow, Nicholas P.; Rosales-Guzman, C.; Belmonte, A.; Torres, J. P.; Neely, Tyler W.; Baker, Mark; Gordon, Reuven; Stilgoe, Alexander B.; Romero, Jacquiline; White, Andrew G.; Fickler, Robert; Willner, Alan E.; Xie, Guodong; McMorran, Benjamin; Weiner, Andrew M.								Roadmap on structured light								JOURNAL OF OPTICS				19	1					013001	10.1088/2040-8978/19/1/013001			JAN 2017	2017										179							WOS:000389328300001		
J	Molony, Peter K.; Gregory, Philip D.; Ji, Zhonghua; Lu, Bo; Koeppinger, Michael P.; Le Sueur, C. Ruth; Blackley, Caroline L.; Hutson, Jeremy M.; Cornish, Simon L.								Creation of Ultracold (RbCs)-Rb-87-Cs-133 Molecules in the Rovibrational Ground State								PHYSICAL REVIEW LETTERS				113	25					255301	10.1103/PhysRevLett.113.255301			DEC 17 2014	2014										179							WOS:000346673900005		
J	Morgan, Jason P.; Stein, Aaron; Langridge, Sean; Marrows, Christopher H.								Thermal ground-state ordering and elementary excitations in artificial magnetic square ice								NATURE PHYSICS				7	1			75	79		10.1038/NPHYS1853			JAN 2011	2011										179							WOS:000285501100020		
J	Pavlopoulos, Georgios A.; Secrier, Maria; Moschopoulos, Charalampos N.; Soldatos, Theodoros G.; Kossida, Sophia; Aerts, Jan; Schneider, Reinhard; Bagos, Pantelis G.								Using graph theory to analyze biological networks								BIODATA MINING				4						UNSP 10	10.1186/1756-0381-4-10			2011	2011										179							WOS:000208761200010		
J	Bromley, Thomas R.; Cianciaruso, Marco; Adesso, Gerardo								Frozen Quantum Coherence								PHYSICAL REVIEW LETTERS				114	21					210401	10.1103/PhysRevLett.114.210401			MAY 27 2015	2015										178							WOS:000355101300001		
J	Johnson, Rory								Long non-coding RNAs in Huntington's disease neurodegeneration								NEUROBIOLOGY OF DISEASE				46	2			245	254		10.1016/j.nbd.2011.12.006			MAY 2012	2012										178							WOS:000303633000001		
J	Mehler, Mark F.; Mattick, John S.								Noncoding RNAs and RNA editing in brain development, functional diversification, and neurological disease								PHYSIOLOGICAL REVIEWS				87	3			799	823		10.1152/physrev.00036.2006			JUL 2007	2007										177							WOS:000248378900001		
J	Dodonov, V. V.								Current status of the dynamical Casimir effect								PHYSICA SCRIPTA				82	3					038105	10.1088/0031-8949/82/03/038105			SEP 2010	2010										176							WOS:000281537200033		
J	Lister, Ryan; Gregory, Brian D.; Ecker, Joseph R.								Next is now: new technologies for sequencing of genomes, transcriptomes, and beyond								CURRENT OPINION IN PLANT BIOLOGY				12	2			107	118		10.1016/j.pbi.2008.11.004			APR 2009	2009										176							WOS:000265115400002		
J	Vespignani, A; Zapperi, S								How self-organized criticality works: A unified mean-field picture								PHYSICAL REVIEW E				57	6			6345	6362		10.1103/PhysRevE.57.6345			JUN 1998	1998										176							WOS:000074252400020		
J	Doppler, Jorg; Mailybaev, Alexei A.; Bohm, Julian; Kuhl, Ulrich; Girschik, Adrian; Libisch, Florian; Milburn, Thomas J.; Rabl, Peter; Moiseyev, Nimrod; Rotter, Stefan								Dynamically encircling an exceptional point for asymmetric mode switching								NATURE				537	7618			76	79		10.1038/nature18605			SEP 1 2016	2016										175							WOS:000382426900041		
J	Fleury, Romain; Sounas, Dimitrios; Alu, Andrea								An invisible acoustic sensor based on parity-time symmetry								Nature Communications				6						5905	10.1038/ncomms6905			JAN 2015	2015										175							WOS:000348741900003		
J	Ruiz-Orera, Jorge; Messeguer, Xavier; Antonio Subirana, Juan; Mar Alba, M.								Long non-coding RNAs as a source of new peptides								ELIFE				3						e03523	10.7554/eLife.03523			SEP 16 2014	2014										175							WOS:000341776700002		
J	Katz, Nadav; Neeley, Matthew; Ansmann, M.; Bialczak, Radoslaw C.; Hofheinz, M.; Lucero, Erik; O'Connell, A.; Wang, H.; Cleland, A. N.; Martinis, John M.; Korotkov, Alexander N.								Reversal of the Weak Measurement of a Quantum State in a Superconducting Phase Qubit								PHYSICAL REVIEW LETTERS				101	20					200401	10.1103/PhysRevLett.101.200401			NOV 14 2008	2008										175							WOS:000260936100001		
J	Crabtree, GW; Nelson, DR								Vortex physics in high-temperature superconductors								PHYSICS TODAY				50	4			38	45		10.1063/1.881715			APR 1997	1997										175							WOS:A1997WQ79900009		
J	Paladino, E.; Galperin, Y. M.; Falci, G.; Altshuler, B. L.								1/f noise: Implications for solid-state quantum information								REVIEWS OF MODERN PHYSICS				86	2			361	418		10.1103/RevModPhys.86.361			APR 3 2014	2014										174							WOS:000334230700001		
J	Barbier, M.; Vasilopoulos, P.; Peeters, F. M.								Extra Dirac points in the energy spectrum for superlattices on single-layer graphene								PHYSICAL REVIEW B				81	7					075438	10.1103/PhysRevB.81.075438			FEB 2010	2010										174							WOS:000274998200133		
J	Yan, Ming; Kanbe, Eiki; Peterson, Luke F.; Boyapati, Anita; Miao, Yuqin; Wang, Yang; Chen, I-Ming; Chen, Zixing; Rowley, Janet D.; Willman, Cheryl L.; Zhang, Dong-Er								A previously unidentified alternatively spliced isoform of t(8;21) transcript promotes leukemogenesis								NATURE MEDICINE				12	8			945	949		10.1038/nm1443			AUG 2006	2006										174							WOS:000239626200026		
J	Baltz, V.; Manchon, A.; Tsoi, M.; Moriyama, T.; Ono, T.; Tserkovnyak, Y.								Antiferromagnetic spintronics								REVIEWS OF MODERN PHYSICS				90	1					UNSP 015005	10.1103/RevModPhys.90.015005			FEB 15 2018	2018										173							WOS:000425095700001		
J	Tung, S.; Schweikhard, V.; Cornell, E. A.								Observation of vortex pinning in Bose-Einstein condensates								PHYSICAL REVIEW LETTERS				97	24					240402	10.1103/PhysRevLett.97.240402			DEC 15 2006	2006										173							WOS:000242888700002		
J	El-Ganainy, Ramy; Makris, Konstantinos G.; Khajavikhan, Mercedeh; Musslimani, Ziad H.; Rotter, Stefan; Christodoulides, Demetrios N.								Non-Hermitian physics and PT symmetry								NATURE PHYSICS				14	1			11	19		10.1038/NPHYS4323			JAN 2018	2018										172							WOS:000423328000011		
J	Ivanovskii, A. L.								Graphynes and graphdyines								PROGRESS IN SOLID STATE CHEMISTRY				41	1-2			1	19		10.1016/j.progsolidstchem.2012.12.001			MAY 2013	2013										172							WOS:000317454900001		
J	Sagawa, Takahiro; Ueda, Masahito								Minimal Energy Cost for Thermodynamic Information Processing: Measurement and Information Erasure								PHYSICAL REVIEW LETTERS				102	25					250602	10.1103/PhysRevLett.102.250602			JUN 26 2009	2009										172							WOS:000267432000009		
J	Cheung, Vanessa; Chua, Gordon; Batada, Nizar N.; Landry, Christian R.; Michnick, Stephen W.; Hughes, Timothy R.; Winston, Fred								Chromatin- and Transcription-Related Factors Repress Transcription from within Coding Regions throughout the Saccharomyces cerevisiae Genome								PLOS BIOLOGY				6	11			2550	2562	e277	10.1371/journal.pbio.0060277			NOV 2008	2008										172							WOS:000261187900021		
J	LIEB, EH								FLUX PHASE OF THE HALF-FILLED BAND								PHYSICAL REVIEW LETTERS				73	16			2158	2161		10.1103/PhysRevLett.73.2158			OCT 17 1994	1994										172							WOS:A1994PM71400004		
J	Yoshihara, Fumiki; Fuse, Tomoko; Ashhab, Sahel; Kakuyanagi, Kosuke; Saito, Shiro; Semba, Kouichi								Superconducting qubit-oscillator circuit beyond the ultrastrong-coupling regime								NATURE PHYSICS				13	1			44	47		10.1038/NPHYS3906			JAN 2017	2017										171							WOS:000392043500016		
J	Napoli, Carmine; Bromley, Thomas R.; Cianciaruso, Marco; Piani, Marco; Johnston, Nathaniel; Adesso, Gerardo								Robustness of Coherence: An Operational and Observable Measure of Quantum Coherence								PHYSICAL REVIEW LETTERS				116	15					150502	10.1103/PhysRevLett.116.150502			APR 12 2016	2016										171							WOS:000373773600003		
J	Pollak, E; Talkner, P								Reaction rate theory: What it was, where is it today, and where is it going?								CHAOS				15	2					026116	10.1063/1.1858782			JUN 2005	2005										171							WOS:000229914900042		
J	Labuhn, Henning; Barredo, Daniel; Ravets, Sylvain; de Leseleuc, Sylvain; Macri, Tommaso; Lahaye, Thierry; Browaeys, Antoine								Tunable two-dimensional arrays of single Rydberg atoms for realizing quantum Ising models								NATURE				534	7609			667	+		10.1038/nature18274			JUN 30 2016	2016										170							WOS:000378676000032		
J	Toth, Geza; Apellaniz, Iagoba								Quantum metrology from a quantum information science perspective								JOURNAL OF PHYSICS A-MATHEMATICAL AND THEORETICAL				47	42					424006	10.1088/1751-8113/47/42/424006			OCT 24 2014	2014										170							WOS:000344222200007		
J	Chung, Suyoun; Nakagawa, Hidewaki; Uemura, Motohide; Piao, Lianhua; Ashikawa, Kyota; Hosono, Naoya; Takata, Ryo; Akamatsu, Shusuke; Kawaguchi, Takahisa; Morizono, Takashi; Tsunoda, Tatsuhiko; Daigo, Yataro; Matsuda, Koichi; Kamatani, Naoyuki; Nakamura, Yusuke; Kubo, Michiaki								Association of a novel long non-coding RNA in 8q24 with prostate cancer susceptibility								CANCER SCIENCE				102	1			245	252		10.1111/j.1349-7006.2010.01737.x			JAN 2011	2011										170							WOS:000285357000036		
J	Ponting, Chris P.; Belgard, T. Grant								Transcribed dark matter: meaning or myth?								HUMAN MOLECULAR GENETICS				19				R162	R168		10.1093/hmg/ddq362			OCT 15 2010	2010										170							WOS:000284456100007		
J	Clerk, A. A.; Marquardt, F.; Jacobs, K.								Back-action evasion and squeezing of a mechanical resonator using a cavity detector								NEW JOURNAL OF PHYSICS				10						095010	10.1088/1367-2630/10/9/095010			SEP 30 2008	2008										170							WOS:000259616300009		
J	Balents, L; Marchetti, MC; Radzihovsky, L								Nonequilibrium steady states of driven periodic media								PHYSICAL REVIEW B				57	13			7705	7739		10.1103/PhysRevB.57.7705			APR 1 1998	1998										170							WOS:000073070300054		
J	Zhu, Xuefeng; Ramezani, Hamidreza; Shi, Chengzhi; Zhu, Jie; Zhang, Xiang								PT-Symmetric Acoustics								PHYSICAL REVIEW X				4	3					031042	10.1103/PhysRevX.4.031042			SEP 5 2014	2014										169							WOS:000341268300002		
J	Gaudreau, L.; Granger, G.; Kam, A.; Aers, G. C.; Studenikin, S. A.; Zawadzki, P.; Pioro-Ladriere, M.; Wasilewski, Z. R.; Sachrajda, A. S.								Coherent control of three-spin states in a triple quantum dot								NATURE PHYSICS				8	1			54	58					JAN 2012	2012										169							WOS:000298423000015		
J	Hegedus, Zoltan; Zakrzewska, Anna; Agoston, Vilmos C.; Ordas, Anita; Racz, Peter; Mink, Matyas; Spaink, Herman P.; Meijer, Annemarie H.								Deep sequencing of the zebrafish transcriptome response to mycobacterium infection								MOLECULAR IMMUNOLOGY				46	15			2918	2930		10.1016/j.molimm.2009.07.002			SEP 2009	2009										169							WOS:000270489800007		
J	Dahmen, K; Sethna, JP								Hysteresis, avalanches, and disorder-induced critical scaling: A renormalization-group approach								PHYSICAL REVIEW B				53	22			14872	14905		10.1103/PhysRevB.53.14872			JUN 1 1996	1996										169							WOS:A1996UR04700029		
J	Xu, H.; Mason, D.; Jiang, Luyao; Harris, J. G. E.								Topological energy transfer in an optomechanical system with exceptional points								NATURE				537	7618			80	83		10.1038/nature18604			SEP 1 2016	2016										168							WOS:000382426900042		
J	van Heesch, Sebastiaan; van Iterson, Maarten; Jacobi, Jetse; Boymans, Sander; Essers, Paul B.; de Bruijn, Ewart; Hao, Wensi; MacInnes, Alyson W.; Cuppen, Edwin; Simonis, Marieke								Extensive localization of long noncoding RNAs to the cytosol and mono- and polyribosomal complexes								GENOME BIOLOGY				15	1					R6	10.1186/gb-2014-15-1-r6			2014	2014										168							WOS:000332927100006		
J	Askarian-Amiri, Marjan E.; Crawford, Joanna; French, Juliet D.; Smart, Chanel E.; Smith, Martin A.; Clark, Michael B.; Ru, Kelin; Mercer, Tim R.; Thompson, Ella R.; Lakhani, Sunil R.; Vargas, Ana C.; Campbell, Ian G.; Brown, Melissa A.; Dinger, Marcel E.; Mattick, John S.								SNORD-host RNA Zfas1 is a regulator of mammary development and a potential marker for breast cancer								RNA				17	5			878	891		10.1261/rna.2528811			MAY 2011	2011										168							WOS:000289617400010		
J	Glaser, Steffen J.; Boscain, Ugo; Calarco, Tommaso; Koch, Christiane P.; Koeckenberger, Walter; Kosloff, Ronnie; Kuprov, Ilya; Luy, Burkhard; Schirmer, Sophie; Schulte-Herbrueggen, Thomas; Sugny, Dominique; Wilhelm, Frank K.								Training Schrodinger's cat: quantum optimal control Strategic report on current status, visions and goals for research in Europe								EUROPEAN PHYSICAL JOURNAL D				69	12					279	10.1140/epjd/e2015-60464-1			DEC 17 2015	2015										167							WOS:000366630000001		
J	Genes, C.; Mari, A.; Tombesi, P.; Vitali, D.								Robust entanglement of a micromechanical resonator with output optical fields								PHYSICAL REVIEW A				78	3					032316	10.1103/PhysRevA.78.032316			SEP 2008	2008										167							WOS:000259689400046		
J	Pheasant, Michael; Mattick, John S.								Raising the estimate of functional human sequences								GENOME RESEARCH				17	9			1245	1253		10.1101/gr.6406307			SEP 2007	2007										166							WOS:000249236900001		
J	Peschansky, Veronica J.; Wahlestedt, Claes								Non-coding RNAs as direct and indirect modulators of epigenetic regulation								EPIGENETICS				9	1			3	12		10.4161/epi.27473			JAN 1 2014	2014										165							WOS:000331374700001		
J	Velez, M.; Martin, J. I.; Villegas, J. E.; Hoffmann, A.; Gonzalez, E. M.; Vicent, J. L.; Schuller, Ivan K.								Superconducting vortex pinning with artificial magnetic nanostructures								JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS				320	21			2547	2562		10.1016/j.jmmm.2008.06.013			NOV 2008	2008										165							WOS:000258395400003		
J	Washietl, Stefan; Kellis, Manolis; Garber, Manuel								Evolutionary dynamics and tissue specificity of human long noncoding RNAs in six mammals								GENOME RESEARCH				24	4			616	628		10.1101/gr.165035.113			APR 2014	2014										164							WOS:000334055600008		
J	Clark, Michael B.; Mattick, John S.								Long noncoding RNAs in cell biology								SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY				22	4			366	376		10.1016/j.semcdb.2011.01.001			JUN 2011	2011										164							WOS:000295212900007		
