PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Love, JC; Estroff, LA; Kriebel, JK; Nuzzo, RG; Whitesides, GM								Self-assembled monolayers of thiolates on metals as a form of nanotechnology								CHEMICAL REVIEWS				105	4			1103	1169		10.1021/cr0300789			APR 2005	2005										5739							WOS:000228412800003		
J	Wilk, GD; Wallace, RM; Anthony, JM								High-kappa gate dielectrics: Current status and materials properties considerations								JOURNAL OF APPLIED PHYSICS				89	10			5243	5275		10.1063/1.1361065			MAY 15 2001	2001										4816							WOS:000168438400001		
J	Nomura, K; Ohta, H; Takagi, A; Kamiya, T; Hirano, M; Hosono, H								Room-temperature fabrication of transparent flexible thin-film transistors using amorphous oxide semiconductors								NATURE				432	7016			488	492		10.1038/nature03090			NOV 25 2004	2004										4243							WOS:000225322100042		
J	Robertson, J								Diamond-like amorphous carbon								MATERIALS SCIENCE & ENGINEERING R-REPORTS				37	4-6			129	281	PII S0927-796X(02)00005-0	10.1016/S0927-796X(02)00005-0			MAY 24 2002	2002										4021							WOS:000176298100001		
J	Liu, Lei; Park, Jewook; Siegel, David A.; McCarty, Kevin F.; Clark, Kendal W.; Deng, Wan; Basile, Leonardo; Idrobo, Juan Carlos; Li, An-Ping; Gu, Gong								Heteroepitaxial Growth of Two-Dimensional Hexagonal Boron Nitride Templated by Graphene Edges								SCIENCE				343	6167			163	167		10.1126/science.1246137			JAN 10 2014	2014										274							WOS:000329440800037		
J	Gunlycke, D.; White, C. T.								Graphene Valley Filter Using a Line Defect								PHYSICAL REVIEW LETTERS				106	13					136806	10.1103/PhysRevLett.106.136806			MAR 28 2011	2011										274							WOS:000288857900008		
J	Gebauer, Denis; Coelfen, Helmut								Prenucleation clusters and non-classical nucleation								NANO TODAY				6	6			564	584		10.1016/j.nantod.2011.10.005			DEC 2011	2011										273							WOS:000298721900006		
J	Huijben, Mark; Rijnders, Guus; Blank, Dave H. A.; Bals, Sara; Van Aert, Sandra; Verbeeck, Jo; Van Tendeloo, Gustaaf; Brinkman, Alexander; Hilgenkamp, Hans								Electronically coupled complementary interfaces between perovskite band insulators								NATURE MATERIALS				5	7			556	560		10.1038/nmat1675			JUL 2006	2006										273							WOS:000238708900021		
J	Mathew, Kiran; Sundararaman, Ravishankar; Letchworth-Weaver, Kendra; Arias, T. A.; Hennig, Richard G.								Implicit solvation model for density-functional study of nanocrystal surfaces and reaction pathways								JOURNAL OF CHEMICAL PHYSICS				140	8					084106	10.1063/1.4865107			FEB 28 2014	2014										271							WOS:000332485900008		
J	Koster, Gertjan; Klein, Lior; Siemons, Wolter; Rijnders, Guus; Dodge, J. Steven; Eom, Chang-Beom; Blank, Dave H. A.; Beasley, Malcolm R.								Structure, physical properties, and applications of SrRuO3 thin films								REVIEWS OF MODERN PHYSICS				84	1			253	298		10.1103/RevModPhys.84.253			MAR 8 2012	2012										271							WOS:000301346200001		
J	Pyatakov, A. P.; Zvezdin, A. K.								Magnetoelectric and multiferroic media								PHYSICS-USPEKHI				55	6			557	581		10.3367/UFNe.0182.201206b.0593			2012	2012										271							WOS:000308868100002		
J	Han, Gang Hee; Guenes, Fethullah; Bae, Jung Jun; Kim, Eun Sung; Chae, Seung Jin; Shin, Hyeon-Jin; Choi, Jae-Young; Pribat, Didier; Lee, Young Hee								Influence of Copper Morphology in Forming Nucleation Seeds for Graphene Growth								NANO LETTERS				11	10			4144	4148		10.1021/nl201980p			OCT 2011	2011										270							WOS:000295667000020		
J	Bhushan, B								Chemical, mechanical and tribological characterization of ultra-thin and hard amorphous carbon coatings as thin as 3.5 nm: recent developments								DIAMOND AND RELATED MATERIALS				8	11			1985	2015		10.1016/S0925-9635(99)00158-2			NOV 1999	1999										268							WOS:000084591500001		
J	An, Xiaohong; Liu, Fangze; Jung, Yung Joon; Kar, Swastik								Tunable Graphene-Silicon Heterojunctions for Ultrasensitive Photodetection								NANO LETTERS				13	3			909	916		10.1021/nl303682j			MAR 2013	2013										267							WOS:000316243800009		
J	Jo, Insun; Pettes, Michael Thompson; Kim, Jaehyun; Watanabe, Kenji; Taniguchi, Takashi; Yao, Zhen; Shi, Li								Thermal Conductivity and Phonon Transport in Suspended Few-Layer Hexagonal Boron Nitride								NANO LETTERS				13	2			550	554		10.1021/nl304060g			FEB 2013	2013										267							WOS:000315079500037		
J	Lindquist, Nathan C.; Nagpal, Prashant; McPeak, Kevin M.; Norris, David J.; Oh, Sang-Hyun								Engineering metallic nanostructures for plasmonics and nanophotonics								REPORTS ON PROGRESS IN PHYSICS				75	3					036501	10.1088/0034-4885/75/3/036501			MAR 2012	2012										267							WOS:000300737700002		
J	Yu, P.; Lee, J. -S.; Okamoto, S.; Rossell, M. D.; Huijben, M.; Yang, C. -H.; He, Q.; Zhang, J. X.; Yang, S. Y.; Lee, M. J.; Ramasse, Q. M.; Erni, R.; Chu, Y. -H.; Arena, D. A.; Kao, C. -C.; Martin, L. W.; Ramesh, R.								Interface Ferromagnetism and Orbital Reconstruction in BiFeO3-La0.7Sr0.3MnO3 Heterostructures								PHYSICAL REVIEW LETTERS				105	2					027201	10.1103/PhysRevLett.105.027201			JUL 6 2010	2010										267							WOS:000279557300001		
J	Seidman, David N.								Three-dimensional atom-probe tomography: Advances and applications								Annual Review of Materials Research				37				127	158		10.1146/annurev.matsci.37.052506.084200			2007	2007										267							WOS:000248758300006		
J	Castellanos-Gomez, Andres								Black Phosphorus: Narrow Gap, Wide Applications								JOURNAL OF PHYSICAL CHEMISTRY LETTERS				6	21			4280	4291		10.1021/acs.jpclett.5b01686			NOV 5 2015	2015										265							WOS:000364435800004		
J	Nielsen, Michael H.; Aloni, Shaul; De Yoreo, James J.								In situ TEM imaging of CaCO3 nucleation reveals coexistence of direct and indirect pathways								SCIENCE				345	6201			1158	1162		10.1126/science.1254051			SEP 5 2014	2014										265							WOS:000341179800041		
J	Cho, Min Ju; Choi, Dong Hoon; Sullivan, Philip A.; Akelaitis, Andrew J. P.; Dalton, Larry R.								Recent progress in second-order nonlinear optical polymers and dendrimers								PROGRESS IN POLYMER SCIENCE				33	11			1013	1058		10.1016/j.progpolymsci.2008.07.007			NOV 2008	2008										262							WOS:000261820300001		
J	Terrones, Humberto; Lv, Ruitao; Terrones, Mauricio; Dresselhaus, Mildred S.								The role of defects and doping in 2D graphene sheets and 1D nanoribbons								REPORTS ON PROGRESS IN PHYSICS				75	6					062501	10.1088/0034-4885/75/6/062501			JUN 2012	2012										261							WOS:000305479100002		
J	Chen, Siguo; Wei, Zidong; Qi, XueQiang; Dong, Lichun; Guo, Yu-Guo; Wan, Lijun; Shao, Zhigang; Li, Li								Nanostructured Polyaniline-Decorated Pt/C@PANI Core-Shell Catalyst with Enhanced Durability and Activity								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	32			13252	13255		10.1021/ja306501x			AUG 15 2012	2012										259							WOS:000307487200028		
J	Choi, J. H.; Mao, Y.; Chang, J. P.								Development of hafnium based high-k materials-A review								MATERIALS SCIENCE & ENGINEERING R-REPORTS				72	6			97	136		10.1016/j.mser.2010.12.001			JUL 22 2011	2011										259							WOS:000292572600001		
J	Lifshitz, Y								Hydrogen-free amorphous carbon films: Correlation between growth conditions and properties								DIAMOND AND RELATED MATERIALS				5	3-5			388	400		10.1016/0925-9635(95)00445-9			APR 1996	1996						6th European Conference on Diamond, Diamond-like and Related Materials (Diamond Films 95)	SEP 10-15, 1995		BARCELONA, SPAIN	259							WOS:A1996UQ32500039		
J	MCKENZIE, DR; MCFALL, WD; SAINTY, WG; DAVIS, CA; COLLINS, RE								COMPRESSIVE STRESS-INDUCED FORMATION OF CUBIC BORON-NITRIDE								DIAMOND AND RELATED MATERIALS				2	5-7			970	976		10.1016/0925-9635(93)90260-9			APR 13 1993	1993						3RD INTERNATIONAL CONF ON THE NEW DIAMOND SCIENCE AND TECHNOLOGY ( ICNDST-3 ) / 3RD EUROPEAN CONF ON DIAMOND, DIAMOND-LIKE AND RELATED COATINGS ( DF 92 )	AUG 31-SEP 04, 1992		HEIDELBERG, GERMANY	258							WOS:A1993LE79300071		
J	He, Meng; Kraychyk, Kostiantyn; Walter, Marc; Kovalenko, Maksym V.								Monodisperse Antimony Nanocrystals for High-Rate Li-ion and Na-ion Battery Anodes: Nano versus Bulk								NANO LETTERS				14	3			1255	1262		10.1021/nl404165c			MAR 2014	2014										257							WOS:000335720300024		
J	Wang, Hong; Wang, Guanzhong; Bao, Pengfei; Yang, Shaolin; Zhu, Wei; Xie, Xing; Zhang, Wen-Jun								Controllable Synthesis of Submillimeter Single-Crystal Monolayer Graphene Domains on Copper Foils by Suppressing Nucleation								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	8			3627	3630		10.1021/ja2105976			FEB 29 2012	2012										257							WOS:000301161600004		
J	Wong, Hei; Iwai, Hiroshi								On the scaling issues and high-kappa replacement of ultrathin gate dielectrics for nanoscale MOS transistors								MICROELECTRONIC ENGINEERING				83	10			1867	1904		10.1016/j.mee.2006.01.271			OCT 2006	2006										257							WOS:000238919300001		
J	Xu, S; Tay, BK; Tan, HS; Zhong, L; Tu, YQ; Silva, SRP; Milne, WI								Properties of carbon ion deposited tetrahedral amorphous carbon films as a function of ion energy								JOURNAL OF APPLIED PHYSICS				79	9			7234	7240		10.1063/1.361440			MAY 1 1996	1996										257							WOS:A1996UJ08400085		
J	Jin, Wencan; Yeh, Po-Chun; Zaki, Nader; Zhang, Datong; Sadowski, Jerzy T.; Al-Mahboob, Abdullah; van der Zande, Arend M.; Chenet, Daniel A.; Dadap, Jerry I.; Herman, Irving P.; Sutter, Peter; Hone, James; Osgood, Richard M., Jr.								Direct Measurement of the Thickness-Dependent Electronic Band Structure of MoS2 Using Angle-Resolved Photoemission Spectroscopy								PHYSICAL REVIEW LETTERS				111	10					106801	10.1103/PhysRevLett.111.106801			SEP 3 2013	2013										256							WOS:000323898300016		
J	Kang, Junmo; Kim, Hyeongkeun; Kim, Keun Soo; Lee, Seoung-Ki; Bae, Sukang; Ahn, Jong-Hyun; Kim, Young-Jin; Choi, Jae-Boong; Hong, Byung Hee								High-Performance Graphene-Based Transparent Flexible Heaters								NANO LETTERS				11	12			5154	5158		10.1021/nl202311v			DEC 2011	2011										256							WOS:000297950200010		
J	Grzybowski, Bartosz A.; Wilmer, Christopher E.; Kim, Jiwon; Browne, Kevin P.; Bishop, Kyle J. M.								Self-assembly: from crystals to cells								SOFT MATTER				5	6			1110	1128		10.1039/b819321p			2009	2009										254							WOS:000264099800002		
J	Mount, AS; Wheeler, AP; Paradkar, RP; Snider, D								Hemocyte-mediated shell mineralization in the eastern oyster								SCIENCE				304	5668			297	300		10.1126/science.1090506			APR 9 2004	2004										254							WOS:000220719400049		
J	Alves, Helena; Molinari, Anna S.; Xie, Hangxing; Morpurgo, Alberto F.								Metallic conduction at organic charge-transfer interfaces								NATURE MATERIALS				7	7			574	580		10.1038/nmat2205			JUL 2008	2008										252							WOS:000257072800022		
J	Wu, Gang; Santandreu, Ana; Kellogg, William; Gupta, Shiva; Ogoke, Ogechi; Zhang, Hanguang; Wang, Hsing-Lin; Dai, Liming								Carbon nanocomposite catalysts for oxygen reduction and evolution reactions: From nitrogen doping to transition-metal addition								NANO ENERGY				29				83	110		10.1016/j.nanoen.2015.12.032			NOV 2016	2016										250							WOS:000389624100008		
J	Halim, Joseph; Lukatskaya, Maria R.; Cook, Kevin M.; Lu, Jun; Smith, Cole R.; Naslund, Lars-Ake; May, Steven J.; Hultman, Lars; Gogotsi, Yury; Eklund, Per; Barsoum, Michel W.								Transparent Conductive Two-Dimensional Titanium Carbide Epitaxial Thin Films								CHEMISTRY OF MATERIALS				26	7			2374	2381		10.1021/cm500641a			APR 8 2014	2014										250							WOS:000334572300023		
J	Meyer, Jannik C.; Eder, Franz; Kurasch, Simon; Skakalova, Viera; Kotakoski, Jani; Park, Hye Jin; Roth, Siegmar; Chuvilin, Andrey; Eyhusen, Soeren; Benner, Gerd; Krasheninnikov, Arkady V.; Kaiser, Ute								Accurate Measurement of Electron Beam Induced Displacement Cross Sections for Single-Layer Graphene								PHYSICAL REVIEW LETTERS				108	19					196102	10.1103/PhysRevLett.108.196102			MAY 7 2012	2012										249							WOS:000303662500013		
J	Stock, S. R.								Recent advances in X-ray microtomography applied to materials								INTERNATIONAL MATERIALS REVIEWS				53	3			129	181		10.1179/174328008X277803			MAY 2008	2008										249							WOS:000256023800002		
J	Dong, Shuai; Liu, Jun-Ming; Cheong, Sang-Wook; Ren, Zhifeng								Multiferroic materials and magnetoelectric physics: symmetry, entanglement, excitation, and topology								ADVANCES IN PHYSICS				64	5-6			519	626		10.1080/00018732.2015.1114338			2015	2015										248							WOS:000366270600001		
J	Buban, JP; Matsunaga, K; Chen, J; Shibata, N; Ching, WY; Yamamoto, T; Ikuhara, Y								Grain boundary strengthening in alumina by rare earth impurities								SCIENCE				311	5758			212	215		10.1126/science.1119839			JAN 13 2006	2006										247							WOS:000234722200037		
J	Buscema, Michele; Steele, Gary A.; van der Zant, Herre S. J.; Castellanos-Gomez, Andres								The effect of the substrate on the Raman and photoluminescence emission of single-layer MoS2								NANO RESEARCH				7	4			561	571		10.1007/s12274-014-0424-0			APR 2014	2014										245							WOS:000339891100013		
J	Wang, Wan-Sheng; Wang, Dong-Hong; Qu, Wen-Gang; Lu, Li-Qiang; Xu, An-Wu								Large Ultrathin Anatase TiO2 Nanosheets with Exposed {001} Facets on Graphene for Enhanced Visible Light Photocatalytic Activity								JOURNAL OF PHYSICAL CHEMISTRY C				116	37			19893	19901		10.1021/jp306498b			SEP 20 2012	2012										245							WOS:000308855600035		
J	Valencia, S.; Crassous, A.; Bocher, L.; Garcia, V.; Moya, X.; Cherifi, R. O.; Deranlot, C.; Bouzehouane, K.; Fusil, S.; Zobelli, A.; Gloter, A.; Mathur, N. D.; Gaupp, A.; Abrudan, R.; Radu, F.; Barthelemy, A.; Bibes, M.								Interface-induced room-temperature multiferroicity in BaTiO3								NATURE MATERIALS				10	10			753	758		10.1038/NMAT3098			OCT 2011	2011										245							WOS:000295155200011		
J	Dudley, John M.; Taylor, J. Roy								Ten years of nonlinear optics in photonic crystal fibre								NATURE PHOTONICS				3	2			85	90		10.1038/NPHOTON.2008.285			FEB 2009	2009										245							WOS:000263181100011		
J	Chiu, Ming-Hui; Zhang, Chendong; Shiu, Hung-Wei; Chuu, Chih-Piao; Chen, Chang-Hsiao; Chang, Chih-Yuan S.; Chen, Chia-Hao; Chou, Mei-Yin; Shih, Chih-Kang; Li, Lain-Jong								Determination of band alignment in the single-layer MoS2/WSe2 heterojunction								NATURE COMMUNICATIONS				6						7666	10.1038/ncomms8666			JUL 2015	2015										244							WOS:000358858100010		
J	Gong, Yongji; Liu, Zheng; Lupini, Andrew R.; Shi, Gang; Lin, Junhao; Najmaei, Sina; Lin, Zhong; Elias, Ana Laura; Berkdemir, Ayse; You, Ge; Terrones, Humberto; Terrones, Mauricio; Vajtai, Robert; Pantelides, Sokrates T.; Pennycook, Stephen J.; Lou, Jun; Zhou, Wu; Ajayan, Pulickel M.								Band Gap Engineering and Layer-by-Layer Mapping of Selenium-Doped Molybdenum Disulfide								NANO LETTERS				14	2			442	449		10.1021/nl4032296			FEB 2014	2014										244							WOS:000331343900008		
J	Finney, Eric E.; Finke, Richard G.								Nanocluster nucleation and growth kinetic and mechanistic studies: A review emphasizing transition-metal nanoclusters								JOURNAL OF COLLOID AND INTERFACE SCIENCE				317	2			351	374		10.1016/j.jcis.2007.05.092			JAN 15 2008	2008										244							WOS:000251556100001		
J	Pentcheva, R.; Pickett, W. E.								Charge localization or itineracy at LaAlO3/SrTiO3 interfaces: Hole polarons, oxygen vacancies, and mobile electrons								PHYSICAL REVIEW B				74	3					035112	10.1103/PhysRevB.74.035112			JUL 2006	2006										244							WOS:000239426700044		
J	Strachan, John Paul; Pickett, Matthew D.; Yang, J. Joshua; Aloni, Shaul; Kilcoyne, A. L. David; Medeiros-Ribeiro, Gilberto; Williams, R. Stanley								Direct Identification of the Conducting Channels in a Functioning Memristive Device								ADVANCED MATERIALS				22	32			3573	+		10.1002/adma.201000186			AUG 24 2010	2010										243							WOS:000281692100012		
J	Cao, Yuan; Fatemi, Valla; Demir, Ahmet; Fang, Shiang; Tomarken, Spencer L.; Luo, Jason Y.; Sanchez-Yamagishi, Javier D.; Watanabe, Kenji; Taniguchi, Takashi; Kaxiras, Efthimios; Ashoori, Ray C.; Jarillo-Herrero, Pablo								Correlated insulator behaviour at half-filling in magic-angle graphene superlattices								NATURE				556	7699			80	+		10.1038/nature26154			APR 5 2018	2018										242							WOS:000429103300038		
J	Halim, Joseph; Cook, Kevin M.; Naguib, Michael; Eklund, Per; Gogotsi, Yury; Rosen, Johanna; Barsoum, Michel W.								X-ray photoelectron spectroscopy of select multi-layered transition metal carbides (MXenes)								APPLIED SURFACE SCIENCE				362				406	417		10.1016/j.apsusc.2015.11.089			JAN 30 2016	2016										242							WOS:000368657900056		
J	Cong, Chunxiao; Shang, Jingzhi; Wu, Xing; Cao, Bingchen; Peimyoo, Namphung; Qiu, Caiyu; Sun, Litao; Yu, Ting								Synthesis and Optical Properties of Large-Area Single-Crystalline 2D Semiconductor WS2 Monolayer from Chemical Vapor Deposition								ADVANCED OPTICAL MATERIALS				2	2			131	136		10.1002/adom.201300428			FEB 2014	2014										242							WOS:000331045700009		
J	Duan, Jingjing; Chen, Sheng; Chambers, Benjamin A.; Andersson, Gunther G.; Qiao, Shi Zhang								3D WS2 Nanolayers@Heteroatom-Doped Graphene Films as Hydrogen Evolution Catalyst Electrodes								ADVANCED MATERIALS				27	28			4234	4241		10.1002/adma.201501692			JUL 22 2015	2015										240							WOS:000358088400016		
J	Ueno, K.; Nakamura, S.; Shimotani, H.; Yuan, H. T.; Kimura, N.; Nojima, T.; Aoki, H.; Iwasa, Y.; Kawasaki, M.								Discovery of superconductivity in KTaO3 by electrostatic carrier doping								NATURE NANOTECHNOLOGY				6	7			408	412		10.1038/NNANO.2011.78			JUL 2011	2011										240							WOS:000292463000008		
J	Pentcheva, Rossitza; Pickett, Warren E.								Avoiding the Polarization Catastrophe in LaAlO3 Overlayers on SrTiO3(001) through Polar Distortion								PHYSICAL REVIEW LETTERS				102	10					107602	10.1103/PhysRevLett.102.107602			MAR 13 2009	2009										240							WOS:000264139500071		
J	Kimoto, Koji; Asaka, Toru; Nagai, Takuro; Saito, Mitsuhiro; Matsui, Yoshio; Ishizuka, Kazuo								Element-selective imaging of atomic columns in a crystal using STEM and EELS								NATURE				450	7170			702	704		10.1038/nature06352			NOV 29 2007	2007										240							WOS:000251209700049		
J	Schlom, DG; Haeni, JH								A thermodynamic approach to selecting alternative gate dielectrics								MRS BULLETIN				27	3			198	204		10.1557/mrs2002.71			MAR 2002	2002										240							WOS:000174442100020		
J	Manchon, A.; Zhang, S.								Theory of spin torque due to spin-orbit coupling								PHYSICAL REVIEW B				79	9					094422	10.1103/PhysRevB.79.094422			MAR 2009	2009										238							WOS:000264768200079		
J	LeBeau, James M.; Findlay, Scott D.; Allen, Leslie J.; Stemmer, Susanne								Quantitative atomic resolution scanning transmission electron microscopy								PHYSICAL REVIEW LETTERS				100	20					206101	10.1103/PhysRevLett.100.206101			MAY 23 2008	2008										238							WOS:000256206400049		
J	Haerle, R; Riedo, E; Pasquarello, A; Baldereschi, A								sp(2)/sp(3) hybridization ratio in amorphous carbon from C 1s core-level shifts: X-ray photoelectron spectroscopy and first-principles calculation								PHYSICAL REVIEW B				65	4					045101	10.1103/PhysRevB.65.045101			JAN 15 2002	2002										238							WOS:000173646800020		
J	Chen, Shuo; Gasteiger, Hubert A.; Hayakawa, Katsuichiro; Tada, Tomoyuki; Shao-Horn, Yang								Platinum-Alloy Cathode Catalyst Degradation in Proton Exchange Membrane Fuel Cells: Nanometer-Scale Compositional and Morphological Changes								JOURNAL OF THE ELECTROCHEMICAL SOCIETY				157	1			A82	A97		10.1149/1.3258275			2010	2010										237							WOS:000272387200014		
J	Xu, Chuan; Wang, Libin; Liu, Zhibo; Chen, Long; Guo, Jingkun; Kang, Ning; Ma, Xiu-Liang; Cheng, Hui-Ming; Ren, Wencai								Large-area high-quality 2D ultrathin Mo2C superconducting crystals								NATURE MATERIALS				14	11			1135	+		10.1038/NMAT4374			NOV 2015	2015										236							WOS:000363471900022		
J	Liu, Zheng; Amani, Matin; Najmaei, Sina; Xu, Quan; Zou, Xiaolong; Zhou, Wu; Yu, Ting; Qiu, Caiyu; Birdwell, A. Glen; Crowne, Frank J.; Vajtai, Robert; Yakobson, Boris I.; Xia, Zhenhai; Dubey, Madan; Ajayan, Pulickel M.; Lou, Jun								Strain and structure heterogeneity in MoS2 atomic layers grown by chemical vapour deposition								NATURE COMMUNICATIONS				5						5246	10.1038/ncomms6246			NOV 2014	2014										236							WOS:000345653500001		
J	Kim, HoKwon; Mattevi, Cecilia; Calvo, M. Reyes; Oberg, Jenny C.; Artiglia, Luca; Agnoli, Stefano; Hirjibehedin, Cyrus F.; Chhowalla, Manish; Saiz, Eduardo								Activation Energy Paths for Graphene Nucleation and Growth on Cu								ACS NANO				6	4			3614	3623		10.1021/nn3008965			APR 2012	2012										236							WOS:000303099300088		
J	Weng, Qunhong; Wang, Xuebin; Wang, Xi; Bando, Yoshio; Golberg, Dmitri								Functionalized hexagonal boron nitride nanomaterials: emerging properties and applications								CHEMICAL SOCIETY REVIEWS				45	14			3989	4012		10.1039/c5cs00869g			2016	2016										234							WOS:000379437400011		
J	Geng, Dechao; Wu, Bin; Guo, Yunlong; Huang, Liping; Xue, Yunzhou; Chen, Jianyi; Yu, Gui; Jiang, Lang; Hu, Wenping; Liu, Yunqi								Uniform hexagonal graphene flakes and films grown on liquid copper surface								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				109	21			7992	7996		10.1073/pnas.1200339109			MAY 22 2012	2012										234							WOS:000304445800022		
J	Beams, Ryan; Cancado, Luiz Gustavo; Novotny, Lukas								Raman characterization of defects and dopants in graphene								JOURNAL OF PHYSICS-CONDENSED MATTER				27	8					083002	10.1088/0953-8984/27/8/083002			MAR 4 2015	2015										233							WOS:000349605300002		
J	Shi, Jianping; Ma, Donglin; Han, Gao-Feng; Zhang, Yu; Ji, Qingqing; Gao, Teng; Sun, Jingyu; Song, Xiuju; Li, Cong; Zhang, Yanshuo; Lang, Xing-You; Zhang, Yanfeng; Liu, Zhongfan								Controllable Growth and Transfer of Mono layer MoS2 on Au Foils and Its Potential Application in Hydrogen Evolution Reaction								ACS NANO				8	10			10196	10204		10.1021/nn503211t			OCT 2014	2014										233							WOS:000343952600053		
J	Gao, Libo; Ni, Guang-Xin; Liu, Yanpeng; Liu, Bo; Castro Neto, Antonio H.; Loh, Kian Ping								Face-to-face transfer of wafer-scale graphene films								NATURE				505	7482			190	194		10.1038/nature12763			JAN 9 2014	2014										233							WOS:000329441500033		
J	Rondinelli, James M.; May, Steven J.; Freeland, John W.								Control of octahedral connectivity in perovskite oxide heterostructures: An emerging route to multifunctional materials discovery								MRS BULLETIN				37	3			261	270		10.1557/mrs.2012.49			MAR 2012	2012										233							WOS:000302471900019		
J	Zhuang, Xiaodong; Mai, Yiyong; Wu, Dongqing; Zhang, Fan; Feng, Xinliang								Two-Dimensional Soft Nanomaterials: A Fascinating World of Materials								ADVANCED MATERIALS				27	3			403	427		10.1002/adma.201401857			JAN 21 2015	2015										232							WOS:000348031800002		
J	Zhang, Chendong; Johnson, Amber; Hsu, Chang-Lung; Li, Lain-Jong; Shih, Chih-Kang								Direct Imaging of Band Profile in Single Layer MoS2 on Graphite: Quasiparticle Energy Gap, Metallic Edge States, and Edge Band Bending								NANO LETTERS				14	5			2443	2447		10.1021/nl501133c			MAY 2014	2014										232							WOS:000336074800032		
J	Norton, DP								Synthesis and properties of epitaxial electronic oxide thin-film materials								MATERIALS SCIENCE & ENGINEERING R-REPORTS				43	5-6			139	247		10.1016/j.mser.2003.12.002			MAR 15 2004	2004										231							WOS:000220007300001		
J	Li, Zhengtao; Zhu, Zhening; Liu, Wenjing; Zhou, Yunlong; Han, Bing; Gao, Yan; Tang, Zhiyong								Reversible Plasmonic Circular Dichroism of Au Nanorod and DNA Assemblies								JOURNAL OF THE AMERICAN CHEMICAL SOCIETY				134	7			3322	3325		10.1021/ja209981n			FEB 22 2012	2012										230							WOS:000301084700003		
J	Schulz, M								The end of the road for silicon?								NATURE				399	6738			729	730		10.1038/21526			JUN 24 1999	1999										230							WOS:000081101600023		
J	FOLEY, HC								CARBOGENIC MOLECULAR-SIEVES - SYNTHESIS, PROPERTIES AND APPLICATIONS								MICROPOROUS MATERIALS				4	6			407	433		10.1016/0927-6513(95)00014-Z			SEP 1995	1995										230							WOS:A1995TB29200001		
J	Dinh Loc Duong; Han, Gang Hee; Lee, Seung Mi; Gunes, Fethullah; Kim, Eun Sung; Kim, Sung Tae; Kim, Heetae; Quang Huy Ta; So, Kang Pyo; Yoon, Seok Jun; Chae, Seung Jin; Jo, Young Woo; Park, Min Ho; Chae, Sang Hoon; Lim, Seong Chu; Choi, Jae Young; Lee, Young Hee								Probing graphene grain boundaries with optical microscopy								NATURE				490	7419			235	+		10.1038/nature11562			OCT 11 2012	2012										229							WOS:000309733300044		
J	Liu, Zhike; Li, Jinhua; Sun, Zhen-Hua; Tai, Guoan; Lau, Shu-Ping; Yan, Feng								The Application of Highly Doped Single-Layer Graphene as the Top Electrodes of Semitransparent Organic Solar Cells								ACS NANO				6	1			810	818		10.1021/nn204675r			JAN 2012	2012										229							WOS:000299368300095		
J	Flynn, CE; Lee, SW; Peelle, BR; Belcher, AM								Viruses as vehicles for growth, organization and assembly of materials								ACTA MATERIALIA				51	19			5867	5880		10.1016/j.actamat.2003.08.031			NOV 25 2003	2003										229							WOS:000186603200010		
J	Kwo, J; Hong, M; Kortan, AR; Queeney, KT; Chabal, YJ; Mannaerts, JP; Boone, T; Krajewski, JJ; Sergent, AM; Rosamilia, JM								High epsilon gate dielectrics Gd2O3 and Y2O3 for silicon								APPLIED PHYSICS LETTERS				77	1			130	132	PII [S0003-6951(00)04127-9]	10.1063/1.126899			JUL 3 2000	2000										228							WOS:000087889700044		
J	LIFSHITZ, Y; LEMPERT, GD; GROSSMAN, E								SUBSTANTIATION OF SUBPLANTATION MODEL FOR DIAMOND-LIKE FILM GROWTH BY ATOMIC-FORCE MICROSCOPY								PHYSICAL REVIEW LETTERS				72	17			2753	2756		10.1103/PhysRevLett.72.2753			APR 25 1994	1994										228							WOS:A1994NH25400022		
J	Voiry, Damien; Yang, Jieun; Kupferberg, Jacob; Fullon, Raymond; Lee, Calvin; Jeong, Hu Young; Shin, Hyeon Suk; Chhowalla, Manish								High-quality graphene via microwave reduction of solution-exfoliated graphene oxide								SCIENCE				353	6306			1413	1416		10.1126/science.aah3398			SEP 23 2016	2016										227							WOS:000383708700038		
J	Yazyev, Oleg V.; Chen, Yong P.								Polycrystalline graphene and other two-dimensional materials								NATURE NANOTECHNOLOGY				9	10			755	767		10.1038/NNANO.2014.166			OCT 2014	2014										226							WOS:000343617200016		
J	Eells, JT; Henry, MM; Summerfelt, P; Wong-Riley, MTT; Buchmann, EV; Kane, M; Whelan, NT; Whelan, HT								Therapeutic photobiomodulation for methanol-induced retinal toxicity								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				100	6			3439	3444		10.1073/pnas.0534746100			MAR 18 2003	2003										226							WOS:000181675200083		
